West Germany, Cohort fertility rates by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1966     31           .           .           .           .           .           .
1966     32           .           .           .           .           .           .
1966     33           .           .           .           .           .           .
1966     34           .           .           .           .           .           .
1966     35           .           .           .           .           .           .
1966     36           .           .           .           .           .           .
1966     37           .           .           .           .           .           .
1966     38           .           .           .           .           .           .
1966     39           .           .           .           .           .           .
1966     40           .           .           .           .           .           .
1966     41           .           .           .           .           .           .
1966     42           .           .           .           .           .           .
1966     43     0.00377     0.00108     0.00118     0.00073     0.00039     0.00040
1966     44     0.00206     0.00056     0.00060     0.00043     0.00022     0.00024
1966     45     0.00109     0.00030     0.00029     0.00023     0.00012     0.00014
1966     46     0.00057     0.00018     0.00016     0.00010     0.00006     0.00009
1966     47     0.00031     0.00011     0.00009     0.00005     0.00002     0.00004
1966     48     0.00018     0.00008     0.00005     0.00002     0.00001     0.00001
1966     49     0.00012     0.00006     0.00003     0.00002     0.00001     0.00001
1966     50     0.00010     0.00004     0.00002     0.00001     0.00000     0.00001
1966     51           .           .           .           .           .           .
1966     52           .           .           .           .           .           .
1966     53           .           .           .           .           .           .
1966     54           .           .           .           .           .           .
1966     55+          .           .           .           .           .           .
1967     12-          .           .           .           .           .           .
1967     13           .           .           .           .           .           .
1967     14           .           .           .           .           .           .
1967     15           .           .           .           .           .           .
1967     16           .           .           .           .           .           .
1967     17           .           .           .           .           .           .
1967     18           .           .           .           .           .           .
1967     19           .           .           .           .           .           .
1967     20           .           .           .           .           .           .
1967     21           .           .           .           .           .           .
1967     22           .           .           .           .           .           .
1967     23           .           .           .           .           .           .
1967     24           .           .           .           .           .           .
1967     25           .           .           .           .           .           .
1967     26           .           .           .           .           .           .
1967     27           .           .           .           .           .           .
1967     28           .           .           .           .           .           .
1967     29           .           .           .           .           .           .
1967     30           .           .           .           .           .           .
1967     31           .           .           .           .           .           .
1967     32           .           .           .           .           .           .
1967     33           .           .           .           .           .           .
1967     34           .           .           .           .           .           .
1967     35           .           .           .           .           .           .
1967     36           .           .           .           .           .           .
1967     37           .           .           .           .           .           .
1967     38           .           .           .           .           .           .
1967     39           .           .           .           .           .           .
1967     40           .           .           .           .           .           .
1967     41           .           .           .           .           .           .
1967     42     0.00686     0.00204     0.00230     0.00137     0.00064     0.00051
1967     43     0.00395     0.00115     0.00128     0.00079     0.00038     0.00034
1967     44     0.00212     0.00059     0.00065     0.00042     0.00021     0.00024
1967     45     0.00109     0.00032     0.00032     0.00021     0.00010     0.00014
1967     46     0.00055     0.00018     0.00016     0.00011     0.00004     0.00006
1967     47     0.00030     0.00012     0.00008     0.00005     0.00002     0.00003
1967     48     0.00019     0.00009     0.00005     0.00002     0.00001     0.00001
1967     49     0.00014     0.00007     0.00004     0.00001     0.00000     0.00001
1967     50           .           .           .           .           .           .
1967     51           .           .           .           .           .           .
1967     52           .           .           .           .           .           .
1967     53           .           .           .           .           .           .
1967     54           .           .           .           .           .           .
1967     55+          .           .           .           .           .           .
1968     12-          .           .           .           .           .           .
1968     13           .           .           .           .           .           .
1968     14           .           .           .           .           .           .
1968     15           .           .           .           .           .           .
1968     16           .           .           .           .           .           .
1968     17           .           .           .           .           .           .
1968     18           .           .           .           .           .           .
1968     19           .           .           .           .           .           .
1968     20           .           .           .           .           .           .
1968     21           .           .           .           .           .           .
1968     22           .           .           .           .           .           .
1968     23           .           .           .           .           .           .
1968     24           .           .           .           .           .           .
1968     25           .           .           .           .           .           .
1968     26           .           .           .           .           .           .
1968     27           .           .           .           .           .           .
1968     28           .           .           .           .           .           .
1968     29           .           .           .           .           .           .
1968     30           .           .           .           .           .           .
1968     31           .           .           .           .           .           .
1968     32           .           .           .           .           .           .
1968     33           .           .           .           .           .           .
1968     34           .           .           .           .           .           .
1968     35           .           .           .           .           .           .
1968     36           .           .           .           .           .           .
1968     37           .           .           .           .           .           .
1968     38           .           .           .           .           .           .
1968     39           .           .           .           .           .           .
1968     40           .           .           .           .           .           .
1968     41     0.01193     0.00364     0.00411     0.00237     0.00096     0.00085
1968     42     0.00730     0.00215     0.00247     0.00146     0.00065     0.00057
1968     43     0.00412     0.00119     0.00137     0.00082     0.00039     0.00036
1968     44     0.00219     0.00068     0.00068     0.00040     0.00020     0.00022
1968     45     0.00117     0.00041     0.00034     0.00020     0.00010     0.00012
1968     46     0.00065     0.00024     0.00019     0.00009     0.00005     0.00007
1968     47     0.00036     0.00015     0.00012     0.00004     0.00003     0.00003
1968     48     0.00022     0.00009     0.00007     0.00003     0.00001     0.00001
1968     49           .           .           .           .           .           .
1968     50           .           .           .           .           .           .
1968     51           .           .           .           .           .           .
1968     52           .           .           .           .           .           .
1968     53           .           .           .           .           .           .
1968     54           .           .           .           .           .           .
1968     55+          .           .           .           .           .           .
1969     12-          .           .           .           .           .           .
1969     13           .           .           .           .           .           .
1969     14           .           .           .           .           .           .
1969     15           .           .           .           .           .           .
1969     16           .           .           .           .           .           .
1969     17           .           .           .           .           .           .
1969     18           .           .           .           .           .           .
1969     19           .           .           .           .           .           .
1969     20           .           .           .           .           .           .
1969     21           .           .           .           .           .           .
1969     22           .           .           .           .           .           .
1969     23           .           .           .           .           .           .
1969     24           .           .           .           .           .           .
1969     25           .           .           .           .           .           .
1969     26           .           .           .           .           .           .
1969     27           .           .           .           .           .           .
1969     28           .           .           .           .           .           .
1969     29           .           .           .           .           .           .
1969     30           .           .           .           .           .           .
1969     31           .           .           .           .           .           .
1969     32           .           .           .           .           .           .
1969     33           .           .           .           .           .           .
1969     34           .           .           .           .           .           .
1969     35           .           .           .           .           .           .
1969     36           .           .           .           .           .           .
1969     37           .           .           .           .           .           .
1969     38           .           .           .           .           .           .
1969     39           .           .           .           .           .           .
1969     40     0.01886     0.00595     0.00674     0.00364     0.00148     0.00105
1969     41     0.01248     0.00384     0.00435     0.00246     0.00107     0.00076
1969     42     0.00755     0.00221     0.00260     0.00150     0.00071     0.00053
1969     43     0.00440     0.00129     0.00143     0.00088     0.00042     0.00038
1969     44     0.00236     0.00073     0.00072     0.00047     0.00023     0.00022
1969     45     0.00123     0.00041     0.00037     0.00022     0.00011     0.00012
1969     46     0.00068     0.00026     0.00020     0.00009     0.00005     0.00008
1969     47     0.00038     0.00016     0.00011     0.00005     0.00002     0.00003
1969     48           .           .           .           .           .           .
1969     49           .           .           .           .           .           .
1969     50           .           .           .           .           .           .
1969     51           .           .           .           .           .           .
1969     52           .           .           .           .           .           .
1969     53           .           .           .           .           .           .
1969     54           .           .           .           .           .           .
1969     55+          .           .           .           .           .           .
1970     12-          .           .           .           .           .           .
1970     13           .           .           .           .           .           .
1970     14           .           .           .           .           .           .
1970     15           .           .           .           .           .           .
1970     16           .           .           .           .           .           .
1970     17           .           .           .           .           .           .
1970     18           .           .           .           .           .           .
1970     19           .           .           .           .           .           .
1970     20           .           .           .           .           .           .
1970     21           .           .           .           .           .           .
1970     22           .           .           .           .           .           .
1970     23           .           .           .           .           .           .
1970     24           .           .           .           .           .           .
1970     25           .           .           .           .           .           .
1970     26           .           .           .           .           .           .
1970     27           .           .           .           .           .           .
1970     28           .           .           .           .           .           .
1970     29           .           .           .           .           .           .
1970     30           .           .           .           .           .           .
1970     31           .           .           .           .           .           .
1970     32           .           .           .           .           .           .
1970     33           .           .           .           .           .           .
1970     34           .           .           .           .           .           .
1970     35           .           .           .           .           .           .
1970     36           .           .           .           .           .           .
1970     37           .           .           .           .           .           .
1970     38           .           .           .           .           .           .
1970     39     0.02719     0.00835     0.01010     0.00552     0.00197     0.00126
1970     40     0.02004     0.00608     0.00722     0.00406     0.00160     0.00108
1970     41     0.01316     0.00391     0.00466     0.00261     0.00115     0.00084
1970     42     0.00811     0.00243     0.00279     0.00153     0.00075     0.00061
1970     43     0.00470     0.00139     0.00154     0.00088     0.00046     0.00044
1970     44     0.00257     0.00076     0.00078     0.00050     0.00025     0.00028
1970     45     0.00145     0.00047     0.00041     0.00027     0.00013     0.00017
1970     46     0.00080     0.00028     0.00023     0.00015     0.00007     0.00008
1970     47           .           .           .           .           .           .
1970     48           .           .           .           .           .           .
1970     49           .           .           .           .           .           .
1970     50           .           .           .           .           .           .
1970     51           .           .           .           .           .           .
1970     52           .           .           .           .           .           .
1970     53           .           .           .           .           .           .
1970     54           .           .           .           .           .           .
1970     55+          .           .           .           .           .           .
1971     12-          .           .           .           .           .           .
1971     13           .           .           .           .           .           .
1971     14           .           .           .           .           .           .
1971     15           .           .           .           .           .           .
1971     16           .           .           .           .           .           .
1971     17           .           .           .           .           .           .
1971     18           .           .           .           .           .           .
1971     19           .           .           .           .           .           .
1971     20           .           .           .           .           .           .
1971     21           .           .           .           .           .           .
1971     22           .           .           .           .           .           .
1971     23           .           .           .           .           .           .
1971     24           .           .           .           .           .           .
1971     25           .           .           .           .           .           .
1971     26           .           .           .           .           .           .
1971     27           .           .           .           .           .           .
1971     28           .           .           .           .           .           .
1971     29           .           .           .           .           .           .
1971     30           .           .           .           .           .           .
1971     31           .           .           .           .           .           .
1971     32           .           .           .           .           .           .
1971     33           .           .           .           .           .           .
1971     34           .           .           .           .           .           .
1971     35           .           .           .           .           .           .
1971     36           .           .           .           .           .           .
1971     37           .           .           .           .           .           .
1971     38     0.03641     0.01152     0.01414     0.00693     0.00233     0.00148
1971     39     0.02854     0.00882     0.01090     0.00556     0.00198     0.00128
1971     40     0.02043     0.00628     0.00757     0.00394     0.00155     0.00110
1971     41     0.01355     0.00403     0.00487     0.00268     0.00115     0.00081
1971     42     0.00861     0.00260     0.00301     0.00166     0.00076     0.00059
1971     43     0.00504     0.00156     0.00166     0.00096     0.00043     0.00043
1971     44     0.00276     0.00090     0.00084     0.00053     0.00024     0.00026
1971     45     0.00152     0.00053     0.00043     0.00025     0.00015     0.00015
1971     46           .           .           .           .           .           .
1971     47           .           .           .           .           .           .
1971     48           .           .           .           .           .           .
1971     49           .           .           .           .           .           .
1971     50           .           .           .           .           .           .
1971     51           .           .           .           .           .           .
1971     52           .           .           .           .           .           .
1971     53           .           .           .           .           .           .
1971     54           .           .           .           .           .           .
1971     55+          .           .           .           .           .           .
1972     12-          .           .           .           .           .           .
1972     13           .           .           .           .           .           .
1972     14           .           .           .           .           .           .
1972     15           .           .           .           .           .           .
1972     16           .           .           .           .           .           .
1972     17           .           .           .           .           .           .
1972     18           .           .           .           .           .           .
1972     19           .           .           .           .           .           .
1972     20           .           .           .           .           .           .
1972     21           .           .           .           .           .           .
1972     22           .           .           .           .           .           .
1972     23           .           .           .           .           .           .
1972     24           .           .           .           .           .           .
1972     25           .           .           .           .           .           .
1972     26           .           .           .           .           .           .
1972     27           .           .           .           .           .           .
1972     28           .           .           .           .           .           .
1972     29           .           .           .           .           .           .
1972     30           .           .           .           .           .           .
1972     31           .           .           .           .           .           .
1972     32           .           .           .           .           .           .
1972     33           .           .           .           .           .           .
1972     34           .           .           .           .           .           .
1972     35           .           .           .           .           .           .
1972     36           .           .           .           .           .           .
1972     37     0.04735     0.01553     0.01852     0.00879     0.00278     0.00173
1972     38     0.03810     0.01197     0.01467     0.00743     0.00247     0.00156
1972     39     0.02967     0.00919     0.01118     0.00588     0.00208     0.00134
1972     40     0.02164     0.00664     0.00801     0.00426     0.00162     0.00111
1972     41     0.01468     0.00436     0.00535     0.00296     0.00115     0.00087
1972     42     0.00921     0.00273     0.00320     0.00182     0.00079     0.00067
1972     43     0.00538     0.00158     0.00180     0.00101     0.00051     0.00048
1972     44     0.00315     0.00094     0.00100     0.00059     0.00030     0.00031
1972     45           .           .           .           .           .           .
1972     46           .           .           .           .           .           .
1972     47           .           .           .           .           .           .
1972     48           .           .           .           .           .           .
1972     49           .           .           .           .           .           .
1972     50           .           .           .           .           .           .
1972     51           .           .           .           .           .           .
1972     52           .           .           .           .           .           .
1972     53           .           .           .           .           .           .
1972     54           .           .           .           .           .           .
1972     55+          .           .           .           .           .           .
1973     12-          .           .           .           .           .           .
1973     13           .           .           .           .           .           .
1973     14           .           .           .           .           .           .
1973     15           .           .           .           .           .           .
1973     16           .           .           .           .           .           .
1973     17           .           .           .           .           .           .
1973     18           .           .           .           .           .           .
1973     19           .           .           .           .           .           .
1973     20           .           .           .           .           .           .
1973     21           .           .           .           .           .           .
1973     22           .           .           .           .           .           .
1973     23           .           .           .           .           .           .
1973     24           .           .           .           .           .           .
1973     25           .           .           .           .           .           .
1973     26           .           .           .           .           .           .
1973     27           .           .           .           .           .           .
1973     28           .           .           .           .           .           .
1973     29           .           .           .           .           .           .
1973     30           .           .           .           .           .           .
1973     31           .           .           .           .           .           .
1973     32           .           .           .           .           .           .
1973     33           .           .           .           .           .           .
1973     34           .           .           .           .           .           .
1973     35           .           .           .           .           .           .
1973     36     0.05952     0.02011     0.02355     0.01066     0.00331     0.00189
1973     37     0.04924     0.01574     0.01949     0.00915     0.00307     0.00180
1973     38     0.03912     0.01197     0.01522     0.00764     0.00271     0.00158
1973     39     0.03104     0.00942     0.01171     0.00622     0.00227     0.00142
1973     40     0.02303     0.00696     0.00843     0.00457     0.00184     0.00122
1973     41     0.01545     0.00450     0.00552     0.00309     0.00138     0.00097
1973     42     0.00973     0.00283     0.00340     0.00189     0.00088     0.00072
1973     43     0.00586     0.00171     0.00196     0.00110     0.00055     0.00054
1973     44           .           .           .           .           .           .
1973     45           .           .           .           .           .           .
1973     46           .           .           .           .           .           .
1973     47           .           .           .           .           .           .
1973     48           .           .           .           .           .           .
1973     49           .           .           .           .           .           .
1973     50           .           .           .           .           .           .
1973     51           .           .           .           .           .           .
1973     52           .           .           .           .           .           .
1973     53           .           .           .           .           .           .
1973     54           .           .           .           .           .           .
1973     55+          .           .           .           .           .           .
1974     12-          .           .           .           .           .           .
1974     13           .           .           .           .           .           .
1974     14           .           .           .           .           .           .
1974     15           .           .           .           .           .           .
1974     16           .           .           .           .           .           .
1974     17           .           .           .           .           .           .
1974     18           .           .           .           .           .           .
1974     19           .           .           .           .           .           .
1974     20           .           .           .           .           .           .
1974     21           .           .           .           .           .           .
1974     22           .           .           .           .           .           .
1974     23           .           .           .           .           .           .
1974     24           .           .           .           .           .           .
1974     25           .           .           .           .           .           .
1974     26           .           .           .           .           .           .
1974     27           .           .           .           .           .           .
1974     28           .           .           .           .           .           .
1974     29           .           .           .           .           .           .
1974     30           .           .           .           .           .           .
1974     31           .           .           .           .           .           .
1974     32           .           .           .           .           .           .
1974     33           .           .           .           .           .           .
1974     34           .           .           .           .           .           .
1974     35     0.07088     0.02533     0.02825     0.01193     0.00342     0.00195
1974     36     0.06175     0.02070     0.02460     0.01111     0.00336     0.00197
1974     37     0.05071     0.01597     0.02025     0.00966     0.00313     0.00171
1974     38     0.04119     0.01253     0.01615     0.00815     0.00281     0.00156
1974     39     0.03308     0.01016     0.01261     0.00643     0.00236     0.00152
1974     40     0.02494     0.00762     0.00923     0.00484     0.00191     0.00133
1974     41     0.01690     0.00495     0.00605     0.00334     0.00145     0.00110
1974     42     0.01069     0.00303     0.00368     0.00213     0.00102     0.00083
1974     43           .           .           .           .           .           .
1974     44           .           .           .           .           .           .
1974     45           .           .           .           .           .           .
1974     46           .           .           .           .           .           .
1974     47           .           .           .           .           .           .
1974     48           .           .           .           .           .           .
1974     49           .           .           .           .           .           .
1974     50           .           .           .           .           .           .
1974     51           .           .           .           .           .           .
1974     52           .           .           .           .           .           .
1974     53           .           .           .           .           .           .
1974     54           .           .           .           .           .           .
1974     55+          .           .           .           .           .           .
1975     12-          .           .           .           .           .           .
1975     13           .           .           .           .           .           .
1975     14           .           .           .           .           .           .
1975     15           .           .           .           .           .           .
1975     16           .           .           .           .           .           .
1975     17           .           .           .           .           .           .
1975     18           .           .           .           .           .           .
1975     19           .           .           .           .           .           .
1975     20           .           .           .           .           .           .
1975     21           .           .           .           .           .           .
1975     22           .           .           .           .           .           .
1975     23           .           .           .           .           .           .
1975     24           .           .           .           .           .           .
1975     25           .           .           .           .           .           .
1975     26           .           .           .           .           .           .
1975     27           .           .           .           .           .           .
1975     28           .           .           .           .           .           .
1975     29           .           .           .           .           .           .
1975     30           .           .           .           .           .           .
1975     31           .           .           .           .           .           .
1975     32           .           .           .           .           .           .
1975     33           .           .           .           .           .           .
1975     34     0.08177     0.03087     0.03282     0.01239     0.00378     0.00191
1975     35     0.07369     0.02633     0.02958     0.01220     0.00360     0.00199
1975     36     0.06300     0.02107     0.02546     0.01111     0.00342     0.00193
1975     37     0.05285     0.01660     0.02139     0.00990     0.00318     0.00178
1975     38     0.04386     0.01346     0.01731     0.00851     0.00283     0.00174
1975     39     0.03500     0.01066     0.01329     0.00692     0.00253     0.00159
1975     40     0.02612     0.00789     0.00954     0.00517     0.00207     0.00144
1975     41     0.01754     0.00512     0.00619     0.00350     0.00152     0.00121
1975     42           .           .           .           .           .           .
1975     43           .           .           .           .           .           .
1975     44           .           .           .           .           .           .
1975     45           .           .           .           .           .           .
1975     46           .           .           .           .           .           .
1975     47           .           .           .           .           .           .
1975     48           .           .           .           .           .           .
1975     49           .           .           .           .           .           .
1975     50           .           .           .           .           .           .
1975     51           .           .           .           .           .           .
1975     52           .           .           .           .           .           .
1975     53           .           .           .           .           .           .
1975     54           .           .           .           .           .           .
1975     55+          .           .           .           .           .           .
1976     12-          .           .           .           .           .           .
1976     13           .           .           .           .           .           .
1976     14           .           .           .           .           .           .
1976     15           .           .           .           .           .           .
1976     16           .           .           .           .           .           .
1976     17           .           .           .           .           .           .
1976     18           .           .           .           .           .           .
1976     19           .           .           .           .           .           .
1976     20           .           .           .           .           .           .
1976     21           .           .           .           .           .           .
1976     22           .           .           .           .           .           .
1976     23           .           .           .           .           .           .
1976     24           .           .           .           .           .           .
1976     25           .           .           .           .           .           .
1976     26           .           .           .           .           .           .
1976     27           .           .           .           .           .           .
1976     28           .           .           .           .           .           .
1976     29           .           .           .           .           .           .
1976     30           .           .           .           .           .           .
1976     31           .           .           .           .           .           .
1976     32           .           .           .           .           .           .
1976     33     0.08954     0.03651     0.03543     0.01244     0.00347     0.00170
1976     34     0.08315     0.03167     0.03371     0.01245     0.00348     0.00184
1976     35     0.07469     0.02683     0.03058     0.01189     0.00353     0.00186
1976     36     0.06508     0.02193     0.02666     0.01119     0.00348     0.00181
1976     37     0.05537     0.01769     0.02256     0.01013     0.00323     0.00176
1976     38     0.04553     0.01401     0.01818     0.00871     0.00288     0.00175
1976     39     0.03652     0.01098     0.01403     0.00726     0.00253     0.00172
1976     40     0.02709     0.00796     0.01005     0.00544     0.00209     0.00153
1976     41           .           .           .           .           .           .
1976     42           .           .           .           .           .           .
1976     43           .           .           .           .           .           .
1976     44           .           .           .           .           .           .
1976     45           .           .           .           .           .           .
1976     46           .           .           .           .           .           .
1976     47           .           .           .           .           .           .
1976     48           .           .           .           .           .           .
1976     49           .           .           .           .           .           .
1976     50           .           .           .           .           .           .
1976     51           .           .           .           .           .           .
1976     52           .           .           .           .           .           .
1976     53           .           .           .           .           .           .
1976     54           .           .           .           .           .           .
1976     55+          .           .           .           .           .           .
1977     12-          .           .           .           .           .           .
1977     13           .           .           .           .           .           .
1977     14           .           .           .           .           .           .
1977     15           .           .           .           .           .           .
1977     16           .           .           .           .           .           .
1977     17           .           .           .           .           .           .
1977     18           .           .           .           .           .           .
1977     19           .           .           .           .           .           .
1977     20           .           .           .           .           .           .
1977     21           .           .           .           .           .           .
1977     22           .           .           .           .           .           .
1977     23           .           .           .           .           .           .
1977     24           .           .           .           .           .           .
1977     25           .           .           .           .           .           .
1977     26           .           .           .           .           .           .
1977     27           .           .           .           .           .           .
1977     28           .           .           .           .           .           .
1977     29           .           .           .           .           .           .
1977     30           .           .           .           .           .           .
1977     31           .           .           .           .           .           .
1977     32     0.09615     0.04205     0.03682     0.01213     0.00336     0.00179
1977     33     0.09166     0.03735     0.03643     0.01255     0.00344     0.00188
1977     34     0.08427     0.03207     0.03462     0.01221     0.00349     0.00187
1977     35     0.07623     0.02717     0.03148     0.01219     0.00352     0.00188
1977     36     0.06733     0.02274     0.02737     0.01178     0.00355     0.00189
1977     37     0.05734     0.01853     0.02289     0.01059     0.00348     0.00186
1977     38     0.04771     0.01471     0.01857     0.00922     0.00327     0.00195
1977     39     0.03827     0.01129     0.01459     0.00751     0.00292     0.00197
1977     40           .           .           .           .           .           .
1977     41           .           .           .           .           .           .
1977     42           .           .           .           .           .           .
1977     43           .           .           .           .           .           .
1977     44           .           .           .           .           .           .
1977     45           .           .           .           .           .           .
1977     46           .           .           .           .           .           .
1977     47           .           .           .           .           .           .
1977     48           .           .           .           .           .           .
1977     49           .           .           .           .           .           .
1977     50           .           .           .           .           .           .
1977     51           .           .           .           .           .           .
1977     52           .           .           .           .           .           .
1977     53           .           .           .           .           .           .
1977     54           .           .           .           .           .           .
1977     55+          .           .           .           .           .           .
1978     12-          .           .           .           .           .           .
1978     13           .           .           .           .           .           .
1978     14           .           .           .           .           .           .
1978     15           .           .           .           .           .           .
1978     16           .           .           .           .           .           .
1978     17           .           .           .           .           .           .
1978     18           .           .           .           .           .           .
1978     19           .           .           .           .           .           .
1978     20           .           .           .           .           .           .
1978     21           .           .           .           .           .           .
1978     22           .           .           .           .           .           .
1978     23           .           .           .           .           .           .
1978     24           .           .           .           .           .           .
1978     25           .           .           .           .           .           .
1978     26           .           .           .           .           .           .
1978     27           .           .           .           .           .           .
1978     28           .           .           .           .           .           .
1978     29           .           .           .           .           .           .
1978     30           .           .           .           .           .           .
1978     31     0.09963     0.04669     0.03673     0.01156     0.00313     0.00152
1978     32     0.09715     0.04224     0.03787     0.01214     0.00324     0.00166
1978     33     0.09205     0.03712     0.03737     0.01248     0.00334     0.00173
1978     34     0.08686     0.03317     0.03585     0.01259     0.00350     0.00175
1978     35     0.07985     0.02910     0.03263     0.01266     0.00359     0.00188
1978     36     0.07032     0.02388     0.02858     0.01208     0.00367     0.00211
1978     37     0.05995     0.01885     0.02431     0.01103     0.00361     0.00216
1978     38     0.04954     0.01481     0.01952     0.00968     0.00333     0.00219
