Germany, Period fertility rates by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
2017     21     1996      0.02707     0.01868     0.00687     0.00131     0.00018     0.00003
2017     22     1995      0.03306     0.02120     0.00922     0.00220     0.00038     0.00007
2017     23     1994      0.03901     0.02426     0.01082     0.00304     0.00076     0.00013
2017     24     1993      0.04617     0.02770     0.01323     0.00400     0.00094     0.00030
2017     25     1992      0.05672     0.03408     0.01623     0.00462     0.00140     0.00040
2017     26     1991      0.06794     0.03997     0.01954     0.00607     0.00175     0.00062
2017     27     1990      0.07990     0.04683     0.02336     0.00687     0.00208     0.00076
2017     28     1989      0.09057     0.05133     0.02809     0.00786     0.00228     0.00102
2017     29     1988      0.10240     0.05589     0.03269     0.00957     0.00289     0.00136
2017     30     1987      0.11059     0.05727     0.03774     0.01079     0.00314     0.00164
2017     31     1986      0.11566     0.05689     0.04117     0.01212     0.00359     0.00189
2017     32     1985      0.11497     0.05201     0.04340     0.01334     0.00400     0.00223
2017     33     1984      0.11023     0.04564     0.04409     0.01423     0.00401     0.00225
2017     34     1983      0.10156     0.03878     0.04208     0.01432     0.00410     0.00229
2017     35     1982      0.09227     0.03245     0.03860     0.01445     0.00438     0.00238
2017     36     1981      0.08158     0.02699     0.03399     0.01384     0.00426     0.00250
2017     37     1980      0.06758     0.02100     0.02782     0.01220     0.00404     0.00252
2017     38     1979      0.05433     0.01591     0.02192     0.01061     0.00359     0.00231
2017     39     1978      0.04268     0.01235     0.01650     0.00862     0.00308     0.00213
2017     40     1977      0.03216     0.00927     0.01213     0.00634     0.00260     0.00181
2017     41     1976      0.02160     0.00609     0.00793     0.00434     0.00181     0.00142
2017     42     1975      0.01362     0.00382     0.00471     0.00283     0.00123     0.00102
2017     43     1974      0.00797     0.00219     0.00261     0.00162     0.00085     0.00070
2017     44     1973      0.00414     0.00119     0.00128     0.00080     0.00043     0.00045
2017     45     1972      0.00230     0.00073     0.00070     0.00046     0.00020     0.00022
2017     46     1971      0.00107     0.00039     0.00031     0.00017     0.00009     0.00011
2017     47     1970      0.00053     0.00020     0.00015     0.00011     0.00004     0.00003
2017     48     1969      0.00025     0.00010     0.00008     0.00004     0.00002     0.00001
2017     49     1968      0.00015     0.00006     0.00004     0.00002     0.00001     0.00001
2017     50     1967      0.00011     0.00006     0.00004     0.00001     0.00000     0.00001
2017     51     1966      0.00008     0.00004     0.00002     0.00001     0.00000     0.00001
2017     52     1965      0.00005     0.00002     0.00001     0.00001     0.00000     0.00001
2017     53     1964      0.00002     0.00001     0.00000     0.00000     0.00000     0.00000
2017     54     1963      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2017     55+    1962-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
