East Germany, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age   Cohort      ASFR
1993   17     1976    0.00740
1993   17     1975    0.01216
1993   18     1975    0.01522
1993   18     1974    0.02253
1993   19     1974    0.02688
1993   19     1973    0.03684
1993   20     1973    0.04222
1993   20     1972    0.05337
1993   21     1972    0.05794
1993   21     1971    0.06314
1993   22     1971    0.06535
1993   22     1970    0.06902
1993   23     1970    0.07015
1993   23     1969    0.07101
1993   24     1969    0.07150
1993   24     1968    0.07317
1993   25     1968    0.07239
1993   25     1967    0.06822
1993   26     1967    0.06570
1993   26     1966    0.05994
1993   27     1966    0.05682
1993   27     1965    0.05048
1993   28     1965    0.04713
1993   28     1964    0.04032
1993   29     1964    0.03741
1993   29     1963    0.03218
1993   30     1963    0.03008
1993   30     1962    0.02678
1993   31     1962    0.02491
1993   31     1961    0.02103
1993   32     1961    0.01945
1993   32     1960    0.01663
1993   33     1960    0.01570
1993   33     1959    0.01460
1993   34     1959    0.01370
1993   34     1958    0.01156
1993   35     1958    0.01065
1993   35     1957    0.00900
1993   36     1957    0.00821
1993   36     1956    0.00672
1993   37     1956    0.00614
1993   37     1955    0.00522
1993   38     1955    0.00477
1993   38     1954    0.00391
1993   39     1954    0.00355
1993   39     1953    0.00292
1993   40     1953    0.00265
1993   40     1952    0.00218
1993   41     1952    0.00193
1993   41     1951    0.00145
1993   42     1951    0.00122
1993   42     1950    0.00078
1993   43     1950    0.00067
1993   43     1949    0.00053
1993   44     1949    0.00043
1993   44     1948    0.00026
1993   45     1948    0.00019
1993   45     1947    0.00011
1993   46     1947    0.00008
1993   46     1946    0.00006
1993   47     1946    0.00004
1993   47     1945    0.00002
1993   48     1945    0.00001
1993   48     1944    0.00001
1993   49     1944    0.00001
1993   49     1943    0.00000
1993   50     1943    0.00000
1993   50     1942    0.00000
1993   51     1942    0.00000
1993   51     1941    0.00000
1993   52     1941    0.00000
1993   52     1940    0.00000
1993   53     1940    0.00000
1993   53     1939    0.00000
1993   54     1939    0.00000
1993   54     1938    0.00000
1993   55+       .    0.00000
1994   12-       .    0.00000
1994   13     1981    0.00001
1994   13     1980    0.00016
1994   14     1980    0.00040
1994   14     1979    0.00069
1994   15     1979    0.00090
1994   15     1978    0.00217
1994   16     1978    0.00309
1994   16     1977    0.00545
1994   17     1977    0.00694
1994   17     1976    0.01003
1994   18     1976    0.01222
1994   18     1975    0.01947
1994   19     1975    0.02345
1994   19     1974    0.03050
1994   20     1974    0.03468
1994   20     1973    0.04459
1994   21     1973    0.04928
1994   21     1972    0.05734
1994   22     1972    0.06049
1994   22     1971    0.06400
1994   23     1971    0.06548
1994   23     1970    0.06773
1994   24     1970    0.06892
1994   24     1969    0.07210
1994   25     1969    0.07219
1994   25     1968    0.06966
1994   26     1968    0.06800
1994   26     1967    0.06385
1994   27     1967    0.06141
1994   27     1966    0.05635
1994   28     1966    0.05298
1994   28     1965    0.04516
1994   29     1965    0.04203
1994   29     1964    0.03684
1994   30     1964    0.03419
1994   30     1963    0.02900
1994   31     1963    0.02682
1994   31     1962    0.02304
1994   32     1962    0.02133
1994   32     1961    0.01816
1994   33     1961    0.01696
1994   33     1960    0.01510
1994   34     1960    0.01413
1994   34     1959    0.01225
1994   35     1959    0.01131
1994   35     1958    0.00936
1994   36     1958    0.00879
1994   36     1957    0.00826
1994   37     1957    0.00760
1994   37     1956    0.00595
1994   38     1956    0.00531
1994   38     1955    0.00415
1994   39     1955    0.00385
1994   39     1954    0.00364
1994   40     1954    0.00328
1994   40     1953    0.00235
1994   41     1953    0.00206
1994   41     1952    0.00165
1994   42     1952    0.00138
1994   42     1951    0.00084
1994   43     1951    0.00072
1994   43     1950    0.00063
1994   44     1950    0.00049
1994   44     1949    0.00023
1994   45     1949    0.00019
1994   45     1948    0.00015
1994   46     1948    0.00014
1994   46     1947    0.00011
1994   47     1947    0.00008
1994   47     1946    0.00005
1994   48     1946    0.00002
1994   48     1945    0.00000
1994   49     1945    0.00000
1994   49     1944    0.00000
1994   50     1944    0.00000
1994   50     1943    0.00000
1994   51     1943    0.00000
1994   51     1942    0.00000
1994   52     1942    0.00000
1994   52     1941    0.00000
1994   53     1941    0.00000
1994   53     1940    0.00000
1994   54     1940    0.00000
1994   54     1939    0.00000
1994   55+       .    0.00000
1995   12-       .    0.00000
1995   13     1982    0.00001
1995   13     1981    0.00015
1995   14     1981    0.00037
1995   14     1980    0.00069
1995   15     1980    0.00091
1995   15     1979    0.00220
1995   16     1979    0.00310
1995   16     1978    0.00516
1995   17     1978    0.00651
1995   17     1977    0.00995
1995   18     1977    0.01212
1995   18     1976    0.01779
1995   19     1976    0.02122
1995   19     1975    0.02950
1995   20     1975    0.03389
1995   20     1974    0.04211
1995   21     1974    0.04645
1995   21     1973    0.05537
1995   22     1973    0.05915
1995   22     1972    0.06427
1995   23     1972    0.06693
1995   23     1971    0.07274
1995   24     1971    0.07433
1995   24     1970    0.07453
1995   25     1970    0.07507
1995   25     1969    0.07736
1995   26     1969    0.07664
1995   26     1968    0.07185
1995   27     1968    0.06979
1995   27     1967    0.06622
1995   28     1967    0.06327
1995   28     1966    0.05601
1995   29     1966    0.05236
1995   29     1965    0.04514
1995   30     1965    0.04170
1995   30     1964    0.03507
1995   31     1964    0.03258
1995   31     1963    0.02882
1995   32     1963    0.02666
1995   32     1962    0.02229
1995   33     1962    0.02031
1995   33     1961    0.01650
1995   34     1961    0.01534
1995   34     1960    0.01389
1995   35     1960    0.01318
1995   35     1959    0.01203
1995   36     1959    0.01106
1995   36     1958    0.00875
1995   37     1958    0.00790
1995   37     1957    0.00652
1995   38     1957    0.00593
1995   38     1956    0.00499
1995   39     1956    0.00437
1995   39     1955    0.00306
1995   40     1955    0.00269
1995   40     1954    0.00217
1995   41     1954    0.00198
1995   41     1953    0.00173
1995   42     1953    0.00151
1995   42     1952    0.00107
1995   43     1952    0.00089
1995   43     1951    0.00059
1995   44     1951    0.00049
1995   44     1950    0.00034
1995   45     1950    0.00027
1995   45     1949    0.00018
1995   46     1949    0.00012
1995   46     1948    0.00003
1995   47     1948    0.00002
1995   47     1947    0.00003
1995   48     1947    0.00003
1995   48     1946    0.00004
1995   49     1946    0.00003
1995   49     1945    0.00000
1995   50     1945    0.00000
1995   50     1944    0.00000
1995   51     1944    0.00000
1995   51     1943    0.00000
1995   52     1943    0.00000
1995   52     1942    0.00000
1995   53     1942    0.00000
1995   53     1941    0.00000
1995   54     1941    0.00000
1995   54     1940    0.00000
1995   55+       .    0.00000
1996   12-       .    0.00000
1996   13     1983    0.00001
1996   13     1982    0.00019
1996   14     1982    0.00047
1996   14     1981    0.00092
1996   15     1981    0.00122
1996   15     1980    0.00271
1996   16     1980    0.00365
1996   16     1979    0.00553
1996   17     1979    0.00679
1996   17     1978    0.01055
1996   18     1978    0.01280
1996   18     1977    0.01805
1996   19     1977    0.02109
1996   19     1976    0.02775
1996   20     1976    0.03166
1996   20     1975    0.04090
1996   21     1975    0.04583
1996   21     1974    0.05603
1996   22     1974    0.06096
1996   22     1973    0.06967
1996   23     1973    0.07338
1996   23     1972    0.07866
1996   24     1972    0.08089
1996   24     1971    0.08432
1996   25     1971    0.08544
1996   25     1970    0.08675
1996   26     1970    0.08643
1996   26     1969    0.08403
1996   27     1969    0.08224
1996   27     1968    0.07737
1996   28     1968    0.07512
1996   28     1967    0.07158
1996   29     1967    0.06761
1996   29     1966    0.05675
1996   30     1966    0.05263
1996   30     1965    0.04597
1996   31     1965    0.04256
1996   31     1964    0.03608
1996   32     1964    0.03295
1996   32     1963    0.02688
1996   33     1963    0.02464
1996   33     1962    0.02106
1996   34     1962    0.01965
1996   34     1961    0.01752
1996   35     1961    0.01620
1996   35     1960    0.01338
1996   36     1960    0.01227
1996   36     1959    0.01045
1996   37     1959    0.00948
1996   37     1958    0.00752
1996   38     1958    0.00687
1996   38     1957    0.00593
1996   39     1957    0.00546
1996   39     1956    0.00464
1996   40     1956    0.00405
1996   40     1955    0.00281
1996   41     1955    0.00241
1996   41     1954    0.00186
1996   42     1954    0.00154
1996   42     1953    0.00093
1996   43     1953    0.00081
1996   43     1952    0.00070
1996   44     1952    0.00059
1996   44     1951    0.00039
1996   45     1951    0.00025
1996   45     1950    0.00005
1996   46     1950    0.00005
1996   46     1949    0.00013
1996   47     1949    0.00007
1996   47     1948    0.00000
1996   48     1948    0.00000
1996   48     1947    0.00001
1996   49     1947    0.00001
1996   49     1946    0.00000
1996   50     1946    0.00000
1996   50     1945    0.00000
1996   51     1945    0.00000
1996   51     1944    0.00000
1996   52     1944    0.00000
1996   52     1943    0.00000
1996   53     1943    0.00000
1996   53     1942    0.00000
1996   54     1942    0.00000
1996   54     1941    0.00000
1996   55+       .    0.00000
1997   12-       .    0.00000
1997   13     1984    0.00001
1997   13     1983    0.00013
1997   14     1983    0.00033
1997   14     1982    0.00072
1997   15     1982    0.00099
1997   15     1981    0.00233
1997   16     1981    0.00331
1997   16     1980    0.00600
1997   17     1980    0.00762
1997   17     1979    0.01064
1997   18     1979    0.01268
1997   18     1978    0.01914
1997   19     1978    0.02250
1997   19     1977    0.02824
1997   20     1977    0.03182
1997   20     1976    0.04119
1997   21     1976    0.04578
1997   21     1975    0.05384
1997   22     1975    0.05825
1997   22     1974    0.06768
1997   23     1974    0.07229
1997   23     1973    0.08123
1997   24     1973    0.08506
1997   24     1972    0.09110
1997   25     1972    0.09298
1997   25     1971    0.09405
1997   26     1971    0.09392
1997   26     1970    0.09199
1997   27     1970    0.09106
1997   27     1969    0.08967
1997   28     1969    0.08721
1997   28     1968    0.07972
1997   29     1968    0.07571
1997   29     1967    0.06714
1997   30     1967    0.06319
1997   30     1966    0.05608
1997   31     1966    0.05209
1997   31     1965    0.04387
1997   32     1965    0.04023
1997   32     1964    0.03359
1997   33     1964    0.03086
1997   33     1963    0.02621
1997   34     1963    0.02417
1997   34     1962    0.02055
1997   35     1962    0.01896
1997   35     1961    0.01620
1997   36     1961    0.01480
1997   36     1960    0.01201
1997   37     1960    0.01102
1997   37     1959    0.00954
1997   38     1959    0.00865
1997   38     1958    0.00681
1997   39     1958    0.00605
1997   39     1957    0.00475
1997   40     1957    0.00416
1997   40     1956    0.00312
1997   41     1956    0.00269
1997   41     1955    0.00193
1997   42     1955    0.00169
1997   42     1954    0.00136
1997   43     1954    0.00106
1997   43     1953    0.00051
1997   44     1953    0.00042
1997   44     1952    0.00036
1997   45     1952    0.00028
1997   45     1951    0.00013
1997   46     1951    0.00009
1997   46     1950    0.00006
1997   47     1950    0.00002
1997   47     1949    0.00000
1997   48     1949    0.00000
1997   48     1948    0.00000
1997   49     1948    0.00000
1997   49     1947    0.00000
1997   50     1947    0.00000
1997   50     1946    0.00000
1997   51     1946    0.00000
1997   51     1945    0.00000
1997   52     1945    0.00000
1997   52     1944    0.00000
1997   53     1944    0.00000
1997   53     1943    0.00000
1997   54     1943    0.00000
1997   54     1942    0.00000
1997   55+       .    0.00000
1998   12-       .    0.00000
1998   13     1985    0.00001
1998   13     1984    0.00013
1998   14     1984    0.00034
1998   14     1983    0.00080
1998   15     1983    0.00112
1998   15     1982    0.00239
1998   16     1982    0.00329
1998   16     1981    0.00600
1998   17     1981    0.00773
1998   17     1980    0.01177
1998   18     1980    0.01419
1998   18     1979    0.01980
1998   19     1979    0.02302
1998   19     1978    0.03044
1998   20     1978    0.03429
1998   20     1977    0.04175
1998   21     1977    0.04553
1998   21     1976    0.05272
1998   22     1976    0.05658
1998   22     1975    0.06468
1998   23     1975    0.06916
1998   23     1974    0.07957
1998   24     1974    0.08403
1998   24     1973    0.09100
1998   25     1973    0.09369
1998   25     1972    0.09702
1998   26     1972    0.09768
1998   26     1971    0.09688
1998   27     1971    0.09563
1998   27     1970    0.09132
1998   28     1970    0.08918
1998   28     1969    0.08491
1998   29     1969    0.08209
1998   29     1968    0.07569
1998   30     1968    0.07186
1998   30     1967    0.06365
1998   31     1967    0.05906
1998   31     1966    0.04929
1998   32     1966    0.04553
1998   32     1965    0.03953
1998   33     1965    0.03641
1998   33     1964    0.03029
1998   34     1964    0.02778
1998   34     1963    0.02355
1998   35     1963    0.02148
1998   35     1962    0.01745
1998   36     1962    0.01606
1998   36     1961    0.01410
1998   37     1961    0.01280
1998   37     1960    0.01006
1998   38     1960    0.00898
1998   38     1959    0.00717
1998   39     1959    0.00642
1998   39     1958    0.00512
1998   40     1958    0.00457
1998   40     1957    0.00366
1998   41     1957    0.00315
1998   41     1956    0.00220
1998   42     1956    0.00185
1998   42     1955    0.00131
1998   43     1955    0.00105
1998   43     1954    0.00061
1998   44     1954    0.00050
1998   44     1953    0.00035
1998   45     1953    0.00030
1998   45     1952    0.00022
1998   46     1952    0.00016
1998   46     1951    0.00006
1998   47     1951    0.00005
1998   47     1950    0.00003
1998   48     1950    0.00003
1998   48     1949    0.00003
1998   49     1949    0.00002
1998   49     1948    0.00000
1998   50     1948    0.00000
1998   50     1947    0.00000
1998   51     1947    0.00000
1998   51     1946    0.00000
1998   52     1946    0.00000
1998   52     1945    0.00000
1998   53     1945    0.00000
1998   53     1944    0.00000
1998   54     1944    0.00000
1998   54     1943    0.00000
1998   55+       .    0.00000
1999   12-       .    0.00000
1999   13     1986    0.00001
1999   13     1985    0.00013
1999   14     1985    0.00034
1999   14     1984    0.00081
1999   15     1984    0.00115
1999   15     1983    0.00266
1999   16     1983    0.00370
1999   16     1982    0.00629
1999   17     1982    0.00795
1999   17     1981    0.01217
1999   18     1981    0.01477
1999   18     1980    0.02148
1999   19     1980    0.02504
1999   19     1979    0.03163
1999   20     1979    0.03522
1999   20     1978    0.04300
1999   21     1978    0.04669
1999   21     1977    0.05320
1999   22     1977    0.05647
1999   22     1976    0.06261
1999   23     1976    0.06627
1999   23     1975    0.07517
1999   24     1975    0.07979
1999   24     1974    0.08964
1999   25     1974    0.09429
1999   25     1973    0.10362
1999   26     1973    0.10523
1999   26     1972    0.10140
1999   27     1972    0.09992
1999   27     1971    0.09679
1999   28     1971    0.09495
1999   28     1970    0.09114
1999   29     1970    0.08820
1999   29     1969    0.08085
1999   30     1969    0.07700
1999   30     1968    0.06902
1999   31     1968    0.06506
1999   31     1967    0.05753
1999   32     1967    0.05336
1999   32     1966    0.04472
1999   33     1966    0.04122
1999   33     1965    0.03528
1999   34     1965    0.03250
1999   34     1964    0.02745
1999   35     1964    0.02505
1999   35     1963    0.02051
1999   36     1963    0.01870
1999   36     1962    0.01568
1999   37     1962    0.01424
1999   37     1961    0.01159
1999   38     1961    0.01043
1999   38     1960    0.00836
1999   39     1960    0.00751
1999   39     1959    0.00607
1999   40     1959    0.00539
1999   40     1958    0.00418
1999   41     1958    0.00363
1999   41     1957    0.00266
1999   42     1957    0.00226
1999   42     1956    0.00161
1999   43     1956    0.00127
1999   43     1955    0.00073
1999   44     1955    0.00056
1999   44     1954    0.00033
1999   45     1954    0.00025
1999   45     1953    0.00013
1999   46     1953    0.00011
1999   46     1952    0.00008
1999   47     1952    0.00007
1999   47     1951    0.00006
1999   48     1951    0.00004
1999   48     1950    0.00001
1999   49     1950    0.00001
1999   49     1949    0.00000
1999   50     1949    0.00000
1999   50     1948    0.00000
1999   51     1948    0.00000
1999   51     1947    0.00000
1999   52     1947    0.00000
1999   52     1946    0.00000
1999   53     1946    0.00000
1999   53     1945    0.00000
1999   54     1945    0.00000
1999   54     1944    0.00000
1999   55+       .    0.00000
2000   12-       .    0.00000
2000   13     1987    0.00001
2000   13     1986    0.00014
2000   14     1986    0.00039
2000   14     1985    0.00108
2000   15     1985    0.00156
2000   15     1984    0.00291
2000   16     1984    0.00381
2000   16     1983    0.00648
2000   17     1983    0.00824
2000   17     1982    0.01311
2000   18     1982    0.01604
2000   18     1981    0.02277
2000   19     1981    0.02629
2000   19     1980    0.03245
2000   20     1980    0.03592
2000   20     1979    0.04409
2000   21     1979    0.04775
2000   21     1978    0.05336
2000   22     1978    0.05651
2000   22     1977    0.06344
2000   23     1977    0.06722
2000   23     1976    0.07571
2000   24     1976    0.08018
2000   24     1975    0.08991
2000   25     1975    0.09405
2000   25     1974    0.10041
2000   26     1974    0.10292
2000   26     1973    0.10636
2000   27     1973    0.10650
2000   27     1972    0.10318
2000   28     1972    0.10184
2000   28     1971    0.09971
2000   29     1971    0.09706
2000   29     1970    0.08928
2000   30     1970    0.08543
2000   30     1969    0.07768
2000   31     1969    0.07352
2000   31     1968    0.06510
2000   32     1968    0.06064
2000   32     1967    0.05155
2000   33     1967    0.04763
2000   33     1966    0.04048
2000   34     1966    0.03769
2000   34     1965    0.03354
2000   35     1965    0.03053
2000   35     1964    0.02364
2000   36     1964    0.02148
2000   36     1963    0.01865
2000   37     1963    0.01674
2000   37     1962    0.01261
2000   38     1962    0.01135
2000   38     1961    0.00964
2000   39     1961    0.00868
2000   39     1960    0.00681
2000   40     1960    0.00599
2000   40     1959    0.00452
2000   41     1959    0.00394
2000   41     1958    0.00301
2000   42     1958    0.00256
2000   42     1957    0.00178
2000   43     1957    0.00144
2000   43     1956    0.00090
2000   44     1956    0.00072
2000   44     1955    0.00046
2000   45     1955    0.00035
2000   45     1954    0.00018
2000   46     1954    0.00014
2000   46     1953    0.00009
2000   47     1953    0.00006
2000   47     1952    0.00002
2000   48     1952    0.00002
2000   48     1951    0.00002
2000   49     1951    0.00002
2000   49     1950    0.00001
2000   50     1950    0.00001
2000   50     1949    0.00000
2000   51     1949    0.00000
2000   51     1948    0.00000
2000   52     1948    0.00000
2000   52     1947    0.00000
2000   53     1947    0.00000
2000   53     1946    0.00000
2000   54     1946    0.00000
2000   54     1945    0.00000
2000   55+       .    0.00000
2001   12-       .    0.00000
2001   13     1988    0.00001
2001   13     1987    0.00018
2001   14     1987    0.00047
2001   14     1986    0.00111
2001   15     1986    0.00154
2001   15     1985    0.00330
2001   16     1985    0.00445
2001   16     1984    0.00715
2001   17     1984    0.00893
2001   17     1983    0.01388
2001   18     1983    0.01683
2001   18     1982    0.02386
2001   19     1982    0.02729
2001   19     1981    0.03229
2001   20     1981    0.03537
2001   20     1980    0.04364
2001   21     1980    0.04706
2001   21     1979    0.05150
2001   22     1979    0.05418
2001   22     1978    0.06040
2001   23     1978    0.06389
2001   23     1977    0.07225
2001   24     1977    0.07627
2001   24     1976    0.08379
2001   25     1976    0.08761
2001   25     1975    0.09540
2001   26     1975    0.09812
2001   26     1974    0.10061
2001   27     1974    0.10153
2001   27     1973    0.10238
2001   28     1973    0.10176
2001   28     1972    0.09868
2001   29     1972    0.09632
2001   29     1971    0.09022
2001   30     1971    0.08655
2001   30     1970    0.07808
2001   31     1970    0.07404
2001   31     1969    0.06621
2001   32     1969    0.06236
2001   32     1968    0.05492
2001   33     1968    0.05127
2001   33     1967    0.04437
2001   34     1967    0.04083
2001   34     1966    0.03388
2001   35     1966    0.03087
2001   35     1965    0.02553
2001   36     1965    0.02317
2001   36     1964    0.01897
2001   37     1964    0.01714
2001   37     1963    0.01388
2001   38     1963    0.01251
2001   38     1962    0.01008
2001   39     1962    0.00909
2001   39     1961    0.00748
2001   40     1961    0.00651
2001   40     1960    0.00461
2001   41     1960    0.00394
2001   41     1959    0.00288
2001   42     1959    0.00246
2001   42     1958    0.00178
2001   43     1958    0.00147
2001   43     1957    0.00093
2001   44     1957    0.00077
2001   44     1956    0.00057
2001   45     1956    0.00041
2001   45     1955    0.00015
2001   46     1955    0.00013
2001   46     1954    0.00016
2001   47     1954    0.00010
2001   47     1953    0.00002
2001   48     1953    0.00002
2001   48     1952    0.00001
2001   49     1952    0.00001
2001   49     1951    0.00000
2001   50     1951    0.00000
2001   50     1950    0.00000
2001   51     1950    0.00000
2001   51     1949    0.00000
2001   52     1949    0.00000
2001   52     1948    0.00000
2001   53     1948    0.00000
2001   53     1947    0.00000
2001   54     1947    0.00000
2001   54     1946    0.00000
2001   55+       .    0.00000
2002   12-       .    0.00000
2002   13     1989    0.00001
2002   13     1988    0.00025
2002   14     1988    0.00063
2002   14     1987    0.00119
2002   15     1987    0.00157
2002   15     1986    0.00346
2002   16     1986    0.00476
2002   16     1985    0.00817
2002   17     1985    0.01012
2002   17     1984    0.01345
2002   18     1984    0.01573
2002   18     1983    0.02316
2002   19     1983    0.02665
2002   19     1982    0.03142
2002   20     1982    0.03430
2002   20     1981    0.04142
2002   21     1981    0.04455
2002   21     1980    0.04922
2002   22     1980    0.05210
2002   22     1979    0.05933
2002   23     1979    0.06272
2002   23     1978    0.06898
2002   24     1978    0.07222
2002   24     1977    0.07865
2002   25     1977    0.08214
2002   25     1976    0.08981
2002   26     1976    0.09312
2002   26     1975    0.09849
2002   27     1975    0.10042
2002   27     1974    0.10255
2002   28     1974    0.10241
2002   28     1973    0.09950
2002   29     1973    0.09765
2002   29     1972    0.09293
2002   30     1972    0.09037
2002   30     1971    0.08541
2002   31     1971    0.08116
2002   31     1970    0.07006
2002   32     1970    0.06551
2002   32     1969    0.05743
2002   33     1969    0.05375
2002   33     1968    0.04712
2002   34     1968    0.04387
2002   34     1967    0.03788
2002   35     1967    0.03446
2002   35     1966    0.02724
2002   36     1966    0.02487
2002   36     1965    0.02166
2002   37     1965    0.01956
2002   37     1964    0.01516
2002   38     1964    0.01344
2002   38     1963    0.01051
2002   39     1963    0.00935
2002   39     1962    0.00750
2002   40     1962    0.00654
2002   40     1961    0.00476
2002   41     1961    0.00406
2002   41     1960    0.00294
2002   42     1960    0.00244
2002   42     1959    0.00158
2002   43     1959    0.00137
2002   43     1958    0.00117
2002   44     1958    0.00091
2002   44     1957    0.00044
2002   45     1957    0.00032
2002   45     1956    0.00018
2002   46     1956    0.00013
2002   46     1955    0.00006
2002   47     1955    0.00005
2002   47     1954    0.00003
2002   48     1954    0.00002
2002   48     1953    0.00001
2002   49     1953    0.00001
2002   49     1952    0.00000
2002   50     1952    0.00000
2002   50     1951    0.00000
2002   51     1951    0.00000
2002   51     1950    0.00000
2002   52     1950    0.00000
2002   52     1949    0.00000
2002   53     1949    0.00000
2002   53     1948    0.00000
2002   54     1948    0.00000
2002   54     1947    0.00000
2002   55+       .    0.00000
2003   12-       .    0.00000
2003   13     1990    0.00001
2003   13     1989    0.00021
2003   14     1989    0.00053
2003   14     1988    0.00106
2003   15     1988    0.00142
2003   15     1987    0.00323
2003   16     1987    0.00446
2003   16     1986    0.00746
2003   17     1986    0.00935
2003   17     1985    0.01382
2003   18     1985    0.01637
2003   18     1984    0.02207
2003   19     1984    0.02506
2003   19     1983    0.03092
2003   20     1983    0.03410
2003   20     1982    0.04121
2003   21     1982    0.04450
2003   21     1981    0.05003
2003   22     1981    0.05284
2003   22     1980    0.05831
2003   23     1980    0.06123
2003   23     1979    0.06754
2003   24     1979    0.07088
2003   24     1978    0.07804
2003   25     1978    0.08167
2003   25     1977    0.08922
2003   26     1977    0.09229
2003   26     1976    0.09637
2003   27     1976    0.09854
2003   27     1975    0.10301
2003   28     1975    0.10390
2003   28     1974    0.10315
2003   29     1974    0.10163
2003   29     1973    0.09622
2003   30     1973    0.09319
2003   30     1972    0.08670
2003   31     1972    0.08273
2003   31     1971    0.07356
2003   32     1971    0.06964
2003   32     1970    0.06273
2003   33     1970    0.05879
2003   33     1969    0.05038
2003   34     1969    0.04696
2003   34     1968    0.04124
2003   35     1968    0.03811
2003   35     1967    0.03192
2003   36     1967    0.02884
2003   36     1966    0.02293
2003   37     1966    0.02056
2003   37     1965    0.01660
2003   38     1965    0.01485
2003   38     1964    0.01183
2003   39     1964    0.01044
2003   39     1963    0.00784
2003   40     1963    0.00703
2003   40     1962    0.00599
2003   41     1962    0.00511
2003   41     1961    0.00333
2003   42     1961    0.00270
2003   42     1960    0.00172
2003   43     1960    0.00145
2003   43     1959    0.00109
2003   44     1959    0.00090
2003   44     1958    0.00056
2003   45     1958    0.00043
2003   45     1957    0.00026
2003   46     1957    0.00019
2003   46     1956    0.00008
2003   47     1956    0.00007
2003   47     1955    0.00007
2003   48     1955    0.00004
2003   48     1954    0.00000
2003   49     1954    0.00000
2003   49     1953    0.00001
2003   50     1953    0.00001
2003   50     1952    0.00000
2003   51     1952    0.00000
2003   51     1951    0.00000
2003   52     1951    0.00000
2003   52     1950    0.00000
2003   53     1950    0.00000
2003   53     1949    0.00000
2003   54     1949    0.00000
2003   54     1948    0.00000
2003   55+       .    0.00000
2004   12-       .    0.00000
2004   13     1991    0.00001
2004   13     1990    0.00022
2004   14     1990    0.00056
2004   14     1989    0.00113
2004   15     1989    0.00150
2004   15     1988    0.00325
2004   16     1988    0.00442
2004   16     1987    0.00720
2004   17     1987    0.00898
2004   17     1986    0.01353
2004   18     1986    0.01606
2004   18     1985    0.02110
2004   19     1985    0.02397
2004   19     1984    0.03069
2004   20     1984    0.03412
2004   20     1983    0.04101
2004   21     1983    0.04413
2004   21     1982    0.04893
2004   22     1982    0.05152
2004   22     1981    0.05682
2004   23     1981    0.06012
2004   23     1980    0.06880
2004   24     1980    0.07295
2004   24     1979    0.08105
2004   25     1979    0.08455
2004   25     1978    0.08965
2004   26     1978    0.09227
2004   26     1977    0.09724
2004   27     1977    0.09944
2004   27     1976    0.10307
2004   28     1976    0.10453
2004   28     1975    0.10730
2004   29     1975    0.10614
2004   29     1974    0.09875
2004   30     1974    0.09597
2004   30     1973    0.09140
2004   31     1973    0.08834
2004   31     1972    0.08154
2004   32     1972    0.07749
2004   32     1971    0.06847
2004   33     1971    0.06423
2004   33     1970    0.05594
2004   34     1970    0.05214
2004   34     1969    0.04514
2004   35     1969    0.04174
2004   35     1968    0.03537
2004   36     1968    0.03221
2004   36     1967    0.02620
2004   37     1967    0.02349
2004   37     1966    0.01852
2004   38     1966    0.01666
2004   38     1965    0.01382
2004   39     1965    0.01217
2004   39     1964    0.00898
2004   40     1964    0.00768
2004   40     1963    0.00544
2004   41     1963    0.00479
2004   41     1962    0.00401
2004   42     1962    0.00341
2004   42     1961    0.00223
2004   43     1961    0.00179
2004   43     1960    0.00110
2004   44     1960    0.00091
2004   44     1959    0.00069
2004   45     1959    0.00051
2004   45     1958    0.00023
2004   46     1958    0.00018
2004   46     1957    0.00013
2004   47     1957    0.00007
2004   47     1956    0.00001
2004   48     1956    0.00000
2004   48     1955    0.00000
2004   49     1955    0.00000
2004   49     1954    0.00000
2004   50     1954    0.00000
2004   50     1953    0.00000
2004   51     1953    0.00000
2004   51     1952    0.00000
2004   52     1952    0.00000
2004   52     1951    0.00000
2004   53     1951    0.00000
2004   53     1950    0.00000
2004   54     1950    0.00000
2004   54     1949    0.00000
2004   55+       .    0.00000
2005   12-       .    0.00000
2005   13     1992    0.00001
2005   13     1991    0.00024
2005   14     1991    0.00059
2005   14     1990    0.00114
2005   15     1990    0.00148
2005   15     1989    0.00301
2005   16     1989    0.00406
2005   16     1988    0.00736
2005   17     1988    0.00925
2005   17     1987    0.01213
2005   18     1987    0.01420
2005   18     1986    0.02121
2005   19     1986    0.02489
2005   19     1985    0.03183
2005   20     1985    0.03528
2005   20     1984    0.04130
2005   21     1984    0.04401
2005   21     1983    0.04809
2005   22     1983    0.05041
2005   22     1982    0.05585
2005   23     1982    0.05859
2005   23     1981    0.06413
2005   24     1981    0.06752
2005   24     1980    0.07618
2005   25     1980    0.08007
2005   25     1979    0.08698
2005   26     1979    0.08971
2005   26     1978    0.09297
2005   27     1978    0.09460
2005   27     1977    0.09745
2005   28     1977    0.09854
2005   28     1976    0.10001
2005   29     1976    0.10003
2005   29     1975    0.09867
2005   30     1975    0.09714
2005   30     1974    0.09244
2005   31     1974    0.08964
2005   31     1973    0.08339
2005   32     1973    0.07948
2005   32     1972    0.07058
2005   33     1972    0.06649
2005   33     1971    0.05871
2005   34     1971    0.05495
2005   34     1970    0.04776
2005   35     1970    0.04402
2005   35     1969    0.03669
2005   36     1969    0.03321
2005   36     1968    0.02653
