West Germany, Live births by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age        Total          B1          B2          B3          B4         B5p
1966     46       322.17       98.68       88.32       55.26       32.15       47.76
1966     47       174.99       64.33       52.08       25.39       11.14       22.05
1966     48       100.38       44.46       27.24       12.81        8.24        7.63
1966     49        69.04       32.35       16.69        8.74        5.55        5.70
1966     50        54.55       24.81       13.21        7.77        2.68        6.08
1966     51            .           .           .           .           .           .
1966     52            .           .           .           .           .           .
1966     53            .           .           .           .           .           .
1966     54            .           .           .           .           .           .
1966     55+           .           .           .           .           .           .
1967     12-           .           .           .           .           .           .
1967     13            .           .           .           .           .           .
1967     14            .           .           .           .           .           .
1967     15            .           .           .           .           .           .
1967     16            .           .           .           .           .           .
1967     17            .           .           .           .           .           .
1967     18            .           .           .           .           .           .
1967     19            .           .           .           .           .           .
1967     20            .           .           .           .           .           .
1967     21            .           .           .           .           .           .
1967     22            .           .           .           .           .           .
1967     23            .           .           .           .           .           .
1967     24            .           .           .           .           .           .
1967     25            .           .           .           .           .           .
1967     26            .           .           .           .           .           .
1967     27            .           .           .           .           .           .
1967     28            .           .           .           .           .           .
1967     29            .           .           .           .           .           .
1967     30            .           .           .           .           .           .
1967     31            .           .           .           .           .           .
1967     32            .           .           .           .           .           .
1967     33            .           .           .           .           .           .
1967     34            .           .           .           .           .           .
1967     35            .           .           .           .           .           .
1967     36            .           .           .           .           .           .
1967     37            .           .           .           .           .           .
1967     38            .           .           .           .           .           .
1967     39            .           .           .           .           .           .
1967     40            .           .           .           .           .           .
1967     41            .           .           .           .           .           .
1967     42      3756.29     1119.78     1261.18      749.76      348.52      277.03
1967     43      2165.15      630.04      703.59      434.51      209.19      187.83
1967     44      1159.70      324.92      356.01      232.64      113.24      132.89
1967     45       600.41      177.13      173.82      116.15       57.52       75.79
1967     46       304.15       98.81       88.17       60.79       22.26       34.11
1967     47       163.14       65.49       45.04       25.90       11.00       15.72
1967     48       106.29       51.37       27.64       13.32        6.92        7.05
1967     49        77.33       39.84       21.94        8.26        2.38        4.92
1967     50            .           .           .           .           .           .
1967     51            .           .           .           .           .           .
1967     52            .           .           .           .           .           .
1967     53            .           .           .           .           .           .
1967     54            .           .           .           .           .           .
1967     55+           .           .           .           .           .           .
1968     12-           .           .           .           .           .           .
1968     13            .           .           .           .           .           .
1968     14            .           .           .           .           .           .
1968     15            .           .           .           .           .           .
1968     16            .           .           .           .           .           .
1968     17            .           .           .           .           .           .
1968     18            .           .           .           .           .           .
1968     19            .           .           .           .           .           .
1968     20            .           .           .           .           .           .
1968     21            .           .           .           .           .           .
1968     22            .           .           .           .           .           .
1968     23            .           .           .           .           .           .
1968     24            .           .           .           .           .           .
1968     25            .           .           .           .           .           .
1968     26            .           .           .           .           .           .
1968     27            .           .           .           .           .           .
1968     28            .           .           .           .           .           .
1968     29            .           .           .           .           .           .
1968     30            .           .           .           .           .           .
1968     31            .           .           .           .           .           .
1968     32            .           .           .           .           .           .
1968     33            .           .           .           .           .           .
1968     34            .           .           .           .           .           .
1968     35            .           .           .           .           .           .
1968     36            .           .           .           .           .           .
1968     37            .           .           .           .           .           .
1968     38            .           .           .           .           .           .
1968     39            .           .           .           .           .           .
1968     40            .           .           .           .           .           .
1968     41      6358.15     1941.54     2190.37     1262.61      512.30      451.34
1968     42      3889.96     1145.78     1317.81      779.10      346.16      301.11
1968     43      2196.46      632.97      730.53      435.10      208.46      189.39
1968     44      1170.81      362.32      365.35      214.98      108.85      119.32
1968     45       629.13      220.92      181.19      107.82       54.53       64.67
1968     46       347.76      129.81      101.30       50.71       29.37       36.57
1968     47       197.06       78.87       63.91       22.16       15.49       16.63
1968     48       117.38       47.14       38.80       18.03        6.43        6.99
1968     49            .           .           .           .           .           .
1968     50            .           .           .           .           .           .
1968     51            .           .           .           .           .           .
1968     52            .           .           .           .           .           .
1968     53            .           .           .           .           .           .
1968     54            .           .           .           .           .           .
1968     55+           .           .           .           .           .           .
1969     12-           .           .           .           .           .           .
1969     13            .           .           .           .           .           .
1969     14            .           .           .           .           .           .
1969     15            .           .           .           .           .           .
1969     16            .           .           .           .           .           .
1969     17            .           .           .           .           .           .
1969     18            .           .           .           .           .           .
1969     19            .           .           .           .           .           .
1969     20            .           .           .           .           .           .
1969     21            .           .           .           .           .           .
1969     22            .           .           .           .           .           .
1969     23            .           .           .           .           .           .
1969     24            .           .           .           .           .           .
1969     25            .           .           .           .           .           .
1969     26            .           .           .           .           .           .
1969     27            .           .           .           .           .           .
1969     28            .           .           .           .           .           .
1969     29            .           .           .           .           .           .
1969     30            .           .           .           .           .           .
1969     31            .           .           .           .           .           .
1969     32            .           .           .           .           .           .
1969     33            .           .           .           .           .           .
1969     34            .           .           .           .           .           .
1969     35            .           .           .           .           .           .
1969     36            .           .           .           .           .           .
1969     37            .           .           .           .           .           .
1969     38            .           .           .           .           .           .
1969     39            .           .           .           .           .           .
1969     40      9565.03     3017.46     3420.32     1847.15      749.76      530.34
1969     41      6329.57     1945.29     2207.39     1250.14      542.57      384.18
1969     42      3836.50     1123.35     1320.99      763.51      360.76      267.88
1969     43      2240.03      657.56      728.54      447.32      211.50      195.12
1969     44      1205.72      371.62      365.69      237.57      115.99      114.85
1969     45       628.75      209.22      188.63      112.34       56.37       62.19
1969     46       347.94      132.37      102.79       48.77       24.73       39.29
1969     47       194.78       82.75       55.65       26.99       12.82       16.57
1969     48            .           .           .           .           .           .
1969     49            .           .           .           .           .           .
1969     50            .           .           .           .           .           .
1969     51            .           .           .           .           .           .
1969     52            .           .           .           .           .           .
1969     53            .           .           .           .           .           .
1969     54            .           .           .           .           .           .
1969     55+           .           .           .           .           .           .
1970     12-           .           .           .           .           .           .
1970     13            .           .           .           .           .           .
1970     14            .           .           .           .           .           .
1970     15            .           .           .           .           .           .
1970     16            .           .           .           .           .           .
1970     17            .           .           .           .           .           .
1970     18            .           .           .           .           .           .
1970     19            .           .           .           .           .           .
1970     20            .           .           .           .           .           .
1970     21            .           .           .           .           .           .
1970     22            .           .           .           .           .           .
1970     23            .           .           .           .           .           .
1970     24            .           .           .           .           .           .
1970     25            .           .           .           .           .           .
1970     26            .           .           .           .           .           .
1970     27            .           .           .           .           .           .
1970     28            .           .           .           .           .           .
1970     29            .           .           .           .           .           .
1970     30            .           .           .           .           .           .
1970     31            .           .           .           .           .           .
1970     32            .           .           .           .           .           .
1970     33            .           .           .           .           .           .
1970     34            .           .           .           .           .           .
1970     35            .           .           .           .           .           .
1970     36            .           .           .           .           .           .
1970     37            .           .           .           .           .           .
1970     38            .           .           .           .           .           .
1970     39     12739.27     3910.67     4733.64     2585.39      921.30      588.26
1970     40      9384.85     2848.32     3379.81     1899.21      751.55      505.97
1970     41      6172.85     1835.49     2184.57     1221.63      537.49      393.65
1970     42      3816.15     1145.22     1311.14      721.93      352.72      285.15
1970     43      2221.06      655.65      726.24      417.06      216.15      205.96
1970     44      1220.27      362.58      368.45      236.44      118.77      134.03
1970     45       693.88      222.41      197.85      128.35       64.02       81.25
1970     46       381.63      133.49      109.32       70.30       31.12       37.40
1970     47            .           .           .           .           .           .
1970     48            .           .           .           .           .           .
1970     49            .           .           .           .           .           .
1970     50            .           .           .           .           .           .
1970     51            .           .           .           .           .           .
1970     52            .           .           .           .           .           .
1970     53            .           .           .           .           .           .
1970     54            .           .           .           .           .           .
1970     55+           .           .           .           .           .           .
1971     12-           .           .           .           .           .           .
1971     13            .           .           .           .           .           .
1971     14            .           .           .           .           .           .
1971     15            .           .           .           .           .           .
1971     16            .           .           .           .           .           .
1971     17            .           .           .           .           .           .
1971     18            .           .           .           .           .           .
1971     19            .           .           .           .           .           .
1971     20            .           .           .           .           .           .
1971     21            .           .           .           .           .           .
1971     22            .           .           .           .           .           .
1971     23            .           .           .           .           .           .
1971     24            .           .           .           .           .           .
1971     25            .           .           .           .           .           .
1971     26            .           .           .           .           .           .
1971     27            .           .           .           .           .           .
1971     28            .           .           .           .           .           .
1971     29            .           .           .           .           .           .
1971     30            .           .           .           .           .           .
1971     31            .           .           .           .           .           .
1971     32            .           .           .           .           .           .
1971     33            .           .           .           .           .           .
1971     34            .           .           .           .           .           .
1971     35            .           .           .           .           .           .
1971     36            .           .           .           .           .           .
1971     37            .           .           .           .           .           .
1971     38     16339.47     5171.67     6347.02     3110.58     1046.97      663.23
1971     39     12814.31     3959.69     4893.83     2497.05      889.37      574.38
1971     40      9189.77     2825.22     3405.22     1771.21      695.30      492.81
1971     41      6114.61     1821.09     2198.10     1210.15      518.98      366.30
1971     42      3903.87     1176.82     1364.44      750.92      346.55      265.12
1971     43      2297.00      710.66      756.97      437.34      196.63      195.43
1971     44      1265.75      411.02      384.25      241.73      109.71      119.02
1971     45       697.07      244.53      199.41      116.01       68.73       68.39
1971     46            .           .           .           .           .           .
1971     47            .           .           .           .           .           .
1971     48            .           .           .           .           .           .
1971     49            .           .           .           .           .           .
1971     50            .           .           .           .           .           .
1971     51            .           .           .           .           .           .
1971     52            .           .           .           .           .           .
1971     53            .           .           .           .           .           .
1971     54            .           .           .           .           .           .
1971     55+           .           .           .           .           .           .
1972     12-           .           .           .           .           .           .
1972     13            .           .           .           .           .           .
1972     14            .           .           .           .           .           .
1972     15            .           .           .           .           .           .
1972     16            .           .           .           .           .           .
1972     17            .           .           .           .           .           .
1972     18            .           .           .           .           .           .
1972     19            .           .           .           .           .           .
1972     20            .           .           .           .           .           .
1972     21            .           .           .           .           .           .
1972     22            .           .           .           .           .           .
1972     23            .           .           .           .           .           .
1972     24            .           .           .           .           .           .
1972     25            .           .           .           .           .           .
1972     26            .           .           .           .           .           .
1972     27            .           .           .           .           .           .
1972     28            .           .           .           .           .           .
1972     29            .           .           .           .           .           .
1972     30            .           .           .           .           .           .
1972     31            .           .           .           .           .           .
1972     32            .           .           .           .           .           .
1972     33            .           .           .           .           .           .
1972     34            .           .           .           .           .           .
1972     35            .           .           .           .           .           .
1972     36            .           .           .           .           .           .
1972     37     19455.71     6380.35     7611.46     3611.61     1141.96      710.33
1972     38     15655.67     4920.18     6027.97     3052.37     1016.15      639.01
1972     39     12212.82     3781.72     4601.65     2421.68      857.39      550.37
1972     40      8953.05     2746.45     3312.38     1763.78      671.53      458.91
1972     41      6102.20     1810.67     2222.97     1228.81      479.78      359.97
1972     42      3849.40     1142.08     1336.85      759.29      331.71      279.47
1972     43      2268.52      667.19      758.16      424.80      214.25      204.12
1972     44      1331.03      398.75      424.66      251.51      125.00      131.12
1972     45            .           .           .           .           .           .
1972     46            .           .           .           .           .           .
1972     47            .           .           .           .           .           .
1972     48            .           .           .           .           .           .
1972     49            .           .           .           .           .           .
1972     50            .           .           .           .           .           .
1972     51            .           .           .           .           .           .
1972     52            .           .           .           .           .           .
1972     53            .           .           .           .           .           .
1972     54            .           .           .           .           .           .
1972     55+           .           .           .           .           .           .
1973     12-           .           .           .           .           .           .
1973     13            .           .           .           .           .           .
1973     14            .           .           .           .           .           .
1973     15            .           .           .           .           .           .
1973     16            .           .           .           .           .           .
1973     17            .           .           .           .           .           .
1973     18            .           .           .           .           .           .
1973     19            .           .           .           .           .           .
1973     20            .           .           .           .           .           .
1973     21            .           .           .           .           .           .
1973     22            .           .           .           .           .           .
1973     23            .           .           .           .           .           .
1973     24            .           .           .           .           .           .
1973     25            .           .           .           .           .           .
1973     26            .           .           .           .           .           .
1973     27            .           .           .           .           .           .
1973     28            .           .           .           .           .           .
1973     29            .           .           .           .           .           .
1973     30            .           .           .           .           .           .
1973     31            .           .           .           .           .           .
1973     32            .           .           .           .           .           .
1973     33            .           .           .           .           .           .
1973     34            .           .           .           .           .           .
1973     35            .           .           .           .           .           .
1973     36     22515.66     7606.70     8908.85     4034.10     1252.84      713.16
1973     37     18634.41     5956.78     7374.42     3461.08     1160.34      681.80
1973     38     14840.78     4541.32     5773.43     2898.37     1028.91      598.75
1973     39     11844.33     3593.84     4467.80     2373.12      866.00      543.59
1973     40      8837.11     2672.08     3235.71     1754.23      705.80      469.29
1973     41      5969.10     1737.78     2132.54     1191.89      531.54      375.32
1973     42      3796.87     1103.78     1327.32      738.74      344.58      282.46
1973     43      2300.29      672.09      769.59      431.80      216.16      210.65
1973     44            .           .           .           .           .           .
1973     45            .           .           .           .           .           .
1973     46            .           .           .           .           .           .
1973     47            .           .           .           .           .           .
1973     48            .           .           .           .           .           .
1973     49            .           .           .           .           .           .
1973     50            .           .           .           .           .           .
1973     51            .           .           .           .           .           .
1973     52            .           .           .           .           .           .
1973     53            .           .           .           .           .           .
1973     54            .           .           .           .           .           .
1973     55+           .           .           .           .           .           .
1974     12-           .           .           .           .           .           .
1974     13            .           .           .           .           .           .
1974     14            .           .           .           .           .           .
1974     15            .           .           .           .           .           .
1974     16            .           .           .           .           .           .
1974     17            .           .           .           .           .           .
1974     18            .           .           .           .           .           .
1974     19            .           .           .           .           .           .
1974     20            .           .           .           .           .           .
1974     21            .           .           .           .           .           .
1974     22            .           .           .           .           .           .
1974     23            .           .           .           .           .           .
1974     24            .           .           .           .           .           .
1974     25            .           .           .           .           .           .
1974     26            .           .           .           .           .           .
1974     27            .           .           .           .           .           .
1974     28            .           .           .           .           .           .
1974     29            .           .           .           .           .           .
1974     30            .           .           .           .           .           .
1974     31            .           .           .           .           .           .
1974     32            .           .           .           .           .           .
1974     33            .           .           .           .           .           .
1974     34            .           .           .           .           .           .
1974     35     26515.59     9474.23    10568.74     4463.45     1280.36      728.81
1974     36     23114.13     7749.43     9210.15     4160.05     1257.45      737.04
1974     37     19046.10     5997.06     7604.30     3627.51     1173.65      643.58
1974     38     15552.74     4729.46     6097.17     3076.78     1061.02      588.33
1974     39     12571.47     3859.88     4792.81     2445.27      896.17      577.33
1974     40      9547.38     2915.86     3534.70     1853.42      732.35      511.05
1974     41      6542.87     1916.84     2341.40     1294.72      562.66      427.25
1974     42      4159.69     1178.41     1430.77      828.79      398.47      323.24
1974     43            .           .           .           .           .           .
1974     44            .           .           .           .           .           .
1974     45            .           .           .           .           .           .
1974     46            .           .           .           .           .           .
1974     47            .           .           .           .           .           .
1974     48            .           .           .           .           .           .
1974     49            .           .           .           .           .           .
1974     50            .           .           .           .           .           .
1974     51            .           .           .           .           .           .
1974     52            .           .           .           .           .           .
1974     53            .           .           .           .           .           .
1974     54            .           .           .           .           .           .
1974     55+           .           .           .           .           .           .
1975     12-           .           .           .           .           .           .
1975     13            .           .           .           .           .           .
1975     14            .           .           .           .           .           .
1975     15            .           .           .           .           .           .
1975     16            .           .           .           .           .           .
1975     17            .           .           .           .           .           .
1975     18            .           .           .           .           .           .
1975     19            .           .           .           .           .           .
1975     20            .           .           .           .           .           .
1975     21            .           .           .           .           .           .
1975     22            .           .           .           .           .           .
1975     23            .           .           .           .           .           .
1975     24            .           .           .           .           .           .
1975     25            .           .           .           .           .           .
1975     26            .           .           .           .           .           .
1975     27            .           .           .           .           .           .
1975     28            .           .           .           .           .           .
1975     29            .           .           .           .           .           .
1975     30            .           .           .           .           .           .
1975     31            .           .           .           .           .           .
1975     32            .           .           .           .           .           .
1975     33            .           .           .           .           .           .
1975     34     29825.69    11261.26    11970.13     4520.28     1378.30      695.71
1975     35     26917.34     9617.24    10803.79     4456.45     1314.19      725.68
1975     36     23084.52     7722.60     9331.43     4069.43     1252.95      708.12
1975     37     19486.95     6120.61     7887.52     3652.03     1170.95      655.84
1975     38     16279.18     4996.47     6424.48     3159.82     1050.69      647.72
1975     39     13100.92     3991.63     4975.89     2588.96      947.51      596.92
1975     40      9897.96     2991.99     3615.29     1960.59      785.41      544.67
1975     41      6684.10     1951.93     2358.90     1334.02      579.44      459.81
1975     42            .           .           .           .           .           .
1975     43            .           .           .           .           .           .
1975     44            .           .           .           .           .           .
1975     45            .           .           .           .           .           .
1975     46            .           .           .           .           .           .
1975     47            .           .           .           .           .           .
1975     48            .           .           .           .           .           .
1975     49            .           .           .           .           .           .
1975     50            .           .           .           .           .           .
1975     51            .           .           .           .           .           .
1975     52            .           .           .           .           .           .
1975     53            .           .           .           .           .           .
1975     54            .           .           .           .           .           .
1975     55+           .           .           .           .           .           .
1976     12-           .           .           .           .           .           .
1976     13            .           .           .           .           .           .
1976     14            .           .           .           .           .           .
1976     15            .           .           .           .           .           .
1976     16            .           .           .           .           .           .
1976     17            .           .           .           .           .           .
1976     18            .           .           .           .           .           .
1976     19            .           .           .           .           .           .
1976     20            .           .           .           .           .           .
1976     21            .           .           .           .           .           .
1976     22            .           .           .           .           .           .
1976     23            .           .           .           .           .           .
1976     24            .           .           .           .           .           .
1976     25            .           .           .           .           .           .
1976     26            .           .           .           .           .           .
1976     27            .           .           .           .           .           .
1976     28            .           .           .           .           .           .
1976     29            .           .           .           .           .           .
1976     30            .           .           .           .           .           .
1976     31            .           .           .           .           .           .
1976     32            .           .           .           .           .           .
1976     33     33403.49    13619.86    13216.05     4640.64     1293.50      633.45
1976     34     31067.68    11833.10    12595.08     4651.81     1299.58      688.11
1976     35     28007.60    10062.61    11467.87     4458.04     1321.96      697.12
1976     36     24553.04     8275.97    10059.36     4221.80     1314.59      681.33
1976     37     21026.80     6719.49     8566.28     3845.71     1228.21      667.10
1976     38     17430.63     5362.45     6958.12     3335.19     1104.11      670.77
1976     39     14145.68     4252.66     5434.14     2810.66      980.83      667.39
1976     40     10557.02     3103.81     3918.89     2120.32      816.06      597.93
1976     41            .           .           .           .           .           .
1976     42            .           .           .           .           .           .
1976     43            .           .           .           .           .           .
1976     44            .           .           .           .           .           .
1976     45            .           .           .           .           .           .
1976     46            .           .           .           .           .           .
1976     47            .           .           .           .           .           .
1976     48            .           .           .           .           .           .
1976     49            .           .           .           .           .           .
1976     50            .           .           .           .           .           .
1976     51            .           .           .           .           .           .
1976     52            .           .           .           .           .           .
1976     53            .           .           .           .           .           .
1976     54            .           .           .           .           .           .
1976     55+           .           .           .           .           .           .
1977     12-           .           .           .           .           .           .
1977     13            .           .           .           .           .           .
1977     14            .           .           .           .           .           .
1977     15            .           .           .           .           .           .
1977     16            .           .           .           .           .           .
1977     17            .           .           .           .           .           .
1977     18            .           .           .           .           .           .
1977     19            .           .           .           .           .           .
1977     20            .           .           .           .           .           .
1977     21            .           .           .           .           .           .
1977     22            .           .           .           .           .           .
1977     23            .           .           .           .           .           .
1977     24            .           .           .           .           .           .
1977     25            .           .           .           .           .           .
1977     26            .           .           .           .           .           .
1977     27            .           .           .           .           .           .
1977     28            .           .           .           .           .           .
1977     29            .           .           .           .           .           .
1977     30            .           .           .           .           .           .
1977     31            .           .           .           .           .           .
1977     32     35744.87    15635.01    13687.53     4508.85     1249.70      663.78
1977     33     34126.83    13906.90    13564.93     4672.96     1280.29      701.74
1977     34     31486.92    11981.42    12937.26     4563.34     1305.22      699.69
1977     35     28675.12    10220.00    11840.31     4584.66     1323.89      706.26
1977     36     25506.72     8615.95    10369.51     4461.49     1344.16      715.61
1977     37     21912.39     7080.45     8748.09     4045.88     1328.54      709.43
1977     38     18479.77     5696.72     7190.62     3571.56     1264.65      756.22
1977     39     14908.84     4396.89     5684.96     2924.77     1136.54      765.69
1977     40            .           .           .           .           .           .
1977     41            .           .           .           .           .           .
1977     42            .           .           .           .           .           .
1977     43            .           .           .           .           .           .
1977     44            .           .           .           .           .           .
1977     45            .           .           .           .           .           .
1977     46            .           .           .           .           .           .
1977     47            .           .           .           .           .           .
1977     48            .           .           .           .           .           .
1977     49            .           .           .           .           .           .
1977     50            .           .           .           .           .           .
1977     51            .           .           .           .           .           .
1977     52            .           .           .           .           .           .
1977     53            .           .           .           .           .           .
1977     54            .           .           .           .           .           .
1977     55+           .           .           .           .           .           .
1978     12-           .           .           .           .           .           .
1978     13            .           .           .           .           .           .
1978     14            .           .           .           .           .           .
1978     15            .           .           .           .           .           .
1978     16            .           .           .           .           .           .
1978     17            .           .           .           .           .           .
1978     18            .           .           .           .           .           .
1978     19            .           .           .           .           .           .
1978     20            .           .           .           .           .           .
1978     21            .           .           .           .           .           .
1978     22            .           .           .           .           .           .
1978     23            .           .           .           .           .           .
1978     24            .           .           .           .           .           .
1978     25            .           .           .           .           .           .
1978     26            .           .           .           .           .           .
1978     27            .           .           .           .           .           .
1978     28            .           .           .           .           .           .
1978     29            .           .           .           .           .           .
1978     30            .           .           .           .           .           .
1978     31     37088.37    17382.55    13671.49     4302.29     1164.89      567.16
1978     32     36241.75    15758.09    14125.09     4528.60     1209.94      620.02
1978     33     34470.99    13900.70    13995.44     4674.69     1251.89      648.28
1978     34     32756.51    12509.98    13517.91     4747.33     1320.86      660.41
1978     35     30347.93    11059.49    12399.31     4811.73     1362.56      714.85
1978     36     26969.69     9158.50    10962.01     4633.34     1406.83      809.01
1978     37     23303.45     7326.02     9451.06     4285.72     1401.80      838.84
1978     38     19390.04     5797.89     7641.15     3789.93     1304.53      856.54
1978     39            .           .           .           .           .           .
1978     40            .           .           .           .           .           .
1978     41            .           .           .           .           .           .
1978     42            .           .           .           .           .           .
1978     43            .           .           .           .           .           .
1978     44            .           .           .           .           .           .
1978     45            .           .           .           .           .           .
1978     46            .           .           .           .           .           .
1978     47            .           .           .           .           .           .
