West Germany, Female population exposure by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age       Exposure
1970     50              .
1970     51              .
1970     52              .
1970     53              .
1970     54              .
1970     55              .
1971     12      378759.00
1971     13      377010.00
1971     14      377574.00
1971     15      379234.00
1971     16      377511.00
1971     17      380567.00
1971     18      384578.07
1971     19      393808.00
1971     20      409449.00
1971     21      421393.00
1971     22      428088.00
1971     23      432586.00
1971     24      437251.00
1971     25      440482.00
1971     26      441446.00
1971     27      441965.00
1971     28      443675.00
1971     29      445453.00
1971     30      448210.00
1971     31      449863.00
1971     32      450766.00
1971     33      451078.00
1971     34      450979.00
1971     35      450312.00
1971     36      449945.00
1971     37      449365.00
1971     38      448776.00
1971     39      448963.00
1971     40      449812.00
1971     41      451413.00
1971     42      453162.00
1971     43      455351.00
1971     44      458591.00
1971     45      459829.00
1971     46              .
1971     47              .
1971     48              .
1971     49              .
1971     50              .
1971     51              .
1971     52              .
1971     53              .
1971     54              .
1971     55              .
1972     12      336568.00
1972     13      336921.00
1972     14      338195.00
1972     15      337153.00
1972     16      340456.00
1972     17      341729.83
1972     18      346917.00
1972     19      361496.00
1972     20      375556.00
1972     21      383614.00
1972     22      389032.00
1972     23      394812.00
1972     24      399175.00
1972     25      400825.00
1972     26      401417.00
1972     27      403659.00
1972     28      405700.00
1972     29      408779.00
1972     30      410914.00
1972     31      411812.00
1972     32      412376.00
1972     33      412585.00
1972     34      412042.00
1972     35      411743.00
1972     36      411329.00
1972     37      410913.00
1972     38      410899.00
1972     39      411685.00
1972     40      413649.00
1972     41      415690.00
1972     42      418149.00
1972     43      421737.00
1972     44      423135.00
1972     45              .
1972     46              .
1972     47              .
1972     48              .
1972     49              .
1972     50              .
1972     51              .
1972     52              .
1972     53              .
1972     54              .
1972     55              .
1973     12      303083.00
1973     13      304327.00
1973     14      300176.00
1973     15      304028.00
1973     16      305760.16
1973     17      308263.00
1973     18      318660.00
1973     19      331595.00
1973     20      341478.00
1973     21      348314.00
1973     22      354898.00
1973     23      359989.00
1973     24      362530.00
1973     25      364461.00
1973     26      367394.00
1973     27      370105.00
1973     28      373534.00
1973     29      376224.00
1973     30      377694.00
1973     31      378600.00
1973     32      378940.00
1973     33      378659.00
1973     34      378387.00
1973     35      378285.00
1973     36      378287.00
1973     37      378463.00
1973     38      379407.00
1973     39      381551.00
1973     40      383679.00
1973     41      386272.00
1973     42      390375.00
1973     43      392240.00
1973     44              .
1973     45              .
1973     46              .
1973     47              .
1973     48              .
1973     49              .
1973     50              .
1973     51              .
1973     52              .
1973     53              .
1973     54              .
1973     55              .
1974     12      296049.00
1974     13      291838.00
1974     14      295023.00
1974     15      297173.20
1974     16      299388.00
1974     17      308020.00
1974     18      317635.00
1974     19      327234.00
1974     20      335261.00
1974     21      343089.00
1974     22      349133.00
1974     23      352877.00
1974     24      355981.00
1974     25      359695.00
1974     26      362798.00
1974     27      367133.00
1974     28      370207.00
1974     29      372168.00
1974     30      373517.00
1974     31      374109.00
1974     32      373890.00
1974     33      374136.00
1974     34      374074.00
1974     35      374095.00
1974     36      374339.00
1974     37      375554.00
1974     38      377586.00
1974     39      380033.00
1974     40      382823.00
1974     41      387213.00
1974     42      389161.00
1974     43              .
1974     44              .
1974     45              .
1974     46              .
1974     47              .
1974     48              .
1974     49              .
1974     50              .
1974     51              .
1974     52              .
1974     53              .
1974     54              .
1974     55              .
1975     12      280568.00
1975     13      283768.00
1975     14      285693.55
1975     15      287570.00
1975     16      294523.00
1975     17      301811.00
1975     18      309043.00
1975     19      317082.00
1975     20      326096.00
1975     21      332952.00
1975     22      338050.00
1975     23      341968.00
1975     24      346833.00
1975     25      351238.00
1975     26      356279.00
1975     27      359764.00
1975     28      362166.00
1975     29      363959.00
1975     30      364996.00
1975     31      364739.00
1975     32      364844.00
1975     33      364734.00
1975     34      364744.00
1975     35      365283.00
1975     36      366450.00
1975     37      368746.00
1975     38      371203.00
1975     39      374364.00
1975     40      378996.00
1975     41      380976.00
1975     42              .
1975     43              .
1975     44              .
1975     45              .
1975     46              .
1975     47              .
1975     48              .
1975     49              .
1975     50              .
1975     51              .
1975     52              .
1975     53              .
1975     54              .
1975     55              .
1976     12      289397.00
1976     13      291599.56
1976     14      293194.00
1976     15      298478.00
1976     16      304718.00
1976     17      310197.00
1976     18      316252.00
1976     19      325112.00
1976     20      333434.00
1976     21      339177.00
1976     22      344255.00
1976     23      350200.00
1976     24      355982.00
1976     25      362208.00
1976     26      366291.00
1976     27      369268.00
1976     28      371511.00
1976     29      372962.00
1976     30      373171.00
1976     31      373177.00
1976     32      373075.00
1976     33      373057.00
1976     34      373638.00
1976     35      374991.00
1976     36      377297.00
1976     37      379756.00
1976     38      382836.00
1976     39      387362.00
1976     40      389753.00
1976     41              .
1976     42              .
1976     43              .
1976     44              .
1976     45              .
1976     46              .
1976     47              .
1976     48              .
1976     49              .
1976     50              .
1976     51              .
1976     52              .
1976     53              .
1976     54              .
1976     55              .
1977     12      283728.81
1977     13      285707.00
1977     14      290575.00
1977     15      295652.00
1977     16      300685.00
1977     17      305605.00
1977     18      312275.00
1977     19      320938.00
1977     20      328334.00
1977     21      334552.00
1977     22      342219.00
1977     23      349585.00
1977     24      357656.00
1977     25      363019.00
1977     26      366511.00
1977     27      369099.00
1977     28      370818.00
1977     29      371292.00
1977     30      371612.00
1977     31      371647.00
1977     32      371779.00
1977     33      372322.00
1977     34      373649.00
1977     35      376158.00
1977     36      378852.00
1977     37      382141.00
1977     38      387300.00
1977     39      389584.00
1977     40              .
1977     41              .
1977     42              .
1977     43              .
1977     44              .
1977     45              .
1977     46              .
1977     47              .
1977     48              .
1977     49              .
1977     50              .
1977     51              .
1977     52              .
1977     53              .
1977     54              .
1977     55              .
1978     12      284723.00
1978     13      289631.00
1978     14      294295.00
1978     15      298002.00
1978     16      302043.00
1978     17      307086.00
1978     18      313117.00
1978     19      320661.00
1978     20      328104.00
1978     21      336018.00
1978     22      344569.00
1978     23      353965.00
1978     24      360949.00
1978     25      365371.00
1978     26      368593.00
1978     27      370748.00
1978     28      371481.00
1978     29      372095.00
1978     30      372115.00
1978     31      372261.00
1978     32      373037.00
1978     33      374494.00
1978     34      377117.00
1978     35      380038.00
1978     36      383506.00
1978     37      388724.00
1978     38      391363.00
1978     39              .
1978     40              .
1978     41              .
1978     42              .
1978     43              .
1978     44              .
1978     45              .
1978     46              .
1978     47              .
1978     48              .
1978     49              .
1978     50              .
1978     51              .
1978     52              .
1978     53              .
1978     54              .
1978     55              .
1979     12      294041.00
1979     13      298834.00
1979     14      302062.00
1979     15      305061.00
1979     16      309498.00
1979     17      313338.00
1979     18      318243.00
1979     19      325545.00
1979     20      334767.00
1979     21      343468.00
1979     22      353666.00
1979     23      361854.00
1979     24      367353.00
1979     25      371596.00
1979     26      374251.00
1979     27      375422.00
1979     28      376246.00
1979     29      376684.00
1979     30      376910.00
1979     31      377436.00
1979     32      378938.00
1979     33      381817.00
1979     34      384904.00
1979     35      388827.00
1979     36      394650.00
1979     37      397242.00
1979     38              .
1979     39              .
1979     40              .
1979     41              .
1979     42              .
1979     43              .
1979     44              .
1979     45              .
1979     46              .
1979     47              .
1979     48              .
1979     49              .
1979     50              .
1979     51              .
1979     52              .
1979     53              .
1979     54              .
1979     55              .
1980     12      316514.00
1980     13      319735.00
1980     14      322434.00
1980     15      325889.00
1980     16      329144.00
1980     17      332104.00
1980     18      336651.00
1980     19      345109.00
1980     20      355217.00
1980     21      365936.00
1980     22      374898.00
1980     23      381549.00
1980     24      386883.00
1980     25      390454.00
1980     26      391993.00
1980     27      393062.00
1980     28      393616.00
1980     29      393821.00
1980     30      394683.00
1980     31      396375.00
1980     32      399663.00
1980     33      402835.00
1980     34      406710.00
1980     35      413045.00
1980     36      416226.00
1980     37              .
1980     38              .
1980     39              .
1980     40              .
1980     41              .
1980     42              .
1980     43              .
1980     44              .
1980     45              .
1980     46              .
1980     47              .
1980     48              .
1980     49              .
1980     50              .
1980     51              .
1980     52              .
1980     53              .
1980     54              .
1980     55              .
1981     12      320715.00
1981     13      323360.00
1981     14      326499.00
1981     15      329116.00
1981     16      331400.00
1981     17      333500.00
1981     18      338982.00
1981     19      348034.00
1981     20      359301.00
1981     21      368790.00
1981     22      375902.00
1981     23      382542.00
1981     24      387059.00
1981     25      389436.00
1981     26      391064.00
1981     27      391705.00
1981     28      392249.00
1981     29      393135.00
1981     30      395060.00
1981     31      398331.00
1981     32      401483.00
1981     33      405334.00
1981     34      411240.00
1981     35      414141.00
1981     36              .
1981     37              .
1981     38              .
1981     39              .
1981     40              .
1981     41              .
1981     42              .
1981     43              .
1981     44              .
1981     45              .
1981     46              .
1981     47              .
1981     48              .
1981     49              .
1981     50              .
1981     51              .
1981     52              .
1981     53              .
1981     54              .
1981     55              .
1982     12      323109.00
1982     13      326166.00
1982     14      328254.00
1982     15      329673.00
1982     16      330878.00
1982     17      333937.00
1982     18      339397.00
1982     19      349469.00
1982     20      360089.00
1982     21      367968.00
1982     22      374729.00
1982     23      380407.00
1982     24      383873.00
1982     25      386253.00
1982     26      387619.00
1982     27      388595.00
1982     28      389900.00
1982     29      392287.00
1982     30      395750.00
1982     31      399537.00
1982     32      403702.00
1982     33      410212.00
1982     34      413377.00
1982     35              .
1982     36              .
1982     37              .
1982     38              .
1982     39              .
1982     40              .
1982     41              .
1982     42              .
1982     43              .
1982     44              .
1982     45              .
1982     46              .
1982     47              .
1982     48              .
1982     49              .
1982     50              .
1982     51              .
1982     52              .
1982     53              .
1982     54              .
1982     55              .
1983     12      317504.00
1983     13      319692.00
1983     14      320648.00
1983     15      321131.00
1983     16      323478.00
1983     17      326309.00
1983     18      332330.00
1983     19      341882.00
1983     20      350740.00
1983     21      357927.00
1983     22      364009.00
1983     23      368305.00
1983     24      371551.00
1983     25      373475.00
1983     26      374848.00
1983     27      376430.00
1983     28      379148.00
1983     29      382993.00
1983     30      386773.00
1983     31      391247.00
1983     32      398166.00
1983     33      401734.00
1983     34              .
1983     35              .
1983     36              .
1983     37              .
1983     38              .
1983     39              .
1983     40              .
1983     41              .
1983     42              .
1983     43              .
1983     44              .
1983     45              .
1983     46              .
1983     47              .
1983     48              .
1983     49              .
1983     50              .
1983     51              .
1983     52              .
1983     53              .
1983     54              .
1983     55              .
1984     12      317727.00
1984     13      318744.00
1984     14      319003.00
1984     15      320691.00
1984     16      322677.00
1984     17      326159.00
1984     18      331661.00
1984     19      339510.00
1984     20      348531.00
1984     21      355014.00
1984     22      359992.00
1984     23      363800.00
1984     24      366392.00
1984     25      368393.00
1984     26      370593.00
1984     27      373701.00
1984     28      377779.00
1984     29      382264.00
1984     30      387080.00
1984     31      394694.00
1984     32      398310.00
1984     33              .
1984     34              .
1984     35              .
1984     36              .
1984     37              .
1984     38              .
1984     39              .
1984     40              .
1984     41              .
1984     42              .
1984     43              .
1984     44              .
1984     45              .
1984     46              .
1984     47              .
1984     48              .
1984     49              .
1984     50              .
1984     51              .
1984     52              .
1984     53              .
1984     54              .
1984     55              .
1985     12      320974.00
1985     13      321185.00
1985     14      322913.00
1985     15      324305.00
1985     16      327057.00
1985     17      330075.00
1985     18      334444.00
1985     19      342222.00
1985     20      349602.00
1985     21      355172.00
1985     22      359674.00
1985     23      362663.00
1985     24      365053.00
1985     25      367595.00
1985     26      371358.00
1985     27      376075.00
1985     28      380797.00
1985     29      385893.00
1985     30      394234.00
1985     31      398359.00
1985     32              .
1985     33              .
1985     34              .
1985     35              .
1985     36              .
1985     37              .
1985     38              .
1985     39              .
1985     40              .
1985     41              .
1985     42              .
1985     43              .
1985     44              .
1985     45              .
1985     46              .
1985     47              .
1985     48              .
1985     49              .
1985     50              .
1985     51              .
1985     52              .
1985     53              .
1985     54              .
1985     55              .
1986     12      337832.00
1986     13      339389.00
1986     14      340560.00
1986     15      342610.00
1986     16      344971.00
1986     17      347073.00
1986     18      350891.00
1986     19      357399.00
1986     20      364062.00
1986     21      369103.00
1986     22      372861.00
1986     23      375780.00
1986     24      379209.00
1986     25      383502.00
1986     26      388896.00
1986     27      394124.00
1986     28      399352.00
1986     29      407487.00
1986     30      411801.00
1986     31              .
1986     32              .
1986     33              .
1986     34              .
1986     35              .
1986     36              .
1986     37              .
1986     38              .
1986     39              .
1986     40              .
1986     41              .
1986     42              .
1986     43              .
1986     44              .
1986     45              .
1986     46              .
1986     47              .
1986     48              .
1986     49              .
1986     50              .
1986     51              .
1986     52              .
1986     53              .
1986     54              .
1986     55              .
1987     12      344039.00
1987     13      345264.00
1987     14      347157.00
1987     15      348651.00
1987     16      349967.00
1987     17      351790.00
1987     18      354849.00
1987     19      360408.00
1987     20      366612.00
1987     21      371001.00
1987     22      374407.00
1987     23      378089.00
1987     24      382927.00
1987     25      388953.00
1987     26      394793.00
1987     27      400910.00
1987     28      409823.00
1987     29      414044.00
1987     30              .
1987     31              .
1987     32              .
1987     33              .
1987     34              .
1987     35              .
1987     36              .
1987     37              .
1987     38              .
1987     39              .
1987     40              .
1987     41              .
1987     42              .
1987     43              .
1987     44              .
1987     45              .
1987     46              .
1987     47              .
1987     48              .
1987     49              .
1987     50              .
1987     51              .
1987     52              .
1987     53              .
1987     54              .
1987     55              .
1988     12      359114.00
1988     13      360896.00
1988     14      362390.00
1988     15      363199.00
1988     16      364222.00
1988     17      365222.00
1988     18      367561.00
1988     19      372760.00
1988     20      378134.00
1988     21      381793.00
1988     22      385616.00
1988     23      391144.00
1988     24      397431.00
1988     25      404006.00
1988     26      410403.00
1988     27      420109.00
1988     28      424243.00
1988     29              .
1988     30              .
1988     31              .
1988     32              .
1988     33              .
1988     34              .
1988     35              .
1988     36              .
1988     37              .
1988     38              .
1988     39              .
1988     40              .
1988     41              .
1988     42              .
1988     43              .
1988     44              .
1988     45              .
1988     46              .
1988     47              .
1988     48              .
1988     49              .
1988     50              .
1988     51              .
1988     52              .
1988     53              .
1988     54              .
1988     55              .
1989     12      355947.00
1989     13      357210.00
1989     14      357750.00
1989     15      358410.00
1989     16      358887.00
1989     17      359584.00
1989     18      361786.00
1989     19      365974.00
1989     20      369841.00
1989     21      373997.00
1989     22      379023.00
1989     23      386155.00
1989     24      393223.00
1989     25      400475.00
1989     26      410833.00
1989     27      416238.00
1989     28              .
1989     29              .
1989     30              .
1989     31              .
1989     32              .
1989     33              .
1989     34              .
1989     35              .
1989     36              .
1989     37              .
1989     38              .
1989     39              .
1989     40              .
1989     41              .
1989     42              .
1989     43              .
1989     44              .
1989     45              .
1989     46              .
1989     47              .
1989     48              .
1989     49              .
1989     50              .
1989     51              .
1989     52              .
1989     53              .
1989     54              .
1989     55              .
1990     12      368043.00
1990     13      368748.00
1990     14      369149.00
1990     15      369263.00
1990     16      369490.00
1990     17      370063.00
1990     18      372068.00
1990     19      375574.00
1990     20      379703.00
1990     21      384637.00
1990     22      391467.00
1990     23      399111.00
1990     24      406830.00
1990     25      418022.00
1990     26      423725.00
1990     27              .
1990     28              .
1990     29              .
1990     30              .
1990     31              .
1990     32              .
1990     33              .
1990     34              .
1990     35              .
1990     36              .
1990     37              .
1990     38              .
1990     39              .
1990     40              .
1990     41              .
1990     42              .
1990     43              .
1990     44              .
1990     45              .
1990     46              .
1990     47              .
1990     48              .
1990     49              .
1990     50              .
1990     51              .
1990     52              .
1990     53              .
1990     54              .
1990     55              .
1991     12      357631.00
1991     13      357885.00
1991     14      357786.00
1991     15      357502.00
1991     16      357687.00
1991     17      357869.00
1991     18      359435.00
1991     19      362354.00
1991     20      366188.00
1991     21      371983.00
1991     22      378681.00
1991     23      386565.00
1991     24      397861.00
1991     25      403843.00
1991     26              .
1991     27              .
1991     28              .
1991     29              .
1991     30              .
1991     31              .
1991     32              .
1991     33              .
1991     34              .
1991     35              .
1991     36              .
1991     37              .
1991     38              .
1991     39              .
1991     40              .
1991     41              .
1991     42              .
1991     43              .
1991     44              .
1991     45              .
1991     46              .
1991     47              .
1991     48              .
1991     49              .
1991     50              .
1991     51              .
1991     52              .
1991     53              .
1991     54              .
1991     55              .
1992     12      351542.00
1992     13      351424.00
1992     14      351004.00
1992     15      350829.00
1992     16      350996.00
1992     17      351236.00
1992     18      352903.00
1992     19      355946.00
1992     20      360957.00
1992     21      367323.00
1992     22      374639.00
1992     23      385950.00
1992     24      392233.00
1992     25              .
1992     26              .
1992     27              .
1992     28              .
1992     29              .
1992     30              .
1992     31              .
1992     32              .
1992     33              .
1992     34              .
1992     35              .
1992     36              .
1992     37              .
1992     38              .
1992     39              .
1992     40              .
1992     41              .
1992     42              .
1992     43              .
1992     44              .
1992     45              .
1992     46              .
1992     47              .
1992     48              .
1992     49              .
1992     50              .
1992     51              .
1992     52              .
1992     53              .
1992     54              .
1992     55              .
1993     12      347327.00
1993     13      347055.00
1993     14      346908.00
1993     15      346873.00
1993     16      347425.00
1993     17      348069.00
1993     18      350192.00
1993     19      354603.00
1993     20      360821.00
1993     21      368058.00
1993     22      378692.00
1993     23      385230.00
1993     24              .
1993     25              .
1993     26              .
1993     27              .
1993     28              .
1993     29              .
1993     30              .
1993     31              .
1993     32              .
1993     33              .
1993     34              .
1993     35              .
1993     36              .
1993     37              .
1993     38              .
1993     39              .
1993     40              .
1993     41              .
1993     42              .
1993     43              .
1993     44              .
1993     45              .
1993     46              .
1993     47              .
1993     48              .
1993     49              .
1993     50              .
1993     51              .
1993     52              .
1993     53              .
1993     54              .
1993     55              .
1994     12      334067.00
1994     13      334203.00
1994     14      334248.00
1994     15      334493.00
1994     16      335373.00
1994     17      336378.00
1994     18      339204.00
1994     19      344329.00
1994     20      352144.00
1994     21      363041.00
1994     22      369137.00
1994     23              .
1994     24              .
1994     25              .
1994     26              .
1994     27              .
1994     28              .
1994     29              .
1994     30              .
1994     31              .
1994     32              .
1994     33              .
1994     34              .
1994     35              .
1994     36              .
1994     37              .
1994     38              .
1994     39              .
1994     40              .
1994     41              .
1994     42              .
1994     43              .
1994     44              .
1994     45              .
1994     46              .
1994     47              .
1994     48              .
1994     49              .
1994     50              .
1994     51              .
1994     52              .
1994     53              .
1994     54              .
1994     55              .
1995     12      327836.00
1995     13      327895.00
1995     14      327997.00
1995     15      328524.00
1995     16      329612.00
1995     17      331134.00
1995     18      334499.00
1995     19      341031.00
1995     20      352922.00
1995     21      360008.00
1995     22              .
1995     23              .
1995     24              .
1995     25              .
1995     26              .
1995     27              .
1995     28              .
1995     29              .
1995     30              .
1995     31              .
1995     32              .
1995     33              .
1995     34              .
1995     35              .
1995     36              .
1995     37              .
1995     38              .
1995     39              .
1995     40              .
1995     41              .
1995     42              .
1995     43              .
1995     44              .
1995     45              .
1995     46              .
1995     47              .
1995     48              .
1995     49              .
1995     50              .
1995     51              .
1995     52              .
1995     53              .
1995     54              .
1995     55              .
1996     12      335199.00
1996     13      335402.00
1996     14      335797.00
1996     15      336567.00
1996     16      338147.00
1996     17      339898.00
1996     18      344199.00
1996     19      354802.00
1996     20      363102.00
1996     21              .
1996     22              .
1996     23              .
1996     24              .
1996     25              .
1996     26              .
1996     27              .
1996     28              .
1996     29              .
1996     30              .
1996     31              .
1996     32              .
1996     33              .
1996     34              .
1996     35              .
1996     36              .
1996     37              .
1996     38              .
1996     39              .
1996     40              .
1996     41              .
1996     42              .
1996     43              .
1996     44              .
1996     45              .
1996     46              .
1996     47              .
1996     48              .
1996     49              .
1996     50              .
1996     51              .
1996     52              .
1996     53              .
1996     54              .
1996     55              .
1997     12      339768.00
1997     13      340273.00
1997     14      341049.00
1997     15      342226.00
1997     16      344141.00
1997     17      346792.00
1997     18      354310.00
1997     19      362182.00
1997     20              .
1997     21              .
1997     22              .
1997     23              .
1997     24              .
1997     25              .
1997     26              .
1997     27              .
1997     28              .
1997     29              .
1997     30              .
1997     31              .
1997     32              .
1997     33              .
1997     34              .
1997     35              .
1997     36              .
1997     37              .
1997     38              .
1997     39              .
1997     40              .
1997     41              .
1997     42              .
1997     43              .
1997     44              .
1997     45              .
1997     46              .
1997     47              .
1997     48              .
1997     49              .
1997     50              .
1997     51              .
1997     52              .
1997     53              .
1997     54              .
1997     55              .
1998     12      326979.00
1998     13      327588.00
1998     14      328772.00
1998     15      330433.00
1998     16      333060.00
1998     17      338204.00
1998     18      343364.00
1998     19              .
1998     20              .
1998     21              .
1998     22              .
1998     23              .
1998     24              .
1998     25              .
1998     26              .
1998     27              .
1998     28              .
1998     29              .
1998     30              .
1998     31              .
1998     32              .
1998     33              .
1998     34              .
1998     35              .
1998     36              .
1998     37              .
1998     38              .
1998     39              .
1998     40              .
1998     41              .
1998     42              .
1998     43              .
1998     44              .
1998     45              .
1998     46              .
1998     47              .
1998     48              .
1998     49              .
1998     50              .
1998     51              .
1998     52              .
1998     53              .
1998     54              .
1998     55              .
1999     12      317541.00
1999     13      318803.00
1999     14      320336.00
1999     15      322657.00
1999     16      327746.00
1999     17      331105.00
1999     18              .
1999     19              .
1999     20              .
1999     21              .
1999     22              .
1999     23              .
1999     24              .
1999     25              .
1999     26              .
1999     27              .
1999     28              .
1999     29              .
1999     30              .
1999     31              .
1999     32              .
1999     33              .
1999     34              .
1999     35              .
1999     36              .
1999     37              .
1999     38              .
1999     39              .
1999     40              .
1999     41              .
1999     42              .
1999     43              .
1999     44              .
1999     45              .
1999     46              .
1999     47              .
1999     48              .
1999     49              .
1999     50              .
1999     51              .
1999     52              .
1999     53              .
1999     54              .
1999     55              .
2000     12      315869.00
2000     13      317498.00
2000     14      320037.00
2000     15      324891.00
2000     16      328475.00
2000     17              .
2000     18              .
2000     19              .
2000     20              .
2000     21              .
2000     22              .
2000     23              .
2000     24              .
2000     25              .
2000     26              .
2000     27              .
2000     28              .
2000     29              .
2000     30              .
2000     31              .
2000     32              .
2000     33              .
2000     34              .
2000     35              .
2000     36              .
2000     37              .
2000     38              .
2000     39              .
2000     40              .
2000     41              .
2000     42              .
2000     43              .
2000     44              .
2000     45              .
2000     46              .
2000     47              .
2000     48              .
2000     49              .
2000     50              .
2000     51              .
2000     52              .
2000     53              .
2000     54              .
2000     55              .
2001     12      301868.00
2001     13      304384.00
2001     14      308764.00
2001     15      311774.00
2001     16              .
2001     17              .
2001     18              .
2001     19              .
2001     20              .
2001     21              .
2001     22              .
2001     23              .
2001     24              .
2001     25              .
2001     26              .
2001     27              .
2001     28              .
2001     29              .
2001     30              .
2001     31              .
2001     32              .
2001     33              .
2001     34              .
2001     35              .
2001     36              .
2001     37              .
2001     38              .
2001     39              .
2001     40              .
2001     41              .
2001     42              .
2001     43              .
2001     44              .
2001     45              .
2001     46              .
2001     47              .
2001     48              .
2001     49              .
2001     50              .
2001     51              .
2001     52              .
2001     53              .
2001     54              .
2001     55              .
2002     12      296373.00
2002     13      301045.00
2002     14      303810.00
2002     15              .
2002     16              .
2002     17              .
2002     18              .
2002     19              .
2002     20              .
2002     21              .
2002     22              .
2002     23              .
2002     24              .
2002     25              .
2002     26              .
2002     27              .
2002     28              .
2002     29              .
2002     30              .
2002     31              .
2002     32              .
2002     33              .
2002     34              .
2002     35              .
2002     36              .
2002     37              .
2002     38              .
2002     39              .
2002     40              .
2002     41              .
2002     42              .
2002     43              .
2002     44              .
2002     45              .
2002     46              .
2002     47              .
2002     48              .
2002     49              .
2002     50              .
2002     51              .
2002     52              .
2002     53              .
2002     54              .
2002     55              .
2003     12      295043.00
2003     13      298030.00
2003     14              .
2003     15              .
2003     16              .
2003     17              .
2003     18              .
2003     19              .
2003     20              .
2003     21              .
2003     22              .
2003     23              .
2003     24              .
2003     25              .
2003     26              .
2003     27              .
2003     28              .
2003     29              .
2003     30              .
2003     31              .
2003     32              .
2003     33              .
2003     34              .
2003     35              .
2003     36              .
2003     37              .
2003     38              .
2003     39              .
2003     40              .
2003     41              .
2003     42              .
2003     43              .
2003     44              .
2003     45              .
2003     46              .
2003     47              .
2003     48              .
2003     49              .
2003     50              .
2003     51              .
2003     52              .
2003     53              .
2003     54              .
2003     55              .
2004     12      296471.00
2004     13              .
2004     14              .
2004     15              .
2004     16              .
2004     17              .
2004     18              .
2004     19              .
2004     20              .
2004     21              .
2004     22              .
2004     23              .
2004     24              .
2004     25              .
2004     26              .
2004     27              .
2004     28              .
2004     29              .
2004     30              .
2004     31              .
2004     32              .
2004     33              .
2004     34              .
2004     35              .
2004     36              .
2004     37              .
2004     38              .
2004     39              .
2004     40              .
2004     41              .
2004     42              .
2004     43              .
2004     44              .
2004     45              .
2004     46              .
2004     47              .
2004     48              .
2004     49              .
2004     50              .
2004     51              .
2004     52              .
2004     53              .
2004     54              .
2004     55              .
