Germany, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort        ASFR
2004     20     1984      0.02993
2004     21     1983      0.03837
2004     22     1982      0.04673
2004     23     1981      0.05415
2004     24     1980      0.06327
2004     25     1979      0.07176
2004     26     1978      0.07989
2004     27     1977      0.08675
2004     28     1976      0.09184
2004     29     1975      0.09680
2004     30     1974      0.09712
2004     31     1973      0.09572
2004     32     1972      0.08964
2004     33     1971      0.08191
2004     34     1970      0.07193
2004     35     1969      0.06146
2004     36     1968      0.05059
2004     37     1967      0.03967
2004     38     1966      0.02960
2004     39     1965      0.02201
2004     40     1964      0.01536
2004     41     1963      0.00960
2004     42     1962      0.00589
2004     43     1961      0.00336
2004     44     1960      0.00177
2004     45     1959      0.00087
2004     46     1958      0.00040
2004     47     1957      0.00015
2004     48     1956      0.00009
2004     49     1955      0.00003
2004     50     1954      0.00001
2004     51     1953      0.00001
2004     52     1952      0.00001
2004     53     1951      0.00001
2004     54     1950      0.00000
2004     55+    1949-     0.00000
2005     12-    1993+     0.00000
2005     13     1992      0.00000
2005     14     1991      0.00017
2005     15     1990      0.00083
2005     16     1989      0.00265
2005     17     1988      0.00638
2005     18     1987      0.01144
2005     19     1986      0.02065
2005     20     1985      0.02973
2005     21     1984      0.03743
2005     22     1983      0.04401
2005     23     1982      0.05200
2005     24     1981      0.05966
2005     25     1980      0.06882
2005     26     1979      0.07742
2005     27     1978      0.08479
2005     28     1977      0.08915
2005     29     1976      0.09356
2005     30     1975      0.09564
2005     31     1974      0.09549
2005     32     1973      0.08981
2005     33     1972      0.08217
2005     34     1971      0.07290
2005     35     1970      0.06208
2005     36     1969      0.05177
2005     37     1968      0.04027
2005     38     1967      0.03125
2005     39     1966      0.02305
2005     40     1965      0.01624
2005     41     1964      0.01017
2005     42     1963      0.00622
2005     43     1962      0.00368
2005     44     1961      0.00191
2005     45     1960      0.00088
2005     46     1959      0.00042
2005     47     1958      0.00019
2005     48     1957      0.00013
2005     49     1956      0.00006
2005     50     1955      0.00001
2005     51     1954      0.00001
2005     52     1953      0.00001
2005     53     1952      0.00001
2005     54     1951      0.00000
2005     55+    1950-     0.00000
2006     12-    1994+     0.00000
2006     13     1993      0.00000
2006     14     1992      0.00018
2006     15     1991      0.00077
2006     16     1990      0.00264
2006     17     1989      0.00592
2006     18     1988      0.01082
2006     19     1987      0.01953
2006     20     1986      0.02826
2006     21     1985      0.03573
2006     22     1984      0.04263
2006     23     1983      0.04953
2006     24     1982      0.05749
2006     25     1981      0.06646
2006     26     1980      0.07542
2006     27     1979      0.08226
2006     28     1978      0.08863
2006     29     1977      0.09289
2006     30     1976      0.09557
2006     31     1975      0.09502
2006     32     1974      0.09022
2006     33     1973      0.08315
2006     34     1972      0.07330
2006     35     1971      0.06399
2006     36     1970      0.05328
2006     37     1969      0.04202
2006     38     1968      0.03253
2006     39     1967      0.02456
2006     40     1966      0.01726
2006     41     1965      0.01127
2006     42     1964      0.00672
2006     43     1963      0.00397
2006     44     1962      0.00203
2006     45     1961      0.00105
2006     46     1960      0.00047
2006     47     1959      0.00018
2006     48     1958      0.00006
2006     49     1957      0.00006
2006     50     1956      0.00002
2006     51     1955      0.00002
2006     52     1954      0.00001
2006     53     1953      0.00001
2006     54     1952      0.00000
2006     55+    1951-     0.00000
2007     12-    1995+     0.00000
2007     13     1994      0.00000
2007     14     1993      0.00018
2007     15     1992      0.00084
2007     16     1991      0.00253
2007     17     1990      0.00561
2007     18     1989      0.01058
2007     19     1988      0.01873
2007     20     1987      0.02709
2007     21     1986      0.03443
2007     22     1985      0.04160
2007     23     1984      0.04888
2007     24     1983      0.05568
2007     25     1982      0.06557
2007     26     1981      0.07498
2007     27     1980      0.08359
2007     28     1979      0.08989
2007     29     1978      0.09553
2007     30     1977      0.09872
2007     31     1976      0.09839
2007     32     1975      0.09412
2007     33     1974      0.08897
2007     34     1973      0.07933
2007     35     1972      0.06946
2007     36     1971      0.05802
2007     37     1970      0.04641
2007     38     1969      0.03504
2007     39     1968      0.02647
2007     40     1967      0.01889
2007     41     1966      0.01245
2007     42     1965      0.00747
2007     43     1964      0.00413
2007     44     1963      0.00224
2007     45     1962      0.00108
2007     46     1961      0.00047
2007     47     1960      0.00024
2007     48     1959      0.00013
2007     49     1958      0.00005
2007     50     1957      0.00004
2007     51     1956      0.00002
2007     52     1955      0.00001
2007     53     1954      0.00001
2007     54     1953      0.00000
2007     55+    1952-     0.00000
2008     12-    1996+     0.00000
2008     13     1995      0.00000
2008     14     1994      0.00016
2008     15     1993      0.00080
2008     16     1992      0.00262
2008     17     1991      0.00589
2008     18     1990      0.01013
2008     19     1989      0.01765
2008     20     1988      0.02603
2008     21     1987      0.03284
2008     22     1986      0.03937
2008     23     1985      0.04657
2008     24     1984      0.05449
2008     25     1983      0.06337
2008     26     1982      0.07323
2008     27     1981      0.08181
2008     28     1980      0.08953
2008     29     1979      0.09492
2008     30     1978      0.09917
2008     31     1977      0.09981
2008     32     1976      0.09669
2008     33     1975      0.09060
2008     34     1974      0.08217
2008     35     1973      0.07261
2008     36     1972      0.06148
2008     37     1971      0.04826
2008     38     1970      0.03799
2008     39     1969      0.02820
2008     40     1968      0.02071
2008     41     1967      0.01348
2008     42     1966      0.00814
2008     43     1965      0.00458
2008     44     1964      0.00242
2008     45     1963      0.00119
2008     46     1962      0.00055
2008     47     1961      0.00024
2008     48     1960      0.00012
2008     49     1959      0.00006
2008     50     1958      0.00004
2008     51     1957      0.00002
2008     52     1956      0.00001
2008     53     1955      0.00001
2008     54     1954      0.00000
2008     55+    1953-     0.00000
2009     12-    1997+     0.00000
2009     13     1996      0.00000
2009     14     1995      0.00014
2009     15     1994      0.00064
2009     16     1993      0.00232
2009     17     1992      0.00531
2009     18     1991      0.00956
2009     19     1990      0.01662
2009     20     1989      0.02372
2009     21     1988      0.03063
2009     22     1987      0.03711
2009     23     1986      0.04395
2009     24     1985      0.05189
2009     25     1984      0.06139
2009     26     1983      0.07033
2009     27     1982      0.07907
2009     28     1981      0.08634
2009     29     1980      0.09286
2009     30     1979      0.09732
2009     31     1978      0.09853
2009     32     1977      0.09569
2009     33     1976      0.09027
2009     34     1975      0.08320
2009     35     1974      0.07264
2009     36     1973      0.06246
2009     37     1972      0.05009
2009     38     1971      0.03898
2009     39     1970      0.02941
2009     40     1969      0.02118
2009     41     1968      0.01415
2009     42     1967      0.00843
2009     43     1966      0.00484
2009     44     1965      0.00261
2009     45     1964      0.00129
2009     46     1963      0.00056
2009     47     1962      0.00025
2009     48     1961      0.00015
2009     49     1960      0.00008
2009     50     1959      0.00005
2009     51     1958      0.00003
2009     52     1957      0.00002
2009     53     1956      0.00001
2009     54     1955      0.00000
2009     55+    1954-     0.00000
2010     12-    1998+     0.00000
2010     13     1997      0.00000
2010     14     1996      0.00014
2010     15     1995      0.00061
2010     16     1994      0.00227
2010     17     1993      0.00515
2010     18     1992      0.00953
2010     19     1991      0.01660
2010     20     1990      0.02295
2010     21     1989      0.02960
2010     22     1988      0.03618
2010     23     1987      0.04301
2010     24     1986      0.05104
2010     25     1985      0.06131
2010     26     1984      0.07091
2010     27     1983      0.07946
2010     28     1982      0.08808
2010     29     1981      0.09477
2010     30     1980      0.09958
2010     31     1979      0.10170
2010     32     1978      0.09880
2010     33     1977      0.09396
2010     34     1976      0.08609
2010     35     1975      0.07724
2010     36     1974      0.06592
2010     37     1973      0.05380
2010     38     1972      0.04157
2010     39     1971      0.03153
2010     40     1970      0.02310
2010     41     1969      0.01513
2010     42     1968      0.00903
2010     43     1967      0.00505
2010     44     1966      0.00262
2010     45     1965      0.00142
2010     46     1964      0.00063
2010     47     1963      0.00030
2010     48     1962      0.00012
2010     49     1961      0.00009
2010     50     1960      0.00006
2010     51     1959      0.00004
2010     52     1958      0.00003
2010     53     1957      0.00001
2010     54     1956      0.00001
2010     55+    1955-     0.00000
2011     12-    1999+     0.00000
2011     13     1998      0.00000
2011     14     1997      0.00013
2011     15     1996      0.00068
2011     16     1995      0.00210
2011     17     1994      0.00475
2011     18     1993      0.00866
2011     19     1992      0.01566
2011     20     1991      0.02174
2011     21     1990      0.02791
2011     22     1989      0.03326
2011     23     1988      0.03985
2011     24     1987      0.04785
2011     25     1986      0.05781
2011     26     1985      0.06764
2011     27     1984      0.07622
2011     28     1983      0.08551
2011     29     1982      0.09261
2011     30     1981      0.09755
2011     31     1980      0.10025
2011     32     1979      0.09861
2011     33     1978      0.09229
2011     34     1977      0.08578
2011     35     1976      0.07705
2011     36     1975      0.06695
2011     37     1974      0.05494
2011     38     1973      0.04250
2011     39     1972      0.03267
2011     40     1971      0.02368
2011     41     1970      0.01570
2011     42     1969      0.00926
2011     43     1968      0.00534
2011     44     1967      0.00276
2011     45     1966      0.00144
2011     46     1965      0.00062
2011     47     1964      0.00027
2011     48     1963      0.00015
2011     49     1962      0.00009
2011     50     1961      0.00006
2011     51     1960      0.00005
2011     52     1959      0.00003
2011     53     1958      0.00002
2011     54     1957      0.00001
2011     55+    1956-     0.00000
2012     12-    2000+     0.00000
2012     13     1999      0.00000
2012     14     1998      0.00013
2012     15     1997      0.00063
2012     16     1996      0.00204
2012     17     1995      0.00478
2012     18     1994      0.00853
2012     19     1993      0.01484
2012     20     1992      0.02223
2012     21     1991      0.02756
2012     22     1990      0.03262
2012     23     1989      0.03898
2012     24     1988      0.04710
2012     25     1987      0.05655
2012     26     1986      0.06794
2012     27     1985      0.07682
2012     28     1984      0.08588
2012     29     1983      0.09219
2012     30     1982      0.10022
2012     31     1981      0.10237
2012     32     1980      0.10012
2012     33     1979      0.09489
2012     34     1978      0.08774
2012     35     1977      0.07865
2012     36     1976      0.06889
2012     37     1975      0.05653
2012     38     1974      0.04463
2012     39     1973      0.03420
2012     40     1972      0.02515
2012     41     1971      0.01612
2012     42     1970      0.01004
2012     43     1969      0.00563
2012     44     1968      0.00294
2012     45     1967      0.00147
2012     46     1966      0.00074
2012     47     1965      0.00032
2012     48     1964      0.00019
2012     49     1963      0.00010
2012     50     1962      0.00004
2012     51     1961      0.00004
2012     52     1960      0.00003
2012     53     1959      0.00002
2012     54     1958      0.00001
2012     55+    1957-     0.00000
2013     12-    2001+     0.00000
2013     13     2000      0.00000
2013     14     1999      0.00012
2013     15     1998      0.00068
2013     16     1997      0.00196
2013     17     1996      0.00439
2013     18     1995      0.00886
2013     19     1994      0.01460
2013     20     1993      0.02043
2013     21     1992      0.02627
2013     22     1991      0.03147
2013     23     1990      0.03802
2013     24     1989      0.04539
2013     25     1988      0.05567
2013     26     1987      0.06644
2013     27     1986      0.07575
2013     28     1985      0.08557
2013     29     1984      0.09326
2013     30     1983      0.09882
2013     31     1982      0.10360
2013     32     1981      0.10207
2013     33     1980      0.09651
2013     34     1979      0.09007
2013     35     1978      0.08136
2013     36     1977      0.06991
2013     37     1976      0.05848
2013     38     1975      0.04709
2013     39     1974      0.03593
2013     40     1973      0.02650
2013     41     1972      0.01723
2013     42     1971      0.01044
2013     43     1970      0.00599
2013     44     1969      0.00319
2013     45     1968      0.00154
2013     46     1967      0.00073
2013     47     1966      0.00040
2013     48     1965      0.00016
2013     49     1964      0.00010
2013     50     1963      0.00007
2013     51     1962      0.00005
2013     52     1961      0.00003
2013     53     1960      0.00001
2013     54     1959      0.00001
2013     55+    1958-     0.00000
2014     12-    2002+     0.00000
2014     13     2001      0.00000
2014     14     2000      0.00017
2014     15     1999      0.00073
2014     16     1998      0.00208
2014     17     1997      0.00475
2014     18     1996      0.00849
2014     19     1995      0.01449
2014     20     1994      0.02046
2014     21     1993      0.02552
2014     22     1992      0.03172
2014     23     1991      0.03790
2014     24     1990      0.04562
2014     25     1989      0.05567
2014     26     1988      0.06721
2014     27     1987      0.07727
2014     28     1986      0.08772
2014     29     1985      0.09723
2014     30     1984      0.10436
2014     31     1983      0.10809
2014     32     1982      0.10761
2014     33     1981      0.10208
2014     34     1980      0.09439
2014     35     1979      0.08555
2014     36     1978      0.07387
2014     37     1977      0.06138
2014     38     1976      0.04965
2014     39     1975      0.03895
2014     40     1974      0.02859
2014     41     1973      0.01883
2014     42     1972      0.01168
2014     43     1971      0.00656
2014     44     1970      0.00335
2014     45     1969      0.00161
2014     46     1968      0.00084
2014     47     1967      0.00037
2014     48     1966      0.00022
2014     49     1965      0.00010
2014     50     1964      0.00006
2014     51     1963      0.00005
2014     52     1962      0.00003
2014     53     1961      0.00002
2014     54     1960      0.00001
2014     55+    1959-     0.00000
2015     12-    2003+     0.00000
2015     13     2002      0.00000
2015     14     2001      0.00019
2015     15     2000      0.00079
2015     16     1999      0.00216
2015     17     1998      0.00465
2015     18     1997      0.00834
2015     19     1996      0.01447
2015     20     1995      0.02083
2015     21     1994      0.02616
2015     22     1993      0.03156
2015     23     1992      0.03810
2015     24     1991      0.04586
2015     25     1990      0.05567
2015     26     1989      0.06735
2015     27     1988      0.07810
2015     28     1987      0.08932
2015     29     1986      0.09871
2015     30     1985      0.10596
2015     31     1984      0.11011
2015     32     1983      0.10911
2015     33     1982      0.10536
2015     34     1981      0.09714
2015     35     1980      0.08777
2015     36     1979      0.07655
2015     37     1978      0.06258
2015     38     1977      0.05029
2015     39     1976      0.03964
2015     40     1975      0.02996
2015     41     1974      0.02028
2015     42     1973      0.01181
2015     43     1972      0.00657
2015     44     1971      0.00359
2015     45     1970      0.00185
2015     46     1969      0.00087
2015     47     1968      0.00044
2015     48     1967      0.00021
2015     49     1966      0.00014
2015     50     1965      0.00007
2015     51     1964      0.00006
2015     52     1963      0.00004
2015     53     1962      0.00002
2015     54     1961      0.00001
2015     55+    1960-     0.00000
2016     12-    2004+     0.00000
2016     13     2003      0.00000
2016     14     2002      0.00021
2016     15     2001      0.00085
2016     16     2000      0.00243
2016     17     1999      0.00532
2016     18     1998      0.00976
2016     19     1997      0.01696
2016     20     1996      0.02320
2016     21     1995      0.03000
2016     22     1994      0.03560
2016     23     1993      0.04063
2016     24     1992      0.04908
2016     25     1991      0.05814
2016     26     1990      0.06999
2016     27     1989      0.08192
2016     28     1988      0.09335
2016     29     1987      0.10356
2016     30     1986      0.11090
2016     31     1985      0.11617
2016     32     1984      0.11493
2016     33     1983      0.10982
2016     34     1982      0.10249
2016     35     1981      0.09313
2016     36     1980      0.08149
2016     37     1979      0.06762
2016     38     1978      0.05383
2016     39     1977      0.04249
2016     40     1976      0.03195
2016     41     1975      0.02156
2016     42     1974      0.01336
2016     43     1973      0.00776
2016     44     1972      0.00404
2016     45     1971      0.00194
2016     46     1970      0.00110
2016     47     1969      0.00050
2016     48     1968      0.00028
2016     49     1967      0.00016
2016     50     1966      0.00013
2016     51     1965      0.00008
2016     52     1964      0.00004
2016     53     1963      0.00002
2016     54     1962      0.00001
2016     55+    1961-     0.00000
2017     12-    2005+     0.00000
2017     13     2004      0.00000
2017     14     2003      0.00015
2017     15     2002      0.00069
2017     16     2001      0.00210
2017     17     2000      0.00444
2017     18     1999      0.00847
2017     19     1998      0.01485
2017     20     1997      0.02049
2017     21     1996      0.02707
2017     22     1995      0.03306
2017     23     1994      0.03901
2017     24     1993      0.04617
2017     25     1992      0.05672
2017     26     1991      0.06794
2017     27     1990      0.07990
2017     28     1989      0.09057
2017     29     1988      0.10240
2017     30     1987      0.11059
2017     31     1986      0.11566
2017     32     1985      0.11497
2017     33     1984      0.11023
2017     34     1983      0.10156
2017     35     1982      0.09227
2017     36     1981      0.08158
2017     37     1980      0.06758
2017     38     1979      0.05433
2017     39     1978      0.04268
2017     40     1977      0.03216
2017     41     1976      0.02160
2017     42     1975      0.01362
2017     43     1974      0.00797
2017     44     1973      0.00414
2017     45     1972      0.00230
2017     46     1971      0.00107
2017     47     1970      0.00053
2017     48     1969      0.00025
2017     49     1968      0.00015
2017     50     1967      0.00011
2017     51     1966      0.00008
2017     52     1965      0.00005
2017     53     1964      0.00002
2017     54     1963      0.00001
2017     55+    1962-     0.00000
