East Germany, Period fertility rates by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1981     38     1943      0.00671     0.00085     0.00175     0.00181     0.00117     0.00113
1981     39     1942      0.00570     0.00066     0.00143     0.00145     0.00086     0.00130
1981     40     1941      0.00351     0.00041     0.00084     0.00079     0.00050     0.00097
1981     41     1940      0.00250     0.00020     0.00045     0.00055     0.00033     0.00097
1981     42     1939      0.00189     0.00022     0.00029     0.00040     0.00034     0.00064
1981     43     1938      0.00110     0.00008     0.00014     0.00018     0.00016     0.00055
1981     44     1937      0.00078     0.00009     0.00010     0.00007     0.00013     0.00038
1981     45     1936      0.00030     0.00003     0.00002     0.00005     0.00002     0.00019
1981     46     1935      0.00017     0.00003     0.00001     0.00001     0.00002     0.00009
1981     47     1934      0.00011     0.00003     0.00001     0.00001     0.00002     0.00005
1981     48     1933      0.00007     0.00002     0.00001     0.00001     0.00001     0.00002
1981     49     1932      0.00004     0.00002     0.00001     0.00000     0.00001     0.00001
1981     50     1931      0.00002     0.00001     0.00001     0.00000     0.00000     0.00000
1981     51     1930      0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1981     52     1929      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1981     53     1928      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1981     54     1927      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1981     55+    1926-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1982     12-    1970+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1982     13     1969      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1982     14     1968      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1982     15     1967      0.00080     0.00078     0.00002     0.00000     0.00000     0.00000
1982     16     1966      0.00427     0.00424     0.00003     0.00000     0.00000     0.00000
1982     17     1965      0.01586     0.01563     0.00022     0.00002     0.00000     0.00000
1982     18     1964      0.04683     0.04545     0.00131     0.00008     0.00000     0.00000
1982     19     1963      0.10402     0.09736     0.00640     0.00025     0.00002     0.00000
1982     20     1962      0.15915     0.13980     0.01825     0.00106     0.00004     0.00000
1982     21     1961      0.17931     0.14142     0.03500     0.00271     0.00019     0.00000
1982     22     1960      0.18471     0.12444     0.05456     0.00514     0.00052     0.00006
1982     23     1959      0.17946     0.09954     0.07089     0.00768     0.00123     0.00013
1982     24     1958      0.16672     0.07595     0.07896     0.00980     0.00170     0.00031
1982     25     1957      0.15154     0.05483     0.08177     0.01200     0.00233     0.00061
1982     26     1956      0.13083     0.03739     0.07644     0.01343     0.00282     0.00075
1982     27     1955      0.10947     0.02493     0.06604     0.01402     0.00337     0.00111
1982     28     1954      0.08964     0.01778     0.05347     0.01348     0.00359     0.00132
1982     29     1953      0.07320     0.01258     0.04176     0.01378     0.00357     0.00151
1982     30     1952      0.05916     0.00949     0.03139     0.01302     0.00349     0.00177
1982     31     1951      0.04634     0.00679     0.02324     0.01119     0.00348     0.00164
1982     32     1950      0.03779     0.00540     0.01750     0.01003     0.00303     0.00183
1982     33     1949      0.03079     0.00390     0.01288     0.00901     0.00296     0.00204
1982     34     1948      0.02415     0.00318     0.00874     0.00753     0.00275     0.00196
1982     35     1947      0.01811     0.00222     0.00633     0.00548     0.00235     0.00174
1982     36     1946      0.01475     0.00170     0.00462     0.00428     0.00221     0.00193
1982     37     1945      0.01045     0.00134     0.00306     0.00283     0.00166     0.00156
1982     38     1944      0.00755     0.00086     0.00216     0.00209     0.00112     0.00133
1982     39     1943      0.00507     0.00054     0.00130     0.00137     0.00081     0.00104
1982     40     1942      0.00369     0.00043     0.00076     0.00098     0.00064     0.00088
1982     41     1941      0.00247     0.00029     0.00045     0.00048     0.00051     0.00074
1982     42     1940      0.00152     0.00015     0.00022     0.00031     0.00029     0.00054
1982     43     1939      0.00097     0.00010     0.00014     0.00019     0.00017     0.00037
1982     44     1938      0.00044     0.00006     0.00006     0.00006     0.00006     0.00020
1982     45     1937      0.00040     0.00005     0.00005     0.00003     0.00006     0.00020
1982     46     1936      0.00008     0.00000     0.00000     0.00002     0.00001     0.00005
1982     47     1935      0.00005     0.00000     0.00000     0.00001     0.00000     0.00003
1982     48     1934      0.00003     0.00000     0.00000     0.00001     0.00000     0.00001
1982     49     1933      0.00002     0.00000     0.00000     0.00001     0.00000     0.00001
1982     50     1932      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1982     51     1931      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1982     52     1930      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1982     53     1929      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1982     54     1928      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1982     55+    1927-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1983     12-    1971+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1983     13     1970      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1983     14     1969      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1983     15     1968      0.00078     0.00078     0.00001     0.00000     0.00000     0.00000
1983     16     1967      0.00369     0.00366     0.00003     0.00000     0.00000     0.00000
1983     17     1966      0.01406     0.01386     0.00020     0.00000     0.00000     0.00000
1983     18     1965      0.04334     0.04192     0.00141     0.00002     0.00000     0.00000
1983     19     1964      0.09783     0.09162     0.00597     0.00021     0.00003     0.00000
1983     20     1963      0.14963     0.13339     0.01545     0.00075     0.00005     0.00000
1983     21     1962      0.17009     0.13585     0.03187     0.00218     0.00018     0.00001
1983     22     1961      0.17646     0.12033     0.05116     0.00445     0.00046     0.00005
1983     23     1960      0.17418     0.09717     0.06824     0.00744     0.00115     0.00017
1983     24     1959      0.16545     0.07468     0.07825     0.01048     0.00179     0.00025
1983     25     1958      0.14855     0.05322     0.08018     0.01225     0.00240     0.00050
1983     26     1957      0.12893     0.03610     0.07538     0.01368     0.00296     0.00080
1983     27     1956      0.10623     0.02422     0.06327     0.01452     0.00301     0.00121
1983     28     1955      0.08639     0.01672     0.05038     0.01414     0.00366     0.00150
1983     29     1954      0.07068     0.01177     0.03906     0.01454     0.00367     0.00165
1983     30     1953      0.05666     0.00920     0.02921     0.01270     0.00396     0.00158
1983     31     1952      0.04502     0.00647     0.02185     0.01138     0.00332     0.00200
1983     32     1951      0.03695     0.00505     0.01677     0.01010     0.00311     0.00191
1983     33     1950      0.02952     0.00365     0.01240     0.00860     0.00304     0.00183
1983     34     1949      0.02290     0.00285     0.00862     0.00726     0.00258     0.00159
1983     35     1948      0.01810     0.00195     0.00629     0.00566     0.00250     0.00171
1983     36     1947      0.01367     0.00151     0.00403     0.00419     0.00218     0.00175
1983     37     1946      0.01044     0.00123     0.00273     0.00290     0.00163     0.00195
1983     38     1945      0.00758     0.00068     0.00196     0.00205     0.00129     0.00159
1983     39     1944      0.00482     0.00053     0.00116     0.00125     0.00078     0.00110
1983     40     1943      0.00345     0.00034     0.00080     0.00075     0.00064     0.00093
1983     41     1942      0.00242     0.00029     0.00049     0.00058     0.00038     0.00068
1983     42     1941      0.00140     0.00017     0.00018     0.00032     0.00026     0.00047
1983     43     1940      0.00086     0.00009     0.00011     0.00019     0.00014     0.00035
1983     44     1939      0.00059     0.00003     0.00010     0.00013     0.00007     0.00026
1983     45     1938      0.00034     0.00000     0.00003     0.00007     0.00001     0.00022
1983     46     1937      0.00008     0.00000     0.00001     0.00002     0.00000     0.00005
1983     47     1936      0.00005     0.00001     0.00000     0.00001     0.00000     0.00002
1983     48     1935      0.00003     0.00001     0.00000     0.00001     0.00000     0.00001
1983     49     1934      0.00002     0.00001     0.00000     0.00000     0.00000     0.00000
1983     50     1933      0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1983     51     1932      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1983     52     1931      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1983     53     1930      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1983     54     1929      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1983     55+    1928-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1984     12-    1972+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1984     13     1971      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1984     14     1970      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1984     15     1969      0.00065     0.00064     0.00001     0.00000     0.00000     0.00000
1984     16     1968      0.00424     0.00422     0.00002     0.00000     0.00000     0.00000
1984     17     1967      0.01433     0.01400     0.00031     0.00002     0.00000     0.00000
1984     18     1966      0.04081     0.03961     0.00118     0.00003     0.00000     0.00000
1984     19     1965      0.09399     0.08845     0.00528     0.00026     0.00001     0.00000
1984     20     1964      0.14249     0.12643     0.01522     0.00081     0.00002     0.00000
1984     21     1963      0.16534     0.13251     0.03061     0.00204     0.00017     0.00001
1984     22     1962      0.17179     0.11662     0.05010     0.00454     0.00047     0.00006
1984     23     1961      0.16907     0.09440     0.06605     0.00731     0.00116     0.00014
1984     24     1960      0.15791     0.07047     0.07523     0.01021     0.00156     0.00043
1984     25     1959      0.14399     0.05109     0.07744     0.01249     0.00238     0.00059
1984     26     1958      0.12577     0.03434     0.07399     0.01382     0.00281     0.00081
1984     27     1957      0.10376     0.02322     0.06150     0.01461     0.00327     0.00116
1984     28     1956      0.08574     0.01617     0.05020     0.01473     0.00342     0.00122
1984     29     1955      0.06836     0.01175     0.03809     0.01326     0.00363     0.00162
1984     30     1954      0.05635     0.00890     0.02879     0.01289     0.00373     0.00205
1984     31     1953      0.04472     0.00633     0.02131     0.01184     0.00322     0.00202
1984     32     1952      0.03535     0.00440     0.01586     0.01012     0.00310     0.00187
1984     33     1951      0.02863     0.00363     0.01205     0.00837     0.00284     0.00174
1984     34     1950      0.02226     0.00270     0.00834     0.00707     0.00247     0.00168
1984     35     1949      0.01750     0.00184     0.00580     0.00562     0.00246     0.00178
1984     36     1948      0.01359     0.00151     0.00417     0.00457     0.00165     0.00169
1984     37     1947      0.01074     0.00100     0.00272     0.00347     0.00174     0.00182
1984     38     1946      0.00769     0.00077     0.00162     0.00267     0.00118     0.00146
1984     39     1945      0.00530     0.00049     0.00121     0.00141     0.00098     0.00121
1984     40     1944      0.00336     0.00032     0.00065     0.00093     0.00059     0.00087
1984     41     1943      0.00223     0.00024     0.00039     0.00059     0.00037     0.00064
1984     42     1942      0.00146     0.00018     0.00025     0.00029     0.00026     0.00048
1984     43     1941      0.00093     0.00005     0.00017     0.00020     0.00017     0.00034
1984     44     1940      0.00048     0.00003     0.00006     0.00009     0.00008     0.00023
1984     45     1939      0.00035     0.00005     0.00005     0.00004     0.00006     0.00015
1984     46     1938      0.00007     0.00000     0.00001     0.00002     0.00000     0.00004
1984     47     1937      0.00004     0.00000     0.00000     0.00001     0.00000     0.00002
1984     48     1936      0.00002     0.00000     0.00000     0.00001     0.00000     0.00001
1984     49     1935      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1984     50     1934      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1984     51     1933      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1984     52     1932      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1984     53     1931      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1984     54     1930      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1984     55+    1929-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1985     12-    1973+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1985     13     1972      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1985     14     1971      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1985     15     1970      0.00074     0.00073     0.00001     0.00000     0.00000     0.00000
1985     16     1969      0.00405     0.00403     0.00002     0.00000     0.00000     0.00000
1985     17     1968      0.01352     0.01330     0.00020     0.00001     0.00001     0.00000
1985     18     1967      0.03929     0.03796     0.00126     0.00008     0.00000     0.00000
1985     19     1966      0.08860     0.08307     0.00528     0.00024     0.00001     0.00000
1985     20     1965      0.13508     0.11927     0.01485     0.00091     0.00005     0.00001
1985     21     1964      0.15867     0.12545     0.03058     0.00242     0.00021     0.00001
1985     22     1963      0.16838     0.11529     0.04766     0.00480     0.00056     0.00006
1985     23     1962      0.16670     0.09402     0.06376     0.00776     0.00103     0.00012
1985     24     1961      0.15956     0.07036     0.07578     0.01161     0.00156     0.00025
1985     25     1960      0.14698     0.05006     0.07904     0.01475     0.00259     0.00054
1985     26     1959      0.12985     0.03392     0.07484     0.01702     0.00312     0.00096
1985     27     1958      0.10929     0.02325     0.06308     0.01801     0.00368     0.00127
1985     28     1957      0.08753     0.01497     0.05040     0.01693     0.00360     0.00162
1985     29     1956      0.06978     0.01104     0.03717     0.01598     0.00392     0.00165
1985     30     1955      0.05718     0.00810     0.02815     0.01520     0.00362     0.00211
1985     31     1954      0.04623     0.00612     0.02049     0.01350     0.00402     0.00210
1985     32     1953      0.03670     0.00407     0.01508     0.01227     0.00318     0.00210
1985     33     1952      0.03005     0.00367     0.01112     0.01015     0.00320     0.00192
1985     34     1951      0.02349     0.00242     0.00786     0.00829     0.00297     0.00194
1985     35     1950      0.01795     0.00185     0.00567     0.00619     0.00231     0.00192
1985     36     1949      0.01435     0.00151     0.00392     0.00534     0.00188     0.00171
1985     37     1948      0.01085     0.00104     0.00285     0.00347     0.00184     0.00166
1985     38     1947      0.00768     0.00071     0.00195     0.00234     0.00126     0.00142
1985     39     1946      0.00522     0.00033     0.00107     0.00145     0.00097     0.00140
1985     40     1945      0.00338     0.00023     0.00075     0.00082     0.00061     0.00096
1985     41     1944      0.00231     0.00022     0.00039     0.00064     0.00041     0.00065
1985     42     1943      0.00130     0.00012     0.00029     0.00032     0.00017     0.00040
1985     43     1942      0.00093     0.00011     0.00012     0.00022     0.00014     0.00034
1985     44     1941      0.00060     0.00005     0.00010     0.00008     0.00007     0.00029
1985     45     1940      0.00024     0.00000     0.00001     0.00007     0.00002     0.00013
1985     46     1939      0.00006     0.00000     0.00000     0.00001     0.00001     0.00003
1985     47     1938      0.00004     0.00000     0.00000     0.00001     0.00001     0.00001
1985     48     1937      0.00002     0.00001     0.00000     0.00000     0.00000     0.00001
1985     49     1936      0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1985     50     1935      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1985     51     1934      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1985     52     1933      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1985     53     1932      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1985     54     1931      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1985     55+    1930-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1986     12-    1974+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1986     13     1973      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1986     14     1972      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1986     15     1971      0.00060     0.00060     0.00000     0.00000     0.00000     0.00000
1986     16     1970      0.00349     0.00343     0.00006     0.00000     0.00000     0.00000
1986     17     1969      0.01222     0.01195     0.00028     0.00000     0.00000     0.00000
1986     18     1968      0.03596     0.03464     0.00130     0.00002     0.00000     0.00000
1986     19     1967      0.08617     0.08101     0.00491     0.00023     0.00002     0.00000
1986     20     1966      0.12924     0.11473     0.01369     0.00077     0.00005     0.00000
1986     21     1965      0.15244     0.12186     0.02828     0.00207     0.00021     0.00001
1986     22     1964      0.16303     0.11271     0.04531     0.00446     0.00049     0.00006
1986     23     1963      0.16421     0.09390     0.06205     0.00715     0.00099     0.00013
1986     24     1962      0.15701     0.07172     0.07283     0.01042     0.00165     0.00039
1986     25     1961      0.14540     0.05169     0.07764     0.01310     0.00252     0.00045
1986     26     1960      0.12761     0.03451     0.07326     0.01558     0.00319     0.00106
1986     27     1959      0.10636     0.02215     0.06240     0.01686     0.00382     0.00113
1986     28     1958      0.08754     0.01571     0.04980     0.01679     0.00388     0.00135
1986     29     1957      0.07070     0.01145     0.03702     0.01680     0.00390     0.00153
1986     30     1956      0.05730     0.00830     0.02850     0.01506     0.00359     0.00186
1986     31     1955      0.04624     0.00623     0.02157     0.01287     0.00347     0.00210
1986     32     1954      0.03721     0.00450     0.01512     0.01145     0.00361     0.00252
1986     33     1953      0.02924     0.00345     0.01069     0.00974     0.00318     0.00218
1986     34     1952      0.02359     0.00245     0.00793     0.00812     0.00298     0.00212
1986     35     1951      0.01825     0.00190     0.00554     0.00648     0.00253     0.00179
1986     36     1950      0.01403     0.00125     0.00399     0.00492     0.00200     0.00186
1986     37     1949      0.01117     0.00112     0.00259     0.00375     0.00206     0.00166
1986     38     1948      0.00766     0.00080     0.00171     0.00250     0.00116     0.00150
1986     39     1947      0.00530     0.00054     0.00119     0.00164     0.00090     0.00102
1986     40     1946      0.00360     0.00022     0.00077     0.00087     0.00069     0.00105
1986     41     1945      0.00228     0.00018     0.00030     0.00060     0.00045     0.00074
1986     42     1944      0.00143     0.00011     0.00019     0.00046     0.00030     0.00037
1986     43     1943      0.00089     0.00009     0.00009     0.00024     0.00020     0.00027
1986     44     1942      0.00061     0.00007     0.00009     0.00014     0.00010     0.00021
1986     45     1941      0.00023     0.00002     0.00004     0.00005     0.00003     0.00010
1986     46     1940      0.00005     0.00000     0.00000     0.00001     0.00002     0.00002
1986     47     1939      0.00003     0.00000     0.00000     0.00000     0.00001     0.00001
1986     48     1938      0.00002     0.00000     0.00000     0.00000     0.00001     0.00001
1986     49     1937      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1986     50     1936      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1986     51     1935      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1986     52     1934      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1986     53     1933      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1986     54     1932      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1986     55+    1931-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1987     12-    1975+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1987     13     1974      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1987     14     1973      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1987     15     1972      0.00072     0.00072     0.00000     0.00000     0.00000     0.00000
1987     16     1971      0.00314     0.00312     0.00002     0.00000     0.00000     0.00000
1987     17     1970      0.01112     0.01093     0.00019     0.00000     0.00000     0.00000
1987     18     1969      0.03241     0.03145     0.00095     0.00001     0.00000     0.00000
1987     19     1968      0.07957     0.07461     0.00479     0.00017     0.00000     0.00000
1987     20     1967      0.12494     0.11024     0.01388     0.00074     0.00008     0.00001
1987     21     1966      0.14874     0.11903     0.02758     0.00197     0.00015     0.00001
1987     22     1965      0.15995     0.11073     0.04449     0.00417     0.00049     0.00007
1987     23     1964      0.16548     0.09513     0.06155     0.00751     0.00109     0.00019
1987     24     1963      0.16521     0.07703     0.07645     0.01002     0.00148     0.00024
1987     25     1962      0.15053     0.05657     0.07769     0.01359     0.00229     0.00038
1987     26     1961      0.13142     0.03656     0.07510     0.01583     0.00296     0.00097
1987     27     1960      0.11366     0.02355     0.06653     0.01860     0.00362     0.00135
1987     28     1959      0.09316     0.01643     0.05195     0.01841     0.00458     0.00179
1987     29     1958      0.07558     0.01133     0.04054     0.01777     0.00407     0.00187
1987     30     1957      0.06247     0.00825     0.03097     0.01662     0.00443     0.00220
1987     31     1956      0.04938     0.00592     0.02252     0.01478     0.00390     0.00225
1987     32     1955      0.04066     0.00444     0.01682     0.01317     0.00376     0.00247
1987     33     1954      0.03119     0.00347     0.01129     0.01095     0.00340     0.00209
1987     34     1953      0.02588     0.00252     0.00856     0.00913     0.00334     0.00233
1987     35     1952      0.02083     0.00199     0.00621     0.00759     0.00300     0.00204
1987     36     1951      0.01531     0.00171     0.00419     0.00542     0.00213     0.00187
1987     37     1950      0.01187     0.00104     0.00293     0.00411     0.00194     0.00185
1987     38     1949      0.00868     0.00081     0.00176     0.00297     0.00164     0.00151
1987     39     1948      0.00573     0.00054     0.00108     0.00171     0.00108     0.00132
1987     40     1947      0.00389     0.00030     0.00071     0.00098     0.00082     0.00108
1987     41     1946      0.00268     0.00023     0.00039     0.00073     0.00046     0.00086
1987     42     1945      0.00154     0.00012     0.00026     0.00032     0.00037     0.00046
1987     43     1944      0.00088     0.00006     0.00007     0.00025     0.00022     0.00029
1987     44     1943      0.00043     0.00007     0.00006     0.00009     0.00005     0.00015
1987     45     1942      0.00028     0.00001     0.00001     0.00004     0.00006     0.00017
1987     46     1941      0.00005     0.00000     0.00000     0.00002     0.00000     0.00003
1987     47     1940      0.00003     0.00000     0.00000     0.00002     0.00000     0.00001
1987     48     1939      0.00002     0.00000     0.00000     0.00001     0.00000     0.00001
1987     49     1938      0.00001     0.00000     0.00000     0.00001     0.00000     0.00000
1987     50     1937      0.00001     0.00000     0.00000     0.00001     0.00000     0.00000
1987     51     1936      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1987     52     1935      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1987     53     1934      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1987     54     1933      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1987     55+    1932-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1988     12-    1976+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1988     13     1975      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1988     14     1974      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1988     15     1973      0.00072     0.00072     0.00000     0.00000     0.00000     0.00000
1988     16     1972      0.00354     0.00350     0.00004     0.00000     0.00000     0.00000
1988     17     1971      0.01013     0.01004     0.00009     0.00000     0.00000     0.00000
1988     18     1970      0.02894     0.02786     0.00105     0.00004     0.00000     0.00000
1988     19     1969      0.07278     0.06847     0.00419     0.00012     0.00000     0.00000
1988     20     1968      0.11620     0.10253     0.01297     0.00065     0.00003     0.00001
1988     21     1967      0.14112     0.11242     0.02621     0.00230     0.00018     0.00002
1988     22     1966      0.15258     0.10610     0.04194     0.00408     0.00041     0.00005
1988     23     1965      0.15957     0.09380     0.05837     0.00630     0.00096     0.00013
1988     24     1964      0.15754     0.07606     0.06986     0.00967     0.00161     0.00034
1988     25     1963      0.14839     0.05809     0.07527     0.01260     0.00197     0.00046
1988     26     1962      0.13184     0.03930     0.07365     0.01518     0.00278     0.00092
1988     27     1961      0.10934     0.02498     0.06355     0.01622     0.00352     0.00107
1988     28     1960      0.08968     0.01543     0.05109     0.01734     0.00398     0.00186
1988     29     1959      0.07423     0.01141     0.03990     0.01671     0.00418     0.00205
1988     30     1958      0.06036     0.00837     0.02989     0.01570     0.00435     0.00205
1988     31     1957      0.04889     0.00573     0.02250     0.01439     0.00408     0.00219
1988     32     1956      0.03840     0.00417     0.01623     0.01243     0.00359     0.00198
1988     33     1955      0.03127     0.00322     0.01164     0.01057     0.00348     0.00236
1988     34     1954      0.02519     0.00268     0.00819     0.00891     0.00299     0.00243
1988     35     1953      0.01933     0.00178     0.00565     0.00715     0.00266     0.00210
1988     36     1952      0.01528     0.00133     0.00385     0.00579     0.00227     0.00203
1988     37     1951      0.01125     0.00093     0.00251     0.00423     0.00201     0.00156
1988     38     1950      0.00824     0.00082     0.00164     0.00289     0.00147     0.00143
1988     39     1949      0.00549     0.00034     0.00116     0.00186     0.00097     0.00116
1988     40     1948      0.00403     0.00042     0.00076     0.00123     0.00075     0.00086
1988     41     1947      0.00273     0.00022     0.00047     0.00067     0.00054     0.00082
1988     42     1946      0.00156     0.00011     0.00033     0.00044     0.00026     0.00042
1988     43     1945      0.00085     0.00003     0.00011     0.00022     0.00018     0.00032
1988     44     1944      0.00045     0.00004     0.00007     0.00009     0.00008     0.00018
1988     45     1943      0.00022     0.00001     0.00004     0.00002     0.00007     0.00008
1988     46     1942      0.00004     0.00000     0.00000     0.00001     0.00001     0.00002
1988     47     1941      0.00002     0.00000     0.00000     0.00001     0.00001     0.00001
1988     48     1940      0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1988     49     1939      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1988     50     1938      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1988     51     1937      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1988     52     1936      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1988     53     1935      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1988     54     1934      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1988     55+    1933-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1989     12-    1977+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1989     13     1976      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1989     14     1975      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1989     15     1974      0.00082     0.00081     0.00001     0.00000     0.00000     0.00000
1989     16     1973      0.00319     0.00317     0.00003     0.00000     0.00000     0.00000
1989     17     1972      0.00957     0.00941     0.00017     0.00000     0.00000     0.00000
1989     18     1971      0.02797     0.02707     0.00086     0.00003     0.00000     0.00000
1989     19     1970      0.06411     0.06016     0.00382     0.00014     0.00000     0.00000
1989     20     1969      0.10450     0.09312     0.01073     0.00062     0.00003     0.00000
1989     21     1968      0.12924     0.10403     0.02316     0.00194     0.00011     0.00000
1989     22     1967      0.14305     0.10014     0.03873     0.00371     0.00041     0.00006
1989     23     1966      0.15058     0.09040     0.05300     0.00611     0.00092     0.00015
1989     24     1965      0.15233     0.07753     0.06404     0.00903     0.00137     0.00036
1989     25     1964      0.14411     0.05949     0.07063     0.01136     0.00200     0.00063
1989     26     1963      0.12605     0.03957     0.06944     0.01345     0.00273     0.00086
1989     27     1962      0.10631     0.02527     0.06122     0.01536     0.00330     0.00116
1989     28     1961      0.08755     0.01664     0.04910     0.01632     0.00386     0.00163
1989     29     1960      0.06971     0.01116     0.03624     0.01608     0.00420     0.00204
1989     30     1959      0.05703     0.00783     0.02741     0.01542     0.00421     0.00215
1989     31     1958      0.04602     0.00559     0.02038     0.01381     0.00401     0.00222
1989     32     1957      0.03773     0.00428     0.01522     0.01205     0.00381     0.00239
1989     33     1956      0.02905     0.00309     0.01052     0.00968     0.00343     0.00233
1989     34     1955      0.02353     0.00235     0.00794     0.00797     0.00305     0.00222
1989     35     1954      0.01918     0.00188     0.00599     0.00673     0.00252     0.00206
1989     36     1953      0.01453     0.00130     0.00398     0.00529     0.00208     0.00188
1989     37     1952      0.01091     0.00092     0.00258     0.00384     0.00183     0.00174
1989     38     1951      0.00810     0.00066     0.00165     0.00275     0.00159     0.00144
1989     39     1950      0.00577     0.00048     0.00122     0.00196     0.00099     0.00112
1989     40     1949      0.00382     0.00037     0.00074     0.00115     0.00064     0.00092
1989     41     1948      0.00233     0.00024     0.00040     0.00063     0.00040     0.00066
1989     42     1947      0.00142     0.00009     0.00025     0.00033     0.00023     0.00053
1989     43     1946      0.00112     0.00002     0.00018     0.00021     0.00020     0.00051
1989     44     1945      0.00043     0.00003     0.00003     0.00010     0.00009     0.00019
1989     45     1944      0.00012     0.00001     0.00000     0.00003     0.00003     0.00005
1989     46     1943      0.00006     0.00001     0.00000     0.00002     0.00001     0.00002
1989     47     1942      0.00004     0.00000     0.00000     0.00001     0.00001     0.00001
1989     48     1941      0.00002     0.00000     0.00000     0.00001     0.00000     0.00001
1989     49     1940      0.00001     0.00000     0.00000     0.00001     0.00000     0.00000
