Germany, Cohort fertility rates by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1966     24           .           .           .           .           .           .
1966     25           .           .           .           .           .           .
1966     26           .           .           .           .           .           .
1966     27           .           .           .           .           .           .
1966     28           .           .           .           .           .           .
1966     29           .           .           .           .           .           .
1966     30           .           .           .           .           .           .
1966     31           .           .           .           .           .           .
1966     32           .           .           .           .           .           .
1966     33           .           .           .           .           .           .
1966     34           .           .           .           .           .           .
1966     35           .           .           .           .           .           .
1966     36           .           .           .           .           .           .
1966     37           .           .           .           .           .           .
1966     38           .           .           .           .           .           .
1966     39           .           .           .           .           .           .
1966     40           .           .           .           .           .           .
1966     41           .           .           .           .           .           .
1966     42           .           .           .           .           .           .
1966     43     0.00366     0.00101     0.00113     0.00074     0.00039     0.00040
1966     44     0.00200     0.00053     0.00059     0.00043     0.00022     0.00024
1966     45     0.00106     0.00029     0.00028     0.00023     0.00013     0.00014
1966     46     0.00056     0.00017     0.00015     0.00010     0.00006     0.00008
1966     47     0.00030     0.00010     0.00009     0.00005     0.00002     0.00004
1966     48     0.00017     0.00007     0.00005     0.00002     0.00002     0.00002
1966     49     0.00013     0.00006     0.00003     0.00002     0.00001     0.00001
1966     50     0.00010     0.00005     0.00002     0.00002     0.00000     0.00001
1966     51           .           .           .           .           .           .
1966     52           .           .           .           .           .           .
1966     53           .           .           .           .           .           .
1966     54           .           .           .           .           .           .
1966     55+          .           .           .           .           .           .
1967     12-          .           .           .           .           .           .
1967     13           .           .           .           .           .           .
1967     14           .           .           .           .           .           .
1967     15           .           .           .           .           .           .
1967     16           .           .           .           .           .           .
1967     17           .           .           .           .           .           .
1967     18           .           .           .           .           .           .
1967     19           .           .           .           .           .           .
1967     20           .           .           .           .           .           .
1967     21           .           .           .           .           .           .
1967     22           .           .           .           .           .           .
1967     23           .           .           .           .           .           .
1967     24           .           .           .           .           .           .
1967     25           .           .           .           .           .           .
1967     26           .           .           .           .           .           .
1967     27           .           .           .           .           .           .
1967     28           .           .           .           .           .           .
1967     29           .           .           .           .           .           .
1967     30           .           .           .           .           .           .
1967     31           .           .           .           .           .           .
1967     32           .           .           .           .           .           .
1967     33           .           .           .           .           .           .
1967     34           .           .           .           .           .           .
1967     35           .           .           .           .           .           .
1967     36           .           .           .           .           .           .
1967     37           .           .           .           .           .           .
1967     38           .           .           .           .           .           .
1967     39           .           .           .           .           .           .
1967     40           .           .           .           .           .           .
1967     41           .           .           .           .           .           .
1967     42     0.00667     0.00190     0.00222     0.00137     0.00065     0.00053
1967     43     0.00383     0.00107     0.00123     0.00078     0.00039     0.00035
1967     44     0.00207     0.00057     0.00062     0.00043     0.00021     0.00024
1967     45     0.00107     0.00030     0.00031     0.00022     0.00011     0.00013
1967     46     0.00054     0.00017     0.00016     0.00011     0.00004     0.00006
1967     47     0.00028     0.00011     0.00008     0.00005     0.00002     0.00003
1967     48     0.00018     0.00009     0.00004     0.00002     0.00001     0.00001
1967     49     0.00014     0.00007     0.00004     0.00001     0.00000     0.00001
1967     50           .           .           .           .           .           .
1967     51           .           .           .           .           .           .
1967     52           .           .           .           .           .           .
1967     53           .           .           .           .           .           .
1967     54           .           .           .           .           .           .
1967     55+          .           .           .           .           .           .
1968     12-          .           .           .           .           .           .
1968     13           .           .           .           .           .           .
1968     14           .           .           .           .           .           .
1968     15           .           .           .           .           .           .
1968     16           .           .           .           .           .           .
1968     17           .           .           .           .           .           .
1968     18           .           .           .           .           .           .
1968     19           .           .           .           .           .           .
1968     20           .           .           .           .           .           .
1968     21           .           .           .           .           .           .
1968     22           .           .           .           .           .           .
1968     23           .           .           .           .           .           .
1968     24           .           .           .           .           .           .
1968     25           .           .           .           .           .           .
1968     26           .           .           .           .           .           .
1968     27           .           .           .           .           .           .
1968     28           .           .           .           .           .           .
1968     29           .           .           .           .           .           .
1968     30           .           .           .           .           .           .
1968     31           .           .           .           .           .           .
1968     32           .           .           .           .           .           .
1968     33           .           .           .           .           .           .
1968     34           .           .           .           .           .           .
1968     35           .           .           .           .           .           .
1968     36           .           .           .           .           .           .
1968     37           .           .           .           .           .           .
1968     38           .           .           .           .           .           .
1968     39           .           .           .           .           .           .
1968     40           .           .           .           .           .           .
1968     41     0.01154     0.00342     0.00395     0.00233     0.00098     0.00085
1968     42     0.00711     0.00202     0.00239     0.00146     0.00066     0.00058
1968     43     0.00407     0.00115     0.00132     0.00084     0.00040     0.00037
1968     44     0.00219     0.00065     0.00066     0.00043     0.00022     0.00023
1968     45     0.00116     0.00038     0.00033     0.00022     0.00011     0.00012
1968     46     0.00062     0.00022     0.00018     0.00010     0.00005     0.00006
1968     47     0.00035     0.00014     0.00011     0.00004     0.00003     0.00003
1968     48     0.00021     0.00009     0.00006     0.00003     0.00001     0.00001
1968     49           .           .           .           .           .           .
1968     50           .           .           .           .           .           .
1968     51           .           .           .           .           .           .
1968     52           .           .           .           .           .           .
1968     53           .           .           .           .           .           .
1968     54           .           .           .           .           .           .
1968     55+          .           .           .           .           .           .
1969     12-          .           .           .           .           .           .
1969     13           .           .           .           .           .           .
1969     14           .           .           .           .           .           .
1969     15           .           .           .           .           .           .
1969     16           .           .           .           .           .           .
1969     17           .           .           .           .           .           .
1969     18           .           .           .           .           .           .
1969     19           .           .           .           .           .           .
1969     20           .           .           .           .           .           .
1969     21           .           .           .           .           .           .
1969     22           .           .           .           .           .           .
1969     23           .           .           .           .           .           .
1969     24           .           .           .           .           .           .
1969     25           .           .           .           .           .           .
1969     26           .           .           .           .           .           .
1969     27           .           .           .           .           .           .
1969     28           .           .           .           .           .           .
1969     29           .           .           .           .           .           .
1969     30           .           .           .           .           .           .
1969     31           .           .           .           .           .           .
1969     32           .           .           .           .           .           .
1969     33           .           .           .           .           .           .
1969     34           .           .           .           .           .           .
1969     35           .           .           .           .           .           .
1969     36           .           .           .           .           .           .
1969     37           .           .           .           .           .           .
1969     38           .           .           .           .           .           .
1969     39           .           .           .           .           .           .
1969     40     0.01822     0.00561     0.00647     0.00360     0.00148     0.00107
1969     41     0.01213     0.00362     0.00420     0.00244     0.00108     0.00078
1969     42     0.00739     0.00211     0.00252     0.00152     0.00071     0.00054
1969     43     0.00435     0.00124     0.00140     0.00089     0.00042     0.00041
1969     44     0.00234     0.00070     0.00070     0.00047     0.00023     0.00024
1969     45     0.00121     0.00040     0.00036     0.00022     0.00011     0.00012
1969     46     0.00067     0.00025     0.00019     0.00009     0.00006     0.00008
1969     47     0.00036     0.00015     0.00010     0.00005     0.00003     0.00003
1969     48           .           .           .           .           .           .
1969     49           .           .           .           .           .           .
1969     50           .           .           .           .           .           .
1969     51           .           .           .           .           .           .
1969     52           .           .           .           .           .           .
1969     53           .           .           .           .           .           .
1969     54           .           .           .           .           .           .
1969     55+          .           .           .           .           .           .
1970     12-          .           .           .           .           .           .
1970     13           .           .           .           .           .           .
1970     14           .           .           .           .           .           .
1970     15           .           .           .           .           .           .
1970     16           .           .           .           .           .           .
1970     17           .           .           .           .           .           .
1970     18           .           .           .           .           .           .
1970     19           .           .           .           .           .           .
1970     20           .           .           .           .           .           .
1970     21           .           .           .           .           .           .
1970     22           .           .           .           .           .           .
1970     23           .           .           .           .           .           .
1970     24           .           .           .           .           .           .
1970     25           .           .           .           .           .           .
1970     26           .           .           .           .           .           .
1970     27           .           .           .           .           .           .
1970     28           .           .           .           .           .           .
1970     29           .           .           .           .           .           .
1970     30           .           .           .           .           .           .
1970     31           .           .           .           .           .           .
1970     32           .           .           .           .           .           .
1970     33           .           .           .           .           .           .
1970     34           .           .           .           .           .           .
1970     35           .           .           .           .           .           .
1970     36           .           .           .           .           .           .
1970     37           .           .           .           .           .           .
1970     38           .           .           .           .           .           .
1970     39     0.02630     0.00788     0.00981     0.00540     0.00193     0.00128
1970     40     0.01940     0.00575     0.00700     0.00397     0.00158     0.00110
1970     41     0.01276     0.00370     0.00448     0.00260     0.00115     0.00083
1970     42     0.00792     0.00230     0.00272     0.00156     0.00073     0.00060
1970     43     0.00460     0.00132     0.00152     0.00089     0.00044     0.00043
1970     44     0.00253     0.00074     0.00076     0.00049     0.00025     0.00028
1970     45     0.00144     0.00045     0.00042     0.00027     0.00014     0.00017
1970     46     0.00079     0.00026     0.00022     0.00015     0.00007     0.00008
1970     47           .           .           .           .           .           .
1970     48           .           .           .           .           .           .
1970     49           .           .           .           .           .           .
1970     50           .           .           .           .           .           .
1970     51           .           .           .           .           .           .
1970     52           .           .           .           .           .           .
1970     53           .           .           .           .           .           .
1970     54           .           .           .           .           .           .
1970     55+          .           .           .           .           .           .
1971     12-          .           .           .           .           .           .
1971     13           .           .           .           .           .           .
1971     14           .           .           .           .           .           .
1971     15           .           .           .           .           .           .
1971     16           .           .           .           .           .           .
1971     17           .           .           .           .           .           .
1971     18           .           .           .           .           .           .
1971     19           .           .           .           .           .           .
1971     20           .           .           .           .           .           .
1971     21           .           .           .           .           .           .
1971     22           .           .           .           .           .           .
1971     23           .           .           .           .           .           .
1971     24           .           .           .           .           .           .
1971     25           .           .           .           .           .           .
1971     26           .           .           .           .           .           .
1971     27           .           .           .           .           .           .
1971     28           .           .           .           .           .           .
1971     29           .           .           .           .           .           .
1971     30           .           .           .           .           .           .
1971     31           .           .           .           .           .           .
1971     32           .           .           .           .           .           .
1971     33           .           .           .           .           .           .
1971     34           .           .           .           .           .           .
1971     35           .           .           .           .           .           .
1971     36           .           .           .           .           .           .
1971     37           .           .           .           .           .           .
1971     38     0.03526     0.01086     0.01379     0.00680     0.00234     0.00147
1971     39     0.02768     0.00835     0.01062     0.00546     0.00196     0.00128
1971     40     0.01990     0.00600     0.00736     0.00388     0.00155     0.00110
1971     41     0.01321     0.00387     0.00472     0.00263     0.00116     0.00081
1971     42     0.00844     0.00248     0.00294     0.00166     0.00076     0.00060
1971     43     0.00496     0.00148     0.00163     0.00099     0.00043     0.00043
1971     44     0.00270     0.00085     0.00082     0.00054     0.00024     0.00025
1971     45     0.00148     0.00050     0.00043     0.00025     0.00014     0.00015
1971     46           .           .           .           .           .           .
1971     47           .           .           .           .           .           .
1971     48           .           .           .           .           .           .
1971     49           .           .           .           .           .           .
1971     50           .           .           .           .           .           .
1971     51           .           .           .           .           .           .
1971     52           .           .           .           .           .           .
1971     53           .           .           .           .           .           .
1971     54           .           .           .           .           .           .
1971     55+          .           .           .           .           .           .
1972     12-          .           .           .           .           .           .
1972     13           .           .           .           .           .           .
1972     14           .           .           .           .           .           .
1972     15           .           .           .           .           .           .
1972     16           .           .           .           .           .           .
1972     17           .           .           .           .           .           .
1972     18           .           .           .           .           .           .
1972     19           .           .           .           .           .           .
1972     20           .           .           .           .           .           .
1972     21           .           .           .           .           .           .
1972     22           .           .           .           .           .           .
1972     23           .           .           .           .           .           .
1972     24           .           .           .           .           .           .
1972     25           .           .           .           .           .           .
1972     26           .           .           .           .           .           .
1972     27           .           .           .           .           .           .
1972     28           .           .           .           .           .           .
1972     29           .           .           .           .           .           .
1972     30           .           .           .           .           .           .
1972     31           .           .           .           .           .           .
1972     32           .           .           .           .           .           .
1972     33           .           .           .           .           .           .
1972     34           .           .           .           .           .           .
1972     35           .           .           .           .           .           .
1972     36           .           .           .           .           .           .
1972     37     0.04598     0.01475     0.01818     0.00856     0.00276     0.00175
1972     38     0.03722     0.01143     0.01445     0.00734     0.00243     0.00158
1972     39     0.02911     0.00878     0.01102     0.00589     0.00206     0.00136
1972     40     0.02127     0.00638     0.00782     0.00430     0.00163     0.00113
1972     41     0.01445     0.00425     0.00517     0.00295     0.00118     0.00089
1972     42     0.00907     0.00266     0.00308     0.00184     0.00080     0.00068
1972     43     0.00528     0.00152     0.00175     0.00102     0.00050     0.00049
1972     44     0.00312     0.00091     0.00099     0.00060     0.00029     0.00032
1972     45           .           .           .           .           .           .
1972     46           .           .           .           .           .           .
1972     47           .           .           .           .           .           .
1972     48           .           .           .           .           .           .
1972     49           .           .           .           .           .           .
1972     50           .           .           .           .           .           .
1972     51           .           .           .           .           .           .
1972     52           .           .           .           .           .           .
1972     53           .           .           .           .           .           .
1972     54           .           .           .           .           .           .
1972     55+          .           .           .           .           .           .
1973     12-          .           .           .           .           .           .
1973     13           .           .           .           .           .           .
1973     14           .           .           .           .           .           .
1973     15           .           .           .           .           .           .
1973     16           .           .           .           .           .           .
1973     17           .           .           .           .           .           .
1973     18           .           .           .           .           .           .
1973     19           .           .           .           .           .           .
1973     20           .           .           .           .           .           .
1973     21           .           .           .           .           .           .
1973     22           .           .           .           .           .           .
1973     23           .           .           .           .           .           .
1973     24           .           .           .           .           .           .
1973     25           .           .           .           .           .           .
1973     26           .           .           .           .           .           .
1973     27           .           .           .           .           .           .
1973     28           .           .           .           .           .           .
1973     29           .           .           .           .           .           .
1973     30           .           .           .           .           .           .
1973     31           .           .           .           .           .           .
1973     32           .           .           .           .           .           .
1973     33           .           .           .           .           .           .
1973     34           .           .           .           .           .           .
1973     35           .           .           .           .           .           .
1973     36     0.05832     0.01931     0.02327     0.01051     0.00329     0.00193
1973     37     0.04818     0.01509     0.01917     0.00907     0.00301     0.00184
1973     38     0.03837     0.01152     0.01501     0.00758     0.00264     0.00161
1973     39     0.03047     0.00908     0.01153     0.00616     0.00224     0.00147
1973     40     0.02265     0.00678     0.00823     0.00455     0.00183     0.00127
1973     41     0.01528     0.00442     0.00537     0.00310     0.00137     0.00102
1973     42     0.00968     0.00276     0.00334     0.00193     0.00089     0.00076
1973     43     0.00582     0.00166     0.00192     0.00112     0.00056     0.00056
1973     44           .           .           .           .           .           .
1973     45           .           .           .           .           .           .
1973     46           .           .           .           .           .           .
1973     47           .           .           .           .           .           .
1973     48           .           .           .           .           .           .
1973     49           .           .           .           .           .           .
1973     50           .           .           .           .           .           .
1973     51           .           .           .           .           .           .
1973     52           .           .           .           .           .           .
1973     53           .           .           .           .           .           .
1973     54           .           .           .           .           .           .
1973     55+          .           .           .           .           .           .
1974     12-          .           .           .           .           .           .
1974     13           .           .           .           .           .           .
1974     14           .           .           .           .           .           .
1974     15           .           .           .           .           .           .
1974     16           .           .           .           .           .           .
1974     17           .           .           .           .           .           .
1974     18           .           .           .           .           .           .
1974     19           .           .           .           .           .           .
1974     20           .           .           .           .           .           .
1974     21           .           .           .           .           .           .
1974     22           .           .           .           .           .           .
1974     23           .           .           .           .           .           .
1974     24           .           .           .           .           .           .
1974     25           .           .           .           .           .           .
1974     26           .           .           .           .           .           .
1974     27           .           .           .           .           .           .
1974     28           .           .           .           .           .           .
1974     29           .           .           .           .           .           .
1974     30           .           .           .           .           .           .
1974     31           .           .           .           .           .           .
1974     32           .           .           .           .           .           .
1974     33           .           .           .           .           .           .
1974     34           .           .           .           .           .           .
1974     35     0.06950     0.02440     0.02803     0.01172     0.00341     0.00194
1974     36     0.06062     0.02002     0.02434     0.01096     0.00332     0.00198
1974     37     0.04980     0.01556     0.01995     0.00949     0.00306     0.00174
1974     38     0.04031     0.01214     0.01586     0.00800     0.00274     0.00157
1974     39     0.03237     0.00980     0.01233     0.00638     0.00233     0.00153
1974     40     0.02447     0.00738     0.00901     0.00478     0.00192     0.00138
1974     41     0.01668     0.00483     0.00592     0.00333     0.00147     0.00113
1974     42     0.01057     0.00293     0.00361     0.00214     0.00105     0.00083
1974     43           .           .           .           .           .           .
1974     44           .           .           .           .           .           .
1974     45           .           .           .           .           .           .
1974     46           .           .           .           .           .           .
1974     47           .           .           .           .           .           .
1974     48           .           .           .           .           .           .
1974     49           .           .           .           .           .           .
1974     50           .           .           .           .           .           .
1974     51           .           .           .           .           .           .
1974     52           .           .           .           .           .           .
1974     53           .           .           .           .           .           .
1974     54           .           .           .           .           .           .
1974     55+          .           .           .           .           .           .
1975     12-          .           .           .           .           .           .
1975     13           .           .           .           .           .           .
1975     14           .           .           .           .           .           .
1975     15           .           .           .           .           .           .
1975     16           .           .           .           .           .           .
1975     17           .           .           .           .           .           .
1975     18           .           .           .           .           .           .
1975     19           .           .           .           .           .           .
1975     20           .           .           .           .           .           .
1975     21           .           .           .           .           .           .
1975     22           .           .           .           .           .           .
1975     23           .           .           .           .           .           .
1975     24           .           .           .           .           .           .
1975     25           .           .           .           .           .           .
1975     26           .           .           .           .           .           .
1975     27           .           .           .           .           .           .
1975     28           .           .           .           .           .           .
1975     29           .           .           .           .           .           .
1975     30           .           .           .           .           .           .
1975     31           .           .           .           .           .           .
1975     32           .           .           .           .           .           .
1975     33           .           .           .           .           .           .
1975     34     0.08039     0.02993     0.03278     0.01213     0.00363     0.00192
1975     35     0.07230     0.02555     0.02934     0.01195     0.00349     0.00198
1975     36     0.06194     0.02048     0.02524     0.01094     0.00333     0.00195
1975     37     0.05186     0.01609     0.02109     0.00974     0.00311     0.00184
1975     38     0.04306     0.01307     0.01702     0.00836     0.00280     0.00180
1975     39     0.03452     0.01039     0.01315     0.00679     0.00253     0.00165
1975     40     0.02581     0.00768     0.00941     0.00514     0.00209     0.00150
1975     41     0.01747     0.00502     0.00613     0.00356     0.00151     0.00125
1975     42           .           .           .           .           .           .
1975     43           .           .           .           .           .           .
1975     44           .           .           .           .           .           .
1975     45           .           .           .           .           .           .
1975     46           .           .           .           .           .           .
1975     47           .           .           .           .           .           .
1975     48           .           .           .           .           .           .
1975     49           .           .           .           .           .           .
1975     50           .           .           .           .           .           .
1975     51           .           .           .           .           .           .
1975     52           .           .           .           .           .           .
1975     53           .           .           .           .           .           .
1975     54           .           .           .           .           .           .
1975     55+          .           .           .           .           .           .
1976     12-          .           .           .           .           .           .
1976     13           .           .           .           .           .           .
1976     14           .           .           .           .           .           .
1976     15           .           .           .           .           .           .
1976     16           .           .           .           .           .           .
1976     17           .           .           .           .           .           .
1976     18           .           .           .           .           .           .
1976     19           .           .           .           .           .           .
1976     20           .           .           .           .           .           .
1976     21           .           .           .           .           .           .
1976     22           .           .           .           .           .           .
1976     23           .           .           .           .           .           .
1976     24           .           .           .           .           .           .
1976     25           .           .           .           .           .           .
1976     26           .           .           .           .           .           .
1976     27           .           .           .           .           .           .
1976     28           .           .           .           .           .           .
1976     29           .           .           .           .           .           .
1976     30           .           .           .           .           .           .
1976     31           .           .           .           .           .           .
1976     32           .           .           .           .           .           .
1976     33     0.08839     0.03548     0.03569     0.01211     0.00338     0.00173
1976     34     0.08175     0.03067     0.03365     0.01212     0.00341     0.00190
1976     35     0.07321     0.02591     0.03025     0.01166     0.00344     0.00193
1976     36     0.06379     0.02117     0.02635     0.01105     0.00339     0.00182
1976     37     0.05412     0.01706     0.02217     0.00997     0.00316     0.00176
1976     38     0.04465     0.01361     0.01784     0.00860     0.00282     0.00178
1976     39     0.03593     0.01068     0.01381     0.00715     0.00251     0.00179
1976     40     0.02673     0.00772     0.00992     0.00538     0.00210     0.00161
1976     41           .           .           .           .           .           .
1976     42           .           .           .           .           .           .
1976     43           .           .           .           .           .           .
1976     44           .           .           .           .           .           .
1976     45           .           .           .           .           .           .
1976     46           .           .           .           .           .           .
1976     47           .           .           .           .           .           .
1976     48           .           .           .           .           .           .
1976     49           .           .           .           .           .           .
1976     50           .           .           .           .           .           .
1976     51           .           .           .           .           .           .
1976     52           .           .           .           .           .           .
1976     53           .           .           .           .           .           .
1976     54           .           .           .           .           .           .
1976     55+          .           .           .           .           .           .
1977     12-          .           .           .           .           .           .
1977     13           .           .           .           .           .           .
1977     14           .           .           .           .           .           .
1977     15           .           .           .           .           .           .
1977     16           .           .           .           .           .           .
1977     17           .           .           .           .           .           .
1977     18           .           .           .           .           .           .
1977     19           .           .           .           .           .           .
1977     20           .           .           .           .           .           .
1977     21           .           .           .           .           .           .
1977     22           .           .           .           .           .           .
1977     23           .           .           .           .           .           .
1977     24           .           .           .           .           .           .
1977     25           .           .           .           .           .           .
1977     26           .           .           .           .           .           .
1977     27           .           .           .           .           .           .
1977     28           .           .           .           .           .           .
1977     29           .           .           .           .           .           .
1977     30           .           .           .           .           .           .
1977     31           .           .           .           .           .           .
1977     32     0.09502     0.04093     0.03726     0.01179     0.00327     0.00178
1977     33     0.09002     0.03611     0.03653     0.01219     0.00334     0.00186
1977     34     0.08240     0.03079     0.03443     0.01191     0.00338     0.00189
1977     35     0.07451     0.02610     0.03120     0.01188     0.00342     0.00190
1977     36     0.06576     0.02188     0.02705     0.01144     0.00346     0.00193
1977     37     0.05585     0.01775     0.02243     0.01038     0.00337     0.00191
1977     38     0.04641     0.01407     0.01809     0.00912     0.00319     0.00195
1977     39     0.03740     0.01092     0.01424     0.00740     0.00290     0.00195
1977     40           .           .           .           .           .           .
1977     41           .           .           .           .           .           .
1977     42           .           .           .           .           .           .
1977     43           .           .           .           .           .           .
1977     44           .           .           .           .           .           .
1977     45           .           .           .           .           .           .
1977     46           .           .           .           .           .           .
1977     47           .           .           .           .           .           .
1977     48           .           .           .           .           .           .
1977     49           .           .           .           .           .           .
1977     50           .           .           .           .           .           .
1977     51           .           .           .           .           .           .
1977     52           .           .           .           .           .           .
1977     53           .           .           .           .           .           .
1977     54           .           .           .           .           .           .
1977     55+          .           .           .           .           .           .
1978     12-          .           .           .           .           .           .
1978     13           .           .           .           .           .           .
1978     14           .           .           .           .           .           .
1978     15           .           .           .           .           .           .
1978     16           .           .           .           .           .           .
1978     17           .           .           .           .           .           .
1978     18           .           .           .           .           .           .
1978     19           .           .           .           .           .           .
1978     20           .           .           .           .           .           .
1978     21           .           .           .           .           .           .
1978     22           .           .           .           .           .           .
1978     23           .           .           .           .           .           .
1978     24           .           .           .           .           .           .
1978     25           .           .           .           .           .           .
1978     26           .           .           .           .           .           .
1978     27           .           .           .           .           .           .
1978     28           .           .           .           .           .           .
1978     29           .           .           .           .           .           .
1978     30           .           .           .           .           .           .
1978     31     0.09892     0.04578     0.03721     0.01122     0.00311     0.00159
