West Germany, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort        ASFR
2004     20     1984      0.02900
2004     21     1983      0.03718
2004     22     1982      0.04590
2004     23     1981      0.05349
2004     24     1980      0.06227
2004     25     1979      0.07038
2004     26     1978      0.07869
2004     27     1977      0.08544
2004     28     1976      0.09070
2004     29     1975      0.09638
2004     30     1974      0.09806
2004     31     1973      0.09744
2004     32     1972      0.09206
2004     33     1971      0.08518
2004     34     1970      0.07542
2004     35     1969      0.06475
2004     36     1968      0.05336
2004     37     1967      0.04212
2004     38     1966      0.03172
2004     39     1965      0.02357
2004     40     1964      0.01654
2004     41     1963      0.01043
2004     42     1962      0.00626
2004     43     1961      0.00356
2004     44     1960      0.00189
2004     45     1959      0.00092
2004     46     1958      0.00043
2004     47     1957      0.00017
2004     48     1956      0.00011
2004     49     1955      0.00004
2004     50     1954      0.00002
2004     51     1953      0.00001
2004     52     1952      0.00001
2004     53     1951      0.00001
2004     54     1950      0.00000
2004     55+    1949-     0.00000
2005     12-    1993+     0.00000
2005     13     1992      0.00000
2005     14     1991      0.00013
2005     15     1990      0.00071
2005     16     1989      0.00240
2005     17     1988      0.00580
2005     18     1987      0.01072
2005     19     1986      0.01978
2005     20     1985      0.02835
2005     21     1984      0.03590
2005     22     1983      0.04271
2005     23     1982      0.05088
2005     24     1981      0.05886
2005     25     1980      0.06762
2005     26     1979      0.07621
2005     27     1978      0.08403
2005     28     1977      0.08856
2005     29     1976      0.09369
2005     30     1975      0.09626
2005     31     1974      0.09724
2005     32     1973      0.09182
2005     33     1972      0.08499
2005     34     1971      0.07610
2005     35     1970      0.06521
2005     36     1969      0.05462
2005     37     1968      0.04259
2005     38     1967      0.03313
2005     39     1966      0.02454
2005     40     1965      0.01736
2005     41     1964      0.01089
2005     42     1963      0.00670
2005     43     1962      0.00398
2005     44     1961      0.00206
2005     45     1960      0.00094
2005     46     1959      0.00045
2005     47     1958      0.00021
2005     48     1957      0.00013
2005     49     1956      0.00007
2005     50     1955      0.00001
2005     51     1954      0.00001
2005     52     1953      0.00001
2005     53     1952      0.00001
2005     54     1951      0.00000
2005     55+    1950-     0.00000
2006     12-    1994+     0.00000
2006     13     1993      0.00000
2006     14     1992      0.00013
2006     15     1991      0.00059
2006     16     1990      0.00226
2006     17     1989      0.00533
2006     18     1988      0.01007
2006     19     1987      0.01844
2006     20     1986      0.02666
2006     21     1985      0.03434
2006     22     1984      0.04113
2006     23     1983      0.04808
2006     24     1982      0.05622
2006     25     1981      0.06530
2006     26     1980      0.07380
2006     27     1979      0.08116
2006     28     1978      0.08800
2006     29     1977      0.09251
2006     30     1976      0.09637
2006     31     1975      0.09605
2006     32     1974      0.09227
2006     33     1973      0.08548
2006     34     1972      0.07610
2006     35     1971      0.06666
2006     36     1970      0.05588
2006     37     1969      0.04412
2006     38     1968      0.03415
2006     39     1967      0.02607
2006     40     1966      0.01827
2006     41     1965      0.01191
2006     42     1964      0.00718
2006     43     1963      0.00429
2006     44     1962      0.00212
2006     45     1961      0.00109
2006     46     1960      0.00050
2006     47     1959      0.00019
2006     48     1958      0.00007
2006     49     1957      0.00006
2006     50     1956      0.00002
2006     51     1955      0.00002
2006     52     1954      0.00001
2006     53     1953      0.00001
2006     54     1952      0.00000
2006     55+    1951-     0.00000
2007     12-    1995+     0.00000
2007     13     1994      0.00000
2007     14     1993      0.00011
2007     15     1992      0.00065
2007     16     1991      0.00218
2007     17     1990      0.00503
2007     18     1989      0.00973
2007     19     1988      0.01758
2007     20     1987      0.02540
2007     21     1986      0.03281
2007     22     1985      0.03998
2007     23     1984      0.04726
2007     24     1983      0.05398
2007     25     1982      0.06391
2007     26     1981      0.07362
2007     27     1980      0.08218
2007     28     1979      0.08892
2007     29     1978      0.09512
2007     30     1977      0.09896
2007     31     1976      0.09916
2007     32     1975      0.09585
2007     33     1974      0.09080
2007     34     1973      0.08135
2007     35     1972      0.07180
2007     36     1971      0.06018
2007     37     1970      0.04846
2007     38     1969      0.03653
2007     39     1968      0.02762
2007     40     1967      0.01984
2007     41     1966      0.01317
2007     42     1965      0.00790
2007     43     1964      0.00442
2007     44     1963      0.00238
2007     45     1962      0.00116
2007     46     1961      0.00050
2007     47     1960      0.00026
2007     48     1959      0.00015
2007     49     1958      0.00006
2007     50     1957      0.00004
2007     51     1956      0.00002
2007     52     1955      0.00001
2007     53     1954      0.00001
2007     54     1953      0.00000
2007     55+    1952-     0.00000
2008     12-    1996+     0.00000
2008     13     1995      0.00000
2008     14     1994      0.00012
2008     15     1993      0.00063
2008     16     1992      0.00227
2008     17     1991      0.00504
2008     18     1990      0.00907
2008     19     1989      0.01652
2008     20     1988      0.02439
2008     21     1987      0.03132
2008     22     1986      0.03740
2008     23     1985      0.04509
2008     24     1984      0.05286
2008     25     1983      0.06111
2008     26     1982      0.07129
2008     27     1981      0.08030
2008     28     1980      0.08816
2008     29     1979      0.09406
2008     30     1978      0.09914
2008     31     1977      0.10037
2008     32     1976      0.09768
2008     33     1975      0.09211
2008     34     1974      0.08381
2008     35     1973      0.07428
2008     36     1972      0.06320
2008     37     1971      0.04989
2008     38     1970      0.03952
2008     39     1969      0.02917
2008     40     1968      0.02157
2008     41     1967      0.01407
2008     42     1966      0.00850
2008     43     1965      0.00486
2008     44     1964      0.00258
2008     45     1963      0.00124
2008     46     1962      0.00058
2008     47     1961      0.00026
2008     48     1960      0.00013
2008     49     1959      0.00006
2008     50     1958      0.00003
2008     51     1957      0.00002
2008     52     1956      0.00001
2008     53     1955      0.00001
2008     54     1954      0.00000
2008     55+    1953-     0.00000
2009     12-    1997+     0.00000
2009     13     1996      0.00000
2009     14     1995      0.00010
2009     15     1994      0.00048
2009     16     1993      0.00190
2009     17     1992      0.00462
2009     18     1991      0.00816
2009     19     1990      0.01514
2009     20     1989      0.02251
2009     21     1988      0.02909
2009     22     1987      0.03543
2009     23     1986      0.04199
2009     24     1985      0.05009
2009     25     1984      0.05916
2009     26     1983      0.06829
2009     27     1982      0.07700
2009     28     1981      0.08530
2009     29     1980      0.09196
2009     30     1979      0.09728
2009     31     1978      0.09897
2009     32     1977      0.09638
2009     33     1976      0.09149
2009     34     1975      0.08448
2009     35     1974      0.07417
2009     36     1973      0.06363
2009     37     1972      0.05170
2009     38     1971      0.04013
2009     39     1970      0.03045
2009     40     1969      0.02199
2009     41     1968      0.01465
2009     42     1967      0.00863
2009     43     1966      0.00497
2009     44     1965      0.00271
2009     45     1964      0.00131
2009     46     1963      0.00059
2009     47     1962      0.00027
2009     48     1961      0.00017
2009     49     1960      0.00008
2009     50     1959      0.00005
2009     51     1958      0.00003
2009     52     1957      0.00002
2009     53     1956      0.00001
2009     54     1955      0.00001
2009     55+    1954-     0.00000
2010     12-    1998+     0.00000
2010     13     1997      0.00000
2010     14     1996      0.00011
2010     15     1995      0.00049
2010     16     1994      0.00179
2010     17     1993      0.00439
2010     18     1992      0.00812
2010     19     1991      0.01481
2010     20     1990      0.02140
2010     21     1989      0.02775
2010     22     1988      0.03452
2010     23     1987      0.04105
2010     24     1986      0.04890
2010     25     1985      0.05881
2010     26     1984      0.06803
2010     27     1983      0.07715
2010     28     1982      0.08633
2010     29     1981      0.09405
2010     30     1980      0.09946
2010     31     1979      0.10252
2010     32     1978      0.09979
2010     33     1977      0.09544
2010     34     1976      0.08714
2010     35     1975      0.07872
2010     36     1974      0.06720
2010     37     1973      0.05505
2010     38     1972      0.04283
2010     39     1971      0.03263
2010     40     1970      0.02380
2010     41     1969      0.01557
2010     42     1968      0.00933
2010     43     1967      0.00523
2010     44     1966      0.00272
2010     45     1965      0.00151
2010     46     1964      0.00067
2010     47     1963      0.00032
2010     48     1962      0.00013
2010     49     1961      0.00008
2010     50     1960      0.00006
2010     51     1959      0.00005
2010     52     1958      0.00003
2010     53     1957      0.00002
2010     54     1956      0.00001
2010     55+    1955-     0.00000
2011     12-    1999+     0.00000
2011     13     1998      0.00000
2011     14     1997      0.00009
2011     15     1996      0.00056
2011     16     1995      0.00166
2011     17     1994      0.00398
2011     18     1993      0.00742
2011     19     1992      0.01391
2011     20     1991      0.01966
2011     21     1990      0.02620
2011     22     1989      0.03162
2011     23     1988      0.03798
2011     24     1987      0.04599
2011     25     1986      0.05524
2011     26     1985      0.06522
2011     27     1984      0.07395
2011     28     1983      0.08380
2011     29     1982      0.09197
2011     30     1981      0.09760
2011     31     1980      0.10128
2011     32     1979      0.10002
2011     33     1978      0.09397
2011     34     1977      0.08759
2011     35     1976      0.07878
2011     36     1975      0.06820
2011     37     1974      0.05596
2011     38     1973      0.04336
2011     39     1972      0.03330
2011     40     1971      0.02433
2011     41     1970      0.01626
2011     42     1969      0.00949
2011     43     1968      0.00544
2011     44     1967      0.00284
2011     45     1966      0.00145
2011     46     1965      0.00066
2011     47     1964      0.00028
2011     48     1963      0.00016
2011     49     1962      0.00010
2011     50     1961      0.00007
2011     51     1960      0.00006
2011     52     1959      0.00004
2011     53     1958      0.00002
2011     54     1957      0.00001
2011     55+    1956-     0.00000
2012     12-    2000+     0.00000
2012     13     1999      0.00000
2012     14     1998      0.00010
2012     15     1997      0.00052
2012     16     1996      0.00165
2012     17     1995      0.00413
2012     18     1994      0.00735
2012     19     1993      0.01329
2012     20     1992      0.01996
2012     21     1991      0.02551
2012     22     1990      0.03103
2012     23     1989      0.03730
2012     24     1988      0.04508
2012     25     1987      0.05394
2012     26     1986      0.06509
2012     27     1985      0.07419
2012     28     1984      0.08430
2012     29     1983      0.09134
2012     30     1982      0.10036
2012     31     1981      0.10320
2012     32     1980      0.10142
2012     33     1979      0.09709
2012     34     1978      0.08968
2012     35     1977      0.08051
2012     36     1976      0.07012
2012     37     1975      0.05744
2012     38     1974      0.04551
2012     39     1973      0.03488
2012     40     1972      0.02573
2012     41     1971      0.01650
2012     42     1970      0.01029
2012     43     1969      0.00571
2012     44     1968      0.00294
2012     45     1967      0.00150
2012     46     1966      0.00079
2012     47     1965      0.00034
2012     48     1964      0.00020
2012     49     1963      0.00011
2012     50     1962      0.00004
2012     51     1961      0.00005
2012     52     1960      0.00003
2012     53     1959      0.00002
2012     54     1958      0.00001
2012     55+    1957-     0.00000
2013     12-    2001+     0.00000
2013     13     2000      0.00000
2013     14     1999      0.00009
2013     15     1998      0.00057
2013     16     1997      0.00166
2013     17     1996      0.00378
2013     18     1995      0.00762
2013     19     1994      0.01293
2013     20     1993      0.01862
2013     21     1992      0.02426
2013     22     1991      0.02959
2013     23     1990      0.03634
2013     24     1989      0.04331
2013     25     1988      0.05320
2013     26     1987      0.06377
2013     27     1986      0.07304
2013     28     1985      0.08381
2013     29     1984      0.09266
2013     30     1983      0.09911
2013     31     1982      0.10473
2013     32     1981      0.10408
2013     33     1980      0.09875
2013     34     1979      0.09296
2013     35     1978      0.08349
2013     36     1977      0.07152
2013     37     1976      0.05989
2013     38     1975      0.04816
2013     39     1974      0.03681
2013     40     1973      0.02697
2013     41     1972      0.01756
2013     42     1971      0.01072
2013     43     1970      0.00612
2013     44     1969      0.00321
2013     45     1968      0.00153
2013     46     1967      0.00075
2013     47     1966      0.00040
2013     48     1965      0.00016
2013     49     1964      0.00010
2013     50     1963      0.00007
2013     51     1962      0.00005
2013     52     1961      0.00003
2013     53     1960      0.00001
2013     54     1959      0.00001
2013     55+    1958-     0.00000
2014     12-    2002+     0.00000
2014     13     2001      0.00000
2014     14     2000      0.00013
2014     15     1999      0.00061
2014     16     1998      0.00172
2014     17     1997      0.00399
2014     18     1996      0.00737
2014     19     1995      0.01294
2014     20     1994      0.01874
2014     21     1993      0.02381
2014     22     1992      0.02985
2014     23     1991      0.03606
2014     24     1990      0.04364
2014     25     1989      0.05337
2014     26     1988      0.06457
2014     27     1987      0.07472
2014     28     1986      0.08606
2014     29     1985      0.09640
2014     30     1984      0.10480
2014     31     1983      0.10980
2014     32     1982      0.10956
2014     33     1981      0.10467
2014     34     1980      0.09697
2014     35     1979      0.08817
2014     36     1978      0.07577
2014     37     1977      0.06290
2014     38     1976      0.05072
2014     39     1975      0.03950
2014     40     1974      0.02918
2014     41     1973      0.01916
2014     42     1972      0.01189
2014     43     1971      0.00663
2014     44     1970      0.00343
2014     45     1969      0.00164
2014     46     1968      0.00087
2014     47     1967      0.00039
2014     48     1966      0.00024
2014     49     1965      0.00009
2014     50     1964      0.00007
2014     51     1963      0.00005
2014     52     1962      0.00004
2014     53     1961      0.00002
2014     54     1960      0.00001
2014     55+    1959-     0.00000
2015     12-    2003+     0.00000
2015     13     2002      0.00000
2015     14     2001      0.00018
2015     15     2000      0.00070
2015     16     1999      0.00184
2015     17     1998      0.00394
2015     18     1997      0.00719
2015     19     1996      0.01295
2015     20     1995      0.01909
2015     21     1994      0.02443
2015     22     1993      0.02999
2015     23     1992      0.03635
2015     24     1991      0.04412
2015     25     1990      0.05346
2015     26     1989      0.06462
2015     27     1988      0.07610
2015     28     1987      0.08795
2015     29     1986      0.09800
2015     30     1985      0.10684
2015     31     1984      0.11230
2015     32     1983      0.11163
2015     33     1982      0.10857
2015     34     1981      0.10014
2015     35     1980      0.09009
2015     36     1979      0.07896
2015     37     1978      0.06452
2015     38     1977      0.05173
2015     39     1976      0.04036
2015     40     1975      0.03039
2015     41     1974      0.02065
2015     42     1973      0.01189
2015     43     1972      0.00674
2015     44     1971      0.00366
2015     45     1970      0.00185
2015     46     1969      0.00087
2015     47     1968      0.00046
2015     48     1967      0.00021
2015     49     1966      0.00013
2015     50     1965      0.00008
2015     51     1964      0.00005
2015     52     1963      0.00003
2015     53     1962      0.00002
2015     54     1961      0.00001
2015     55+    1960-     0.00000
2016     12-    2004+     0.00000
2016     13     2003      0.00000
2016     14     2002      0.00016
2016     15     2001      0.00070
2016     16     2000      0.00210
2016     17     1999      0.00461
2016     18     1998      0.00867
2016     19     1997      0.01547
2016     20     1996      0.02131
2016     21     1995      0.02825
2016     22     1994      0.03385
2016     23     1993      0.03892
2016     24     1992      0.04698
2016     25     1991      0.05599
2016     26     1990      0.06805
2016     27     1989      0.07981
2016     28     1988      0.09177
2016     29     1987      0.10337
2016     30     1986      0.11216
2016     31     1985      0.11880
2016     32     1984      0.11859
2016     33     1983      0.11320
2016     34     1982      0.10592
2016     35     1981      0.09597
2016     36     1980      0.08418
2016     37     1979      0.06946
2016     38     1978      0.05534
2016     39     1977      0.04366
2016     40     1976      0.03241
2016     41     1975      0.02175
2016     42     1974      0.01349
2016     43     1973      0.00779
2016     44     1972      0.00411
2016     45     1971      0.00200
2016     46     1970      0.00113
2016     47     1969      0.00051
2016     48     1968      0.00029
2016     49     1967      0.00018
2016     50     1966      0.00012
2016     51     1965      0.00008
2016     52     1964      0.00005
2016     53     1963      0.00002
2016     54     1962      0.00001
2016     55+    1961-     0.00000
2017     12-    2005+     0.00000
2017     13     2004      0.00000
2017     14     2003      0.00013
2017     15     2002      0.00056
2017     16     2001      0.00175
2017     17     2000      0.00386
2017     18     1999      0.00747
2017     19     1998      0.01350
2017     20     1997      0.01891
2017     21     1996      0.02568
2017     22     1995      0.03148
2017     23     1994      0.03753
2017     24     1993      0.04450
2017     25     1992      0.05495
2017     26     1991      0.06610
2017     27     1990      0.07798
2017     28     1989      0.08926
2017     29     1988      0.10203
2017     30     1987      0.11179
2017     31     1986      0.11799
2017     32     1985      0.11884
2017     33     1984      0.11392
2017     34     1983      0.10530
2017     35     1982      0.09568
2017     36     1981      0.08445
2017     37     1980      0.06954
2017     38     1979      0.05580
2017     39     1978      0.04373
2017     40     1977      0.03277
2017     41     1976      0.02189
2017     42     1975      0.01363
2017     43     1974      0.00813
2017     44     1973      0.00420
2017     45     1972      0.00232
2017     46     1971      0.00108
2017     47     1970      0.00052
2017     48     1969      0.00026
2017     49     1968      0.00015
2017     50     1967      0.00011
2017     51     1966      0.00008
2017     52     1965      0.00005
2017     53     1964      0.00002
2017     54     1963      0.00001
2017     55+    1962-     0.00000
