East Germany, Live births by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY   Cohort       Total
2006    17    1989       673.00
2006    18    1988      1147.00
2006    19    1987      2008.00
2006    20    1986      2804.00
2006    21    1985      3288.00
2006    22    1984      3847.00
2006    23    1983      4468.00
2006    24    1982      5122.00
2006    25    1981      5649.00
2006    26    1980      6633.00
2006    27    1979      6700.00
2006    28    1978      6879.00
2006    29    1977      6871.00
2006    30    1976      5961.00
2006    31    1975      5458.00
2006    32    1974      4869.00
2006    33    1973      4279.00
2006    34    1972      3870.00
2006    35    1971      3857.00
2006    36    1970      3107.00
2006    37    1969      2463.00
2006    38    1968      1896.00
2006    39    1967      1417.00
2006    40    1966      1033.00
2006    41    1965       733.00
2006    42    1964       429.00
2006    43    1963       242.00
2006    44    1962       146.00
2006    45    1961        77.00
2006    46    1960        30.00
2006    47    1959        13.00
2006    48    1958         3.00
2006    49    1957         2.00
2006    50    1956         2.00
2006    51    1955         1.66
2006    52    1954         1.16
2006    53    1953         0.70
2006    54    1952         0.37
2006    55+   1951-        0.12
2007    12-   1995+        0.00
2007    13    1994         0.32
2007    14    1993        25.68
2007    15    1992        88.00
2007    16    1991       231.00
2007    17    1990       605.00
2007    18    1989      1095.00
2007    19    1988      1908.00
2007    20    1987      2725.00
2007    21    1986      3238.00
2007    22    1985      3782.00
2007    23    1984      4296.00
2007    24    1983      4962.00
2007    25    1982      5862.00
2007    26    1981      6333.00
2007    27    1980      7060.00
2007    28    1979      7072.00
2007    29    1978      7319.00
2007    30    1977      6955.00
2007    31    1976      6022.00
2007    32    1975      5075.00
2007    33    1974      4656.00
2007    34    1973      4065.00
2007    35    1972      3708.00
2007    36    1971      3543.00
2007    37    1970      2723.00
2007    38    1969      2049.00
2007    39    1968      1562.00
2007    40    1967      1095.00
2007    41    1966       755.00
2007    42    1965       460.00
2007    43    1964       262.00
2007    44    1963       139.00
2007    45    1962        70.00
2007    46    1961        34.00
2007    47    1960        10.00
2007    48    1959         6.00
2007    49    1958         2.00
2007    50    1957         0.00
2007    51    1956         0.50
2007    52    1955         0.98
2007    53    1954         0.84
2007    54    1953         0.50
2007    55+   1952-        0.17
2008    12-   1996+        0.00
2008    13    1995         0.24
2008    14    1994        17.77
2008    15    1993        81.00
2008    16    1992       214.00
2008    17    1991       538.00
2008    18    1990      1085.00
2008    19    1989      1692.00
2008    20    1988      2617.00
2008    21    1987      3142.00
2008    22    1986      3653.00
2008    23    1985      4123.00
2008    24    1984      4764.00
2008    25    1983      5678.00
2008    26    1982      6369.00
2008    27    1981      6780.00
2008    28    1980      7435.00
2008    29    1979      7283.00
2008    30    1978      7290.00
2008    31    1977      6891.00
2008    32    1976      5724.00
2008    33    1975      4790.00
2008    34    1974      4244.00
2008    35    1973      3677.00
2008    36    1972      3291.00
2008    37    1971      2893.00
2008    38    1970      2242.00
2008    39    1969      1727.00
2008    40    1968      1206.00
2008    41    1967       836.00
2008    42    1966       486.00
2008    43    1965       271.00
2008    44    1964       157.00
2008    45    1963        88.00
2008    46    1962        39.00
2008    47    1961        11.00
2008    48    1960         3.00
2008    49    1959         2.00
2008    50    1958         5.00
2008    51    1957         0.50
2008    52    1956         0.26
2008    53    1955         0.15
2008    54    1954         0.07
2008    55+   1953-        0.03
2009    12-   1997+        0.00
2009    13    1996         0.21
2009    14    1995        13.79
2009    15    1994        65.00
2009    16    1993       193.00
2009    17    1992       410.00
2009    18    1991       883.00
2009    19    1990      1648.00
2009    20    1989      2169.00
2009    21    1988      2910.00
2009    22    1987      3511.00
2009    23    1986      4052.00
2009    24    1985      4585.00
2009    25    1984      5413.00
2009    26    1983      6123.00
2009    27    1982      6862.00
2009    28    1981      6918.00
2009    29    1980      7419.00
2009    30    1979      7078.00
2009    31    1978      6903.00
2009    32    1977      6307.00
2009    33    1976      5129.00
2009    34    1975      4316.00
2009    35    1974      3619.00
2009    36    1973      3179.00
2009    37    1972      2543.00
2009    38    1971      2338.00
2009    39    1970      1746.00
2009    40    1969      1231.00
2009    41    1968       871.00
2009    42    1967       545.00
2009    43    1966       320.00
2009    44    1965       182.00
2009    45    1964        90.00
2009    46    1963        40.00
2009    47    1962        13.00
2009    48    1961         5.00
2009    49    1960         5.00
2009    50    1959         3.00
2009    51    1958         1.75
2009    52    1957         1.11
2009    53    1956         0.67
2009    54    1955         0.35
2009    55+   1954-        0.11
2010    12-   1998+        0.00
2010    13    1997         0.24
2010    14    1996        15.76
2010    15    1995        53.00
2010    16    1994       205.00
2010    17    1993       405.00
2010    18    1992       806.00
2010    19    1991      1307.00
2010    20    1990      2120.00
2010    21    1989      2798.00
2010    22    1988      3349.00
2010    23    1987      4000.00
2010    24    1986      4630.00
2010    25    1985      5581.00
2010    26    1984      6348.00
2010    27    1983      6890.00
2010    28    1982      7357.00
2010    29    1981      7311.00
2010    30    1980      7618.00
2010    31    1979      7060.00
2010    32    1978      6705.00
2010    33    1977      5822.00
2010    34    1976      4799.00
2010    35    1975      3824.00
2010    36    1974      3254.00
2010    37    1973      2616.00
2010    38    1972      2046.00
2010    39    1971      1784.00
2010    40    1970      1385.00
2010    41    1969       904.00
2010    42    1968       546.00
2010    43    1967       324.00
2010    44    1966       178.00
2010    45    1965        91.00
2010    46    1964        38.00
2010    47    1963        19.00
2010    48    1962         5.00
2010    49    1961         8.00
2010    50    1960         4.00
2010    51    1959         1.45
2010    52    1958         0.79
2010    53    1957         0.45
2010    54    1956         0.24
2010    55+   1955-        0.08
2011    12-   1999+        0.00
2011    13    1998         0.18
2011    14    1997        12.82
2011    15    1996        65.00
2011    16    1995       193.00
2011    17    1994       365.00
2011    18    1993       670.00
2011    19    1992      1147.00
2011    20    1991      1668.00
2011    21    1990      2564.00
2011    22    1989      3031.00
2011    23    1988      3725.00
2011    24    1987      4475.00
2011    25    1986      5371.00
2011    26    1985      6001.00
2011    27    1984      6513.00
2011    28    1983      7152.00
2011    29    1982      7260.00
2011    30    1981      7274.00
2011    31    1980      7153.00
2011    32    1979      6516.00
2011    33    1978      5905.00
2011    34    1977      5197.00
2011    35    1976      4025.00
2011    36    1975      3230.00
2011    37    1974      2597.00
2011    38    1973      1980.00
2011    39    1972      1698.00
2011    40    1971      1351.00
2011    41    1970       875.00
2011    42    1969       554.00
2011    43    1968       327.00
2011    44    1967       176.00
2011    45    1966       104.00
2011    46    1965        38.00
2011    47    1964        19.00
2011    48    1963         9.00
2011    49    1962         5.00
2011    50    1961         2.00
2011    51    1960         0.90
2011    52    1959         0.56
2011    53    1958         0.32
2011    54    1957         0.17
2011    55+   1956-        0.05
2012    12-   2000+        0.00
2012    13    1999         0.24
2012    14    1998        15.76
2012    15    1997        60.00
2012    16    1996       189.00
2012    17    1995       345.01
2012    18    1994       619.01
2012    19    1993       972.01
2012    20    1992      1564.01
2012    21    1991      1952.02
2012    22    1990      2851.03
2012    23    1989      3483.03
2012    24    1988      4392.04
2012    25    1987      5402.05
2012    26    1986      6251.06
2012    27    1985      6764.07
2012    28    1984      7073.08
2012    29    1983      7309.08
2012    30    1982      7470.08
2012    31    1981      7120.07
2012    32    1980      6909.07
2012    33    1979      5966.06
2012    34    1978      5406.05
2012    35    1977      4495.04
2012    36    1976      3616.04
2012    37    1975      2722.03
2012    38    1974      2052.02
2012    39    1973      1578.01
2012    40    1972      1258.01
2012    41    1971       922.01
2012    42    1970       602.01
2012    43    1969       354.01
2012    44    1968       217.00
2012    45    1967        92.00
2012    46    1966        41.01
2012    47    1965        20.00
2012    48    1964        17.00
2012    49    1963         4.00
2012    50    1962         1.00
2012    51    1961         2.59
2012    52    1960         2.75
2012    53    1959         1.70
2012    54    1958         0.75
2012    55+   1957-        0.22
2013    12-   2001+        0.00
2013    13    2000         0.20
2013    14    1999        13.81
2013    15    1998        67.00
2013    16    1997       158.00
2013    17    1996       338.00
2013    18    1995       660.00
2013    19    1994       957.00
2013    20    1993      1280.00
2013    21    1992      1708.00
2013    22    1991      2135.00
2013    23    1990      3295.00
2013    24    1989      4173.00
2013    25    1988      5339.00
2013    26    1987      6305.00
2013    27    1986      6787.00
2013    28    1985      7171.00
2013    29    1984      7469.00
2013    30    1983      7445.00
2013    31    1982      7387.00
2013    32    1981      6712.00
2013    33    1980      6306.00
2013    34    1979      5259.00
2013    35    1978      4861.00
2013    36    1977      4055.00
2013    37    1976      2902.00
2013    38    1975      2177.00
2013    39    1974      1541.00
2013    40    1973      1240.00
2013    41    1972       859.00
2013    42    1971       575.00
2013    43    1970       347.00
2013    44    1969       212.00
2013    45    1968       109.00
2013    46    1967        44.00
2013    47    1966        24.00
2013    48    1965        13.00
2013    49    1964         8.00
2013    50    1963         3.00
2013    51    1962         1.35
2013    52    1961         0.84
2013    53    1960         0.48
2013    54    1959         0.26
2013    55+   1958-        0.08
2014    12-   2002+        0.00
2014    13    2001         0.26
2014    14    2000        18.74
2014    15    1999        68.00
2014    16    1998       192.00
2014    17    1997       408.00
2014    18    1996       635.00
2014    19    1995       975.00
2014    20    1994      1219.00
2014    21    1993      1502.00
2014    22    1992      1954.00
2014    23    1991      2485.00
2014    24    1990      4067.00
2014    25    1989      5136.00
2014    26    1988      6354.00
2014    27    1987      7204.00
2014    28    1986      7472.00
2014    29    1985      7791.00
2014    30    1984      7750.00
2014    31    1983      7623.00
2014    32    1982      7357.00
2014    33    1981      6470.00
2014    34    1980      5910.00
2014    35    1979      5002.00
2014    36    1978      4324.00
2014    37    1977      3414.00
2014    38    1976      2442.00
2014    39    1975      1841.00
2014    40    1974      1278.00
2014    41    1973       826.00
2014    42    1972       580.00
2014    43    1971       380.00
2014    44    1970       187.00
2014    45    1969       100.00
2014    46    1968        42.00
2014    47    1967        26.00
2014    48    1966         8.00
2014    49    1965         6.00
2014    50    1964         5.00
2014    51    1963         1.43
2014    52    1962         0.81
2014    53    1961         0.46
2014    54    1960         0.23
2014    55+   1959-        0.07
2015    12-   2003+        0.00
2015    13    2002         0.16
2015    14    2001        10.84
2015    15    2000        63.00
2015    16    1999       188.00
2015    17    1998       399.00
2015    18    1997       687.00
2015    19    1996      1040.00
2015    20    1995      1295.00
2015    21    1994      1483.00
2015    22    1993      1759.00
2015    23    1992      2300.00
2015    24    1991      2960.00
2015    25    1990      4998.00
2015    26    1989      6281.00
2015    27    1988      7164.00
2015    28    1987      7914.00
2015    29    1986      8133.00
2015    30    1985      8002.00
2015    31    1984      7707.00
2015    32    1983      7405.00
2015    33    1982      6755.00
2015    34    1981      5945.00
2015    35    1980      5512.00
2015    36    1979      4403.00
2015    37    1978      3557.00
2015    38    1977      2754.00
2015    39    1976      1965.00
2015    40    1975      1358.00
2015    41    1974       887.00
2015    42    1973       565.00
2015    43    1972       301.00
2015    44    1971       208.00
2015    45    1970       114.00
2015    46    1969        59.00
2015    47    1968        22.00
2015    48    1967        12.00
2015    49    1966        10.00
2015    50    1965         3.00
2015    51    1964         2.52
2015    52    1963         1.77
2015    53    1962         1.02
2015    54    1961         0.52
2015    55+   1960-        0.16
2016    12-   2004+        0.00
2016    13    2003         0.31
2016    14    2002        21.69
2016    15    2001        79.00
2016    16    2000       208.01
2016    17    1999       442.02
2016    18    1998       738.03
2016    19    1997      1174.05
2016    20    1996      1569.08
2016    21    1995      1745.08
2016    22    1994      1936.09
2016    23    1993      2252.11
2016    24    1992      2933.13
2016    25    1991      3880.17
2016    26    1990      6111.28
2016    27    1989      7282.34
2016    28    1988      8289.38
2016    29    1987      8729.40
2016    30    1986      8460.39
2016    31    1985      8199.38
2016    32    1984      7580.35
2016    33    1983      7116.33
2016    34    1982      6430.30
2016    35    1981      5636.26
2016    36    1980      4905.23
2016    37    1979      3862.18
2016    38    1978      3057.14
2016    39    1977      2264.10
2016    40    1976      1576.07
2016    41    1975       997.05
2016    42    1974       602.03
2016    43    1973       375.01
2016    44    1972       195.01
2016    45    1971       114.00
2016    46    1970        63.00
2016    47    1969        27.00
2016    48    1968        11.00
2016    49    1967         2.00
2016    50    1966        11.00
2016    51    1965         3.54
2016    52    1964         1.89
2016    53    1963         0.98
2016    54    1962         0.45
2016    55+   1961-        0.14
2017    12-   2005+        0.00
2017    13    2004         0.20
2017    14    2003        13.80
2017    15    2002        68.01
2017    16    2001       193.04
2017    17    2000       356.07
2017    18    1999       657.12
2017    19    1998      1081.20
2017    20    1997      1380.26
2017    21    1996      1650.31
2017    22    1995      1861.35
2017    23    1994      2063.39
2017    24    1993      2608.49
2017    25    1992      3276.62
2017    26    1991      4393.83
2017    27    1990      6985.31
2017    28    1989      7910.49
2017    29    1988      8717.64
2017    30    1987      8802.66
2017    31    1986      8514.61
2017    32    1985      7745.46
2017    33    1984      7216.36
2017    34    1983      6337.20
2017    35    1982      5656.06
2017    36    1981      4783.90
2017    37    1980      4037.76
2017    38    1979      3131.59
2017    39    1978      2493.47
2017    40    1977      1746.33
2017    41    1976      1066.20
2017    42    1975       660.13
2017    43    1974       350.07
2017    44    1973       205.04
2017    45    1972       128.03
2017    46    1971        60.01
2017    47    1970        38.00
2017    48    1969         6.00
2017    49    1968        12.00
2017    50    1967         8.00
2017    51    1966         1.94
2017    52    1965         1.06
2017    53    1964         0.60
2017    54    1963         0.30
2017    55+   1962-        0.09
