West Germany, Period fertility rates by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
2017     21     1996      0.02568     0.01786     0.00645     0.00118     0.00015     0.00003
2017     22     1995      0.03148     0.02040     0.00874     0.00197     0.00031     0.00006
2017     23     1994      0.03753     0.02341     0.01049     0.00277     0.00070     0.00016
2017     24     1993      0.04450     0.02676     0.01291     0.00367     0.00087     0.00029
2017     25     1992      0.05495     0.03304     0.01581     0.00439     0.00133     0.00038
2017     26     1991      0.06610     0.03856     0.01934     0.00597     0.00166     0.00058
2017     27     1990      0.07798     0.04481     0.02342     0.00701     0.00202     0.00073
2017     28     1989      0.08926     0.05000     0.02791     0.00812     0.00224     0.00098
2017     29     1988      0.10203     0.05545     0.03239     0.00995     0.00293     0.00131
2017     30     1987      0.11179     0.05810     0.03762     0.01118     0.00326     0.00163
2017     31     1986      0.11799     0.05880     0.04121     0.01244     0.00370     0.00184
2017     32     1985      0.11884     0.05462     0.04406     0.01384     0.00409     0.00223
2017     33     1984      0.11392     0.04801     0.04494     0.01462     0.00415     0.00220
2017     34     1983      0.10530     0.04071     0.04345     0.01477     0.00415     0.00222
2017     35     1982      0.09568     0.03414     0.03966     0.01498     0.00455     0.00236
2017     36     1981      0.08445     0.02829     0.03500     0.01439     0.00434     0.00244
2017     37     1980      0.06954     0.02182     0.02854     0.01256     0.00412     0.00250
2017     38     1979      0.05580     0.01646     0.02252     0.01086     0.00363     0.00232
2017     39     1978      0.04373     0.01275     0.01689     0.00882     0.00311     0.00216
2017     40     1977      0.03277     0.00948     0.01240     0.00643     0.00263     0.00183
2017     41     1976      0.02189     0.00629     0.00807     0.00435     0.00181     0.00137
2017     42     1975      0.01363     0.00390     0.00474     0.00276     0.00125     0.00098
2017     43     1974      0.00813     0.00231     0.00269     0.00160     0.00082     0.00071
2017     44     1973      0.00420     0.00124     0.00132     0.00078     0.00043     0.00044
2017     45     1972      0.00232     0.00075     0.00070     0.00046     0.00020     0.00021
2017     46     1971      0.00108     0.00040     0.00031     0.00017     0.00010     0.00010
2017     47     1970      0.00052     0.00020     0.00015     0.00011     0.00004     0.00003
2017     48     1969      0.00026     0.00010     0.00008     0.00004     0.00002     0.00001
2017     49     1968      0.00015     0.00006     0.00004     0.00003     0.00001     0.00001
2017     50     1967      0.00011     0.00006     0.00003     0.00001     0.00000     0.00001
2017     51     1966      0.00008     0.00004     0.00002     0.00001     0.00000     0.00001
2017     52     1965      0.00005     0.00002     0.00001     0.00001     0.00000     0.00001
2017     53     1964      0.00002     0.00001     0.00000     0.00000     0.00000     0.00000
2017     54     1963      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2017     55+    1962-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
