East Germany, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort        ASFR
2004     20     1984      0.03240
2004     21     1983      0.04258
2004     22     1982      0.05023
2004     23     1981      0.05848
2004     24     1980      0.07090
2004     25     1979      0.08281
2004     26     1978      0.09098
2004     27     1977      0.09835
2004     28     1976      0.10382
2004     29     1975      0.10670
2004     30     1974      0.09730
2004     31     1973      0.08980
2004     32     1972      0.07929
2004     33     1971      0.06629
2004     34     1970      0.05401
2004     35     1969      0.04340
2004     36     1968      0.03375
2004     37     1967      0.02481
2004     38     1966      0.01756
2004     39     1965      0.01297
2004     40     1964      0.00831
2004     41     1963      0.00511
2004     42     1962      0.00371
2004     43     1961      0.00200
2004     44     1960      0.00101
2004     45     1959      0.00060
2004     46     1958      0.00020
2004     47     1957      0.00010
2004     48     1956      0.00001
2004     49     1955      0.00000
2004     50     1954      0.00000
2004     51     1953      0.00000
2004     52     1952      0.00000
2004     53     1951      0.00000
2004     54     1950      0.00000
2004     55+    1949-     0.00000
2005     12-    1993+     0.00000
2005     13     1992      0.00001
2005     14     1991      0.00043
2005     15     1990      0.00132
2005     16     1989      0.00355
2005     17     1988      0.00832
2005     18     1987      0.01318
2005     19     1986      0.02306
2005     20     1985      0.03356
2005     21     1984      0.04266
2005     22     1983      0.04926
2005     23     1982      0.05723
2005     24     1981      0.06585
2005     25     1980      0.07814
2005     26     1979      0.08836
2005     27     1978      0.09379
2005     28     1977      0.09800
2005     29     1976      0.10002
2005     30     1975      0.09788
2005     31     1974      0.09098
2005     32     1973      0.08134
2005     33     1972      0.06831
2005     34     1971      0.05678
2005     35     1970      0.04586
2005     36     1969      0.03491
2005     37     1968      0.02530
2005     38     1967      0.01951
2005     39     1966      0.01354
2005     40     1965      0.00951
2005     41     1964      0.00565
2005     42     1963      0.00341
2005     43     1962      0.00200
2005     44     1961      0.00111
2005     45     1960      0.00041
2005     46     1959      0.00025
2005     47     1958      0.00008
2005     48     1957      0.00005
2005     49     1956      0.00002
2005     50     1955      0.00000
2005     51     1954      0.00000
2005     52     1953      0.00000
2005     53     1952      0.00000
2005     54     1951      0.00000
2005     55+    1950-     0.00000
2006     12-    1994+     0.00000
2006     13     1993      0.00001
2006     14     1992      0.00042
2006     15     1991      0.00189
2006     16     1990      0.00416
2006     17     1989      0.00828
2006     18     1988      0.01331
2006     19     1987      0.02287
2006     20     1986      0.03350
2006     21     1985      0.04045
2006     22     1984      0.04826
2006     23     1983      0.05627
2006     24     1982      0.06516
2006     25     1981      0.07491
2006     26     1980      0.08685
2006     27     1979      0.09300
2006     28     1978      0.09618
2006     29     1977      0.09942
2006     30     1976      0.09683
2006     31     1975      0.09369
2006     32     1974      0.08284
2006     33     1973      0.07068
2006     34     1972      0.05714
2006     35     1971      0.04833
2006     36     1970      0.03777
2006     37     1969      0.02893
2006     38     1968      0.02133
2006     39     1967      0.01511
2006     40     1966      0.01028
2006     41     1965      0.00697
2006     42     1964      0.00387
2006     43     1963      0.00212
2006     44     1962      0.00129
2006     45     1961      0.00067
2006     46     1960      0.00027
2006     47     1959      0.00012
2006     48     1958      0.00003
2006     49     1957      0.00002
2006     50     1956      0.00002
2006     51     1955      0.00002
2006     52     1954      0.00001
2006     53     1953      0.00001
2006     54     1952      0.00000
2006     55+    1951-     0.00000
2007     12-    1995+     0.00000
2007     13     1994      0.00001
2007     14     1993      0.00070
2007     15     1992      0.00219
2007     16     1991      0.00475
2007     17     1990      0.00799
2007     18     1989      0.01366
2007     19     1988      0.02274
2007     20     1987      0.03217
2007     21     1986      0.04011
2007     22     1985      0.04801
2007     23     1984      0.05545
2007     24     1983      0.06425
2007     25     1982      0.07662
2007     26     1981      0.08627
2007     27     1980      0.09451
2007     28     1979      0.09999
2007     29     1978      0.10367
2007     30     1977      0.10164
2007     31     1976      0.09844
2007     32     1975      0.08754
2007     33     1974      0.07952
2007     34     1973      0.06726
2007     35     1972      0.05485
2007     36     1971      0.04453
2007     37     1970      0.03320
2007     38     1969      0.02415
2007     39     1968      0.01762
2007     40     1967      0.01172
2007     41     1966      0.00754
2007     42     1965      0.00439
2007     43     1964      0.00237
2007     44     1963      0.00122
2007     45     1962      0.00062
2007     46     1961      0.00030
2007     47     1960      0.00009
2007     48     1959      0.00006
2007     49     1958      0.00002
2007     50     1957      0.00000
2007     51     1956      0.00000
2007     52     1955      0.00001
2007     53     1954      0.00001
2007     54     1953      0.00000
2007     55+    1952-     0.00000
2008     12-    1996+     0.00000
2008     13     1995      0.00001
2008     14     1994      0.00049
2008     15     1993      0.00222
2008     16     1992      0.00535
2008     17     1991      0.01113
2008     18     1990      0.01454
2008     19     1989      0.02166
2008     20     1988      0.03227
2008     21     1987      0.03835
2008     22     1986      0.04669
2008     23     1985      0.05389
2008     24     1984      0.06313
2008     25     1983      0.07562
2008     26     1982      0.08556
2008     27     1981      0.09454
2008     28     1980      0.10132
2008     29     1979      0.10437
2008     30     1978      0.10432
2008     31     1977      0.10155
2008     32     1976      0.09409
2008     33     1975      0.08296
2008     34     1974      0.07275
2008     35     1973      0.06098
2008     36     1972      0.04879
2008     37     1971      0.03646
2008     38     1970      0.02743
2008     39     1969      0.02043
2008     40     1968      0.01366
2008     41     1967      0.00898
2008     42     1966      0.00487
2008     43     1965      0.00260
2008     44     1964      0.00143
2008     45     1963      0.00078
2008     46     1962      0.00035
2008     47     1961      0.00010
2008     48     1960      0.00003
2008     49     1959      0.00002
2008     50     1958      0.00005
2008     51     1957      0.00000
2008     52     1956      0.00000
2008     53     1955      0.00000
2008     54     1954      0.00000
2008     55+    1953-     0.00000
2009     12-    1997+     0.00000
2009     13     1996      0.00001
2009     14     1995      0.00037
2009     15     1994      0.00181
2009     16     1993      0.00530
2009     17     1992      0.01028
2009     18     1991      0.01847
2009     19     1990      0.02255
2009     20     1989      0.02847
2009     21     1988      0.03683
2009     22     1987      0.04390
2009     23     1986      0.05315
2009     24     1985      0.06136
2009     25     1984      0.07342
2009     26     1983      0.08356
2009     27     1982      0.09430
2009     28     1981      0.09794
2009     29     1980      0.10223
2009     30     1979      0.10225
2009     31     1978      0.09935
2009     32     1977      0.09340
2009     33     1976      0.08459
2009     34     1975      0.07491
2009     35     1974      0.06215
2009     36     1973      0.05285
2009     37     1972      0.03777
2009     38     1971      0.02955
2009     39     1970      0.02143
2009     40     1969      0.01460
2009     41     1968      0.00990
2009     42     1967      0.00588
2009     43     1966      0.00322
2009     44     1965      0.00175
2009     45     1964      0.00082
2009     46     1963      0.00035
2009     47     1962      0.00012
2009     48     1961      0.00004
2009     49     1960      0.00005
2009     50     1959      0.00003
2009     51     1958      0.00002
2009     52     1957      0.00001
2009     53     1956      0.00001
2009     54     1955      0.00000
2009     55+    1954-     0.00000
2010     12-    1998+     0.00000
2010     13     1997      0.00001
2010     14     1996      0.00038
2010     15     1995      0.00142
2010     16     1994      0.00571
2010     17     1993      0.01114
2010     18     1992      0.02034
2010     19     1991      0.02763
2010     20     1990      0.02943
2010     21     1989      0.03726
2010     22     1988      0.04321
2010     23     1987      0.05099
2010     24     1986      0.06198
2010     25     1985      0.07609
2010     26     1984      0.08786
2010     27     1983      0.09564
2010     28     1982      0.10249
2010     29     1981      0.10432
2010     30     1980      0.10556
2010     31     1979      0.10234
2010     32     1978      0.09666
2010     33     1977      0.08628
2010     34     1976      0.07914
2010     35     1975      0.06639
2010     36     1974      0.05591
2010     37     1973      0.04357
2010     38     1972      0.03043
2010     39     1971      0.02259
2010     40     1970      0.01704
2010     41     1969      0.01075
2010     42     1968      0.00622
2010     43     1967      0.00350
2010     44     1966      0.00180
2010     45     1965      0.00088
2010     46     1964      0.00035
2010     47     1963      0.00017
2010     48     1962      0.00004
2010     49     1961      0.00007
2010     50     1960      0.00004
2010     51     1959      0.00001
2010     52     1958      0.00001
2010     53     1957      0.00000
2010     54     1956      0.00000
2010     55+    1955-     0.00000
2011     12-    1999+     0.00000
2011     13     1998      0.00000
2011     14     1997      0.00029
2011     15     1996      0.00157
2011     16     1995      0.00517
2011     17     1994      0.01018
2011     18     1993      0.01846
2011     19     1992      0.02889
2011     20     1991      0.03510
2011     21     1990      0.03585
2011     22     1989      0.04091
2011     23     1988      0.04887
2011     24     1987      0.05805
2011     25     1986      0.07310
2011     26     1985      0.08331
2011     27     1984      0.09153
2011     28     1983      0.10035
2011     29     1982      0.10182
2011     30     1981      0.10419
2011     31     1980      0.09941
2011     32     1979      0.09453
2011     33     1978      0.08508
2011     34     1977      0.07690
2011     35     1976      0.06631
2011     36     1975      0.05607
2011     37     1974      0.04460
2011     38     1973      0.03299
2011     39     1972      0.02528
2011     40     1971      0.01714
2011     41     1970      0.01078
2011     42     1969      0.00661
2011     43     1968      0.00373
2011     44     1967      0.00191
2011     45     1966      0.00105
2011     46     1965      0.00037
2011     47     1964      0.00017
2011     48     1963      0.00008
2011     49     1962      0.00004
2011     50     1961      0.00002
2011     51     1960      0.00001
2011     52     1959      0.00001
2011     53     1958      0.00000
2011     54     1957      0.00000
2011     55+    1956-     0.00000
2012     12-    2000+     0.00000
2012     13     1999      0.00001
2012     14     1998      0.00035
2012     15     1997      0.00136
2012     16     1996      0.00458
2012     17     1995      0.00923
2012     18     1994      0.01727
2012     19     1993      0.02650
2012     20     1992      0.03851
2012     21     1991      0.04065
2012     22     1990      0.04022
2012     23     1989      0.04760
2012     24     1988      0.05832
2012     25     1987      0.07108
2012     26     1986      0.08616
2012     27     1985      0.09487
2012     28     1984      0.09996
2012     29     1983      0.10295
2012     30     1982      0.10489
2012     31     1981      0.10193
2012     32     1980      0.09591
2012     33     1979      0.08638
2012     34     1978      0.07769
2012     35     1977      0.06636
2012     36     1976      0.05944
2012     37     1975      0.04714
2012     38     1974      0.03517
2012     39     1973      0.02626
2012     40     1972      0.01872
2012     41     1971      0.01170
2012     42     1970      0.00743
2012     43     1969      0.00423
2012     44     1968      0.00248
2012     45     1967      0.00100
2012     46     1966      0.00042
2012     47     1965      0.00019
2012     48     1964      0.00016
2012     49     1963      0.00004
2012     50     1962      0.00001
2012     51     1961      0.00002
2012     52     1960      0.00003
2012     53     1959      0.00002
2012     54     1958      0.00001
2012     55+    1957-     0.00000
2013     12-    2001+     0.00000
2013     13     2000      0.00000
2013     14     1999      0.00030
2013     15     1998      0.00148
2013     16     1997      0.00357
2013     17     1996      0.00818
2013     18     1995      0.01760
2013     19     1994      0.02635
2013     20     1993      0.03396
2013     21     1992      0.04108
2013     22     1991      0.04429
2013     23     1990      0.04687
2013     24     1989      0.05749
2013     25     1988      0.07148
2013     26     1987      0.08373
2013     27     1986      0.09415
2013     28     1985      0.10058
2013     29     1984      0.10541
2013     30     1983      0.10460
2013     31     1982      0.10335
2013     32     1981      0.09555
2013     33     1980      0.08710
2013     34     1979      0.07576
2013     35     1978      0.06948
2013     36     1977      0.05961
2013     37     1976      0.04745
2013     38     1975      0.03752
2013     39     1974      0.02634
2013     40     1973      0.02057
2013     41     1972      0.01276
2013     42     1971      0.00729
2013     43     1970      0.00428
2013     44     1969      0.00253
2013     45     1968      0.00125
2013     46     1967      0.00048
2013     47     1966      0.00024
2013     48     1965      0.00013
2013     49     1964      0.00007
2013     50     1963      0.00003
2013     51     1962      0.00001
2013     52     1961      0.00001
2013     53     1960      0.00000
2013     54     1959      0.00000
2013     55+    1958-     0.00000
2014     12-    2002+     0.00000
2014     13     2001      0.00001
2014     14     2000      0.00039
2014     15     1999      0.00147
2014     16     1998      0.00423
2014     17     1997      0.00921
2014     18     1996      0.01527
2014     19     1995      0.02558
2014     20     1994      0.03249
2014     21     1993      0.03873
2014     22     1992      0.04643
2014     23     1991      0.05131
2014     24     1990      0.05803
2014     25     1989      0.07110
2014     26     1988      0.08541
2014     27     1987      0.09592
2014     28     1986      0.10340
2014     29     1985      0.10863
2014     30     1984      0.10870
2014     31     1983      0.10631
2014     32     1982      0.10213
2014     33     1981      0.09136
2014     34     1980      0.08098
2014     35     1979      0.07154
2014     36     1978      0.06139
2014     37     1977      0.04993
2014     38     1976      0.03966
2014     39     1975      0.03155
2014     40     1974      0.02175
2014     41     1973      0.01364
2014     42     1972      0.00859
2014     43     1971      0.00480
2014     44     1970      0.00230
2014     45     1969      0.00119
2014     46     1968      0.00048
2014     47     1967      0.00028
2014     48     1966      0.00008
2014     49     1965      0.00006
2014     50     1964      0.00005
2014     51     1963      0.00001
2014     52     1962      0.00001
2014     53     1961      0.00000
2014     54     1960      0.00000
2014     55+    1959-     0.00000
2015     12-    2003+     0.00000
2015     13     2002      0.00000
2015     14     2001      0.00023
2015     15     2000      0.00128
2015     16     1999      0.00402
2015     17     1998      0.00873
2015     18     1997      0.01532
2015     19     1996      0.02436
2015     20     1995      0.03260
2015     21     1994      0.03800
2015     22     1993      0.04411
2015     23     1992      0.05364
2015     24     1991      0.06018
2015     25     1990      0.07098
2015     26     1989      0.08665
2015     27     1988      0.09580
2015     28     1987      0.10461
2015     29     1986      0.11130
2015     30     1985      0.11012
2015     31     1984      0.10660
2015     32     1983      0.10187
2015     33     1982      0.09252
2015     34     1981      0.08297
2015     35     1980      0.07452
2015     36     1979      0.06227
2015     37     1978      0.05002
2015     38     1977      0.03993
2015     39     1976      0.03162
2015     40     1975      0.02306
2015     41     1974      0.01496
2015     42     1973      0.00926
2015     43     1972      0.00443
2015     44     1971      0.00262
2015     45     1970      0.00140
2015     46     1969      0.00070
2015     47     1968      0.00025
2015     48     1967      0.00013
2015     49     1966      0.00010
2015     50     1965      0.00003
2015     51     1964      0.00002
2015     52     1963      0.00002
2015     53     1962      0.00001
2015     54     1961      0.00000
2015     55+    1960-     0.00000
2016     12-    2004+     0.00000
2016     13     2003      0.00001
2016     14     2002      0.00045
2016     15     2001      0.00164
2016     16     2000      0.00419
2016     17     1999      0.00938
2016     18     1998      0.01601
2016     19     1997      0.02566
2016     20     1996      0.03555
2016     21     1995      0.04237
2016     22     1994      0.04866
2016     23     1993      0.05528
2016     24     1992      0.06727
2016     25     1991      0.07830
2016     26     1990      0.08676
2016     27     1989      0.10008
2016     28     1988      0.11003
2016     29     1987      0.11428
2016     30     1986      0.11440
2016     31     1985      0.11131
2016     32     1984      0.10338
2016     33     1983      0.09663
2016     34     1982      0.08695
2016     35     1981      0.07763
2016     36     1980      0.06554
2016     37     1979      0.05406
2016     38     1978      0.04258
2016     39     1977      0.03254
2016     40     1976      0.02515
2016     41     1975      0.01679
2016     42     1974      0.01008
2016     43     1973      0.00610
2016     44     1972      0.00286
2016     45     1971      0.00143
2016     46     1970      0.00077
2016     47     1969      0.00032
2016     48     1968      0.00013
2016     49     1967      0.00002
2016     50     1966      0.00011
2016     51     1965      0.00003
2016     52     1964      0.00002
2016     53     1963      0.00001
2016     54     1962      0.00000
2016     55+    1961-     0.00000
2017     12-    2005+     0.00000
2017     13     2004      0.00000
2017     14     2003      0.00028
2017     15     2002      0.00141
2017     16     2001      0.00400
2017     17     2000      0.00715
2017     18     1999      0.01387
2017     19     1998      0.02319
2017     20     1997      0.02955
2017     21     1996      0.03673
2017     22     1995      0.04472
2017     23     1994      0.05146
2017     24     1993      0.06342
2017     25     1992      0.07478
2017     26     1991      0.08878
2017     27     1990      0.09928
2017     28     1989      0.10839
2017     29     1988      0.11490
2017     30     1987      0.11425
2017     31     1986      0.11393
2017     32     1985      0.10398
2017     33     1984      0.09736
2017     34     1983      0.08522
2017     35     1982      0.07575
2017     36     1981      0.06516
2017     37     1980      0.05350
2017     38     1979      0.04348
2017     39     1978      0.03448
2017     40     1977      0.02494
2017     41     1976      0.01690
2017     42     1975      0.01106
2017     43     1974      0.00583
2017     44     1973      0.00332
2017     45     1972      0.00187
2017     46     1971      0.00075
2017     47     1970      0.00046
2017     48     1969      0.00007
2017     49     1968      0.00014
2017     50     1967      0.00009
2017     51     1966      0.00002
2017     52     1965      0.00001
2017     53     1964      0.00001
2017     54     1963      0.00000
2017     55+    1962-     0.00000
