Germany, Live births by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age        Total
1972     37     22956.15
1972     38     18573.03
1972     39     14546.74
1972     40     10670.53
1972     41      7280.67
1972     42      4594.09
1972     43      2699.74
1972     44      1596.44
1972     45            .
1972     46            .
1972     47            .
1972     48            .
1972     49            .
1972     50            .
1972     51            .
1972     52            .
1972     53            .
1972     54            .
1972     55+           .
1973     12-        0.05
1973     13         4.46
1973     14       123.62
1973     15       689.10
1973     16      2092.22
1973     17      5270.60
1973     18     10151.40
1973     19     15128.04
1973     20     18993.09
1973     21     22328.48
1973     22     26460.94
1973     23     31002.48
1973     24     34691.29
1973     25     38085.85
1973     26     41156.79
1973     27     42534.33
1973     28     43363.65
1973     29     44172.11
1973     30     44185.24
1973     31     42858.14
1973     32     39943.97
1973     33     37434.14
1973     34     34968.18
1973     35     31105.46
1973     36     26751.54
1973     37     22099.97
1973     38     17633.64
1973     39     14075.79
1973     40     10518.91
1973     41      7139.27
1973     42      4569.95
1973     43      2761.09
1973     44            .
1973     45            .
1973     46            .
1973     47            .
1973     48            .
1973     49            .
1973     50            .
1973     51            .
1973     52            .
1973     53            .
1973     54            .
1973     55+           .
1974     12-        0.05
1974     13         5.52
1974     14       113.75
1974     15       691.36
1974     16      2253.74
1974     17      5193.35
1974     18      9331.41
1974     19     13600.43
1974     20     17580.71
1974     21     22061.87
1974     22     26623.91
1974     23     30074.49
1974     24     33491.89
1974     25     37418.61
1974     26     39699.97
1974     27     40944.27
1974     28     42600.35
1974     29     43728.35
1974     30     43808.82
1974     31     42317.42
1974     32     40706.84
1974     33     38885.49
1974     34     35169.25
1974     35     31476.95
1974     36     27469.40
1974     37     22623.93
1974     38     18410.15
1974     39     14869.65
1974     40     11317.89
1974     41      7798.65
1974     42      4964.77
1974     43            .
1974     44            .
1974     45            .
1974     46            .
1974     47            .
1974     48            .
1974     49            .
1974     50            .
1974     51            .
1974     52            .
1974     53            .
1974     54            .
1974     55+           .
1975     12-        0.06
1975     13         4.73
1975     14       142.98
1975     15       683.60
1975     16      2177.49
1975     17      4652.04
1975     18      8186.68
1975     19     12357.56
1975     20     17012.50
1975     21     21894.86
1975     22     25821.43
1975     23     28880.48
1975     24     32515.10
1975     25     35711.98
1975     26     37591.14
1975     27     39668.07
1975     28     41901.10
1975     29     42838.33
1975     30     42580.12
1975     31     42117.31
1975     32     41138.16
1975     33     38661.67
1975     34     35668.68
1975     35     32110.69
1975     36     27580.58
1975     37     23229.76
1975     38     19404.38
1975     39     15678.95
1975     40     11862.56
1975     41      8067.20
1975     42            .
1975     43            .
1975     44            .
1975     45            .
1975     46            .
1975     47            .
1975     48            .
1975     49            .
1975     50            .
1975     51            .
1975     52            .
1975     53            .
1975     54            .
1975     55+           .
1976     12-        0.05
1976     13        43.28
1976     14       223.79
1976     15       739.20
1976     16      2086.54
1976     17      4303.26
1976     18      7718.70
1976     19     12466.36
1976     20     17386.76
1976     21     21743.11
1976     22     25501.52
1976     23     29073.98
1976     24     32377.17
1976     25     35219.36
1976     26     37902.17
1976     27     40570.38
1976     28     42389.36
1976     29     43336.24
1976     30     44456.31
1976     31     44642.15
1976     32     42735.01
1976     33     40316.52
1976     34     37344.36
1976     35     33537.63
1976     36     29389.93
1976     37     25096.78
1976     38     20864.33
1976     39     16978.24
1976     40     12704.11
1976     41            .
1976     42            .
1976     43            .
1976     44            .
1976     45            .
1976     46            .
1976     47            .
1976     48            .
1976     49            .
1976     50            .
1976     51            .
1976     52            .
1976     53            .
1976     54            .
1976     55+           .
1977     12-        0.41
1977     13        26.64
1977     14       162.49
1977     15       682.76
1977     16      1944.35
1977     17      4124.85
1977     18      7746.08
1977     19     12639.01
1977     20     17449.23
1977     21     21883.06
1977     22     25927.89
1977     23     29136.25
1977     24     32046.72
1977     25     35288.10
1977     26     38510.91
1977     27     40749.88
1977     28     42226.95
1977     29     44467.69
1977     30     46053.46
1977     31     45330.62
1977     32     43938.13
1977     33     41690.22
1977     34     38285.49
1977     35     34831.86
1977     36     30943.96
1977     37     26488.29
1977     38     22293.13
1977     39     18066.55
1977     40            .
1977     41            .
1977     42            .
1977     43            .
1977     44            .
1977     45            .
1977     46            .
1977     47            .
1977     48            .
1977     49            .
1977     50            .
1977     51            .
1977     52            .
1977     53            .
1977     54            .
1977     55+           .
1978     12-        2.95
1978     13        44.86
1978     14       189.28
1978     15       709.38
1978     16      1926.02
1978     17      4175.46
1978     18      7962.35
1978     19     12874.01
1978     20     17559.45
1978     21     21840.05
1978     22     25500.34
1978     23     28444.98
1978     24     31644.23
1978     25     35300.10
1978     26     38332.88
1978     27     40454.56
1978     28     42955.10
1978     29     45443.11
1978     30     46157.20
1978     31     46051.38
1978     32     44683.54
1978     33     42213.01
1978     34     39932.50
1978     35     36938.25
1978     36     32732.18
1978     37     28218.39
1978     38     23536.13
1978     39            .
1978     40            .
1978     41            .
1978     42            .
1978     43            .
1978     44            .
1978     45            .
1978     46            .
1978     47            .
1978     48            .
1978     49            .
1978     50            .
1978     51            .
1978     52            .
1978     53            .
1978     54            .
1978     55+           .
1979     12-        2.91
1979     13        41.48
1979     14       188.82
1979     15       701.50
1979     16      1988.88
1979     17      4341.69
1979     18      8158.61
1979     19     13050.43
1979     20     17942.76
1979     21     21993.51
1979     22     25183.94
1979     23     28009.60
1979     24     31451.35
1979     25     35021.45
1979     26     37672.95
1979     27     40588.11
1979     28     43585.77
1979     29     45365.76
1979     30     47005.20
1979     31     47395.03
1979     32     45881.39
1979     33     44144.47
1979     34     42299.96
1979     35     39419.94
1979     36     35505.05
1979     37     30123.61
1979     38            .
1979     39            .
1979     40            .
1979     41            .
1979     42            .
1979     43            .
1979     44            .
1979     45            .
1979     46            .
1979     47            .
1979     48            .
1979     49            .
1979     50            .
1979     51            .
1979     52            .
1979     53            .
1979     54            .
1979     55+           .
1980     12-        0.86
1980     13        28.98
1980     14       162.27
1980     15       739.26
1980     16      2123.92
1980     17      4627.25
1980     18      8634.83
1980     19     13835.37
1980     20     18646.88
1980     21     22254.66
1980     22     25293.62
1980     23     28773.02
1980     24     32358.92
1980     25     35565.98
1980     26     39216.17
1980     27     42713.53
1980     28     44986.86
1980     29     47496.77
1980     30     49441.36
1980     31     49813.23
1980     32     49182.97
1980     33     48121.65
1980     34     46349.89
1980     35     43747.20
1980     36     38733.82
1980     37            .
1980     38            .
1980     39            .
1980     40            .
1980     41            .
1980     42            .
1980     43            .
1980     44            .
1980     45            .
1980     46            .
1980     47            .
1980     48            .
1980     49            .
1980     50            .
1980     51            .
1980     52            .
1980     53            .
1980     54            .
1980     55+           .
1981     12-        1.81
1981     13        35.45
1981     14       188.94
1981     15       716.84
1981     16      2017.02
1981     17      4543.33
1981     18      8742.40
1981     19     13804.35
1981     20     17994.92
1981     21     21576.72
1981     22     24619.09
1981     23     27528.85
1981     24     30713.96
1981     25     34556.39
1981     26     38383.61
1981     27     41173.88
1981     28     44364.15
1981     29     47242.78
1981     30     49384.96
1981     31     50898.38
1981     32     51215.52
1981     33     50417.36
1981     34     48814.40
1981     35     45188.89
1981     36            .
1981     37            .
1981     38            .
1981     39            .
1981     40            .
1981     41            .
1981     42            .
1981     43            .
1981     44            .
1981     45            .
1981     46            .
1981     47            .
1981     48            .
1981     49            .
1981     50            .
1981     51            .
1981     52            .
1981     53            .
1981     54            .
1981     55+           .
1982     12-        2.59
1982     13        49.04
1982     14       190.27
1982     15       724.97
1982     16      2019.87
1982     17      4579.84
1982     18      8737.15
1982     19     13317.75
1982     20     16962.89
1982     21     20485.41
1982     22     23595.67
1982     23     26404.92
1982     24     29788.45
1982     25     33761.72
1982     26     37106.73
1982     27     40717.59
1982     28     44194.04
1982     29     47364.84
1982     30     50615.26
1982     31     52989.59
1982     32     53913.90
1982     33     53406.87
1982     34     50417.41
1982     35            .
1982     36            .
1982     37            .
1982     38            .
1982     39            .
1982     40            .
1982     41            .
1982     42            .
1982     43            .
1982     44            .
1982     45            .
1982     46            .
1982     47            .
1982     48            .
1982     49            .
1982     50            .
1982     51            .
1982     52            .
1982     53            .
1982     54            .
1982     55+           .
1983     12-        2.48
1983     13        38.06
1983     14       178.55
1983     15       779.12
1983     16      2036.16
1983     17      4559.23
1983     18      8244.88
1983     19     12287.18
1983     20     15795.98
1983     21     18997.03
1983     22     21742.59
1983     23     24610.92
1983     24     27959.59
1983     25     31549.56
1983     26     35400.75
1983     27     39128.16
1983     28     42444.90
1983     29     46084.87
1983     30     50461.02
1983     31     53613.48
1983     32     54956.24
1983     33     53521.30
1983     34            .
1983     35            .
1983     36            .
1983     37            .
1983     38            .
1983     39            .
1983     40            .
1983     41            .
1983     42            .
1983     43            .
1983     44            .
1983     45            .
1983     46            .
1983     47            .
1983     48            .
1983     49            .
1983     50            .
1983     51            .
1983     52            .
1983     53            .
1983     54            .
1983     55+           .
1984     12-        1.63
1984     13        14.25
1984     14       154.97
1984     15       775.91
1984     16      2156.23
1984     17      4607.17
1984     18      7885.31
1984     19     11669.06
1984     20     15209.09
1984     21     18238.83
1984     22     21003.37
1984     23     23847.33
1984     24     26857.70
1984     25     30828.46
1984     26     34450.66
1984     27     38252.78
1984     28     42733.42
1984     29     47659.83
1984     30     52479.72
1984     31     56140.11
1984     32     56652.95
1984     33            .
1984     34            .
1984     35            .
1984     36            .
1984     37            .
1984     38            .
1984     39            .
1984     40            .
1984     41            .
1984     42            .
1984     43            .
1984     44            .
1984     45            .
1984     46            .
1984     47            .
1984     48            .
1984     49            .
1984     50            .
1984     51            .
1984     52            .
1984     53            .
1984     54            .
1984     55+           .
1985     12-        0.07
1985     13         6.90
1985     14       173.70
1985     15       818.38
1985     16      2288.44
1985     17      4557.76
1985     18      7556.98
1985     19     11385.46
1985     20     14794.47
1985     21     17577.15
1985     22     20194.69
1985     23     22636.62
1985     24     26146.32
1985     25     30057.10
1985     26     33939.52
1985     27     38608.54
1985     28     44000.10
1985     29     49654.76
1985     30     55437.53
1985     31     58381.08
1985     32            .
1985     33            .
1985     34            .
1985     35            .
1985     36            .
1985     37            .
1985     38            .
1985     39            .
1985     40            .
1985     41            .
1985     42            .
1985     43            .
1985     44            .
1985     45            .
1985     46            .
1985     47            .
1985     48            .
1985     49            .
1985     50            .
1985     51            .
1985     52            .
1985     53            .
1985     54            .
1985     55+           .
1986     12-        0.08
1986     13        17.58
1986     14       229.38
1986     15       876.22
1986     16      2281.27
1986     17      4398.79
1986     18      7444.57
1986     19     11309.91
1986     20     14617.82
1986     21     17321.12
1986     22     19639.27
1986     23     22482.96
1986     24     25996.20
1986     25     30368.18
1986     26     35216.99
1986     27     40505.13
1986     28     46904.89
1986     29     53780.40
1986     30     58848.75
1986     31            .
1986     32            .
1986     33            .
1986     34            .
1986     35            .
1986     36            .
1986     37            .
1986     38            .
1986     39            .
1986     40            .
1986     41            .
1986     42            .
1986     43            .
1986     44            .
1986     45            .
1986     46            .
1986     47            .
1986     48            .
1986     49            .
1986     50            .
1986     51            .
1986     52            .
1986     53            .
1986     54            .
1986     55+           .
1987     12-        0.18
1987     13        26.48
1987     14       251.24
1987     15       836.94
1987     16      2133.31
1987     17      4075.55
1987     18      7007.74
1987     19     10873.51
1987     20     14113.52
1987     21     16533.25
1987     22     19041.50
1987     23     21750.16
1987     24     25287.61
1987     25     30298.05
1987     26     35892.84
1987     27     42202.05
1987     28     49980.65
1987     29     56115.32
1987     30            .
1987     31            .
1987     32            .
1987     33            .
1987     34            .
1987     35            .
1987     36            .
1987     37            .
1987     38            .
1987     39            .
1987     40            .
1987     41            .
1987     42            .
1987     43            .
1987     44            .
1987     45            .
1987     46            .
1987     47            .
1987     48            .
1987     49            .
1987     50            .
1987     51            .
1987     52            .
1987     53            .
1987     54            .
1987     55+           .
1988     12-        0.24
1988     13        28.65
1988     14       234.11
1988     15       787.81
1988     16      2082.46
1988     17      3964.21
1988     18      6820.00
1988     19     10604.88
1988     20     13574.40
1988     21     16079.16
1988     22     18432.11
1988     23     21311.53
1988     24     25588.37
1988     25     31146.54
1988     26     37426.48
1988     27     45163.97
1988     28     52150.58
1988     29            .
1988     30            .
1988     31            .
1988     32            .
1988     33            .
1988     34            .
1988     35            .
1988     36            .
1988     37            .
1988     38            .
1988     39            .
1988     40            .
1988     41            .
1988     42            .
1988     43            .
1988     44            .
1988     45            .
1988     46            .
1988     47            .
1988     48            .
1988     49            .
1988     50            .
1988     51            .
1988     52            .
1988     53            .
1988     54            .
1988     55+           .
1989     12-        0.25
1989     13        24.05
1989     14       214.13
1989     15       729.16
1989     16      1896.84
1989     17      3677.68
1989     18      6366.60
1989     19      9567.44
1989     20     12405.82
1989     21     14801.61
1989     22     17118.33
1989     23     20359.29
1989     24     24800.90
1989     25     30815.58
1989     26     38334.17
1989     27     44941.12
1989     28            .
1989     29            .
1989     30            .
1989     31            .
1989     32            .
1989     33            .
1989     34            .
1989     35            .
1989     36            .
1989     37            .
1989     38            .
1989     39            .
1989     40            .
1989     41            .
1989     42            .
1989     43            .
1989     44            .
1989     45            .
1989     46            .
1989     47            .
1989     48            .
1989     49            .
1989     50            .
1989     51            .
1989     52            .
1989     53            .
1989     54            .
1989     55+           .
1990     12-        0.22
1990     13        25.31
1990     14       216.41
1990     15       732.08
1990     16      1851.16
1990     17      3570.81
1990     18      6079.10
1990     19      9242.17
1990     20     11986.71
1990     21     14443.41
1990     22     17072.23
1990     23     20590.42
1990     24     25426.57
1990     25     32424.30
1990     26     39304.33
1990     27            .
1990     28            .
1990     29            .
1990     30            .
1990     31            .
1990     32            .
1990     33            .
1990     34            .
1990     35            .
1990     36            .
1990     37            .
1990     38            .
1990     39            .
1990     40            .
1990     41            .
1990     42            .
1990     43            .
1990     44            .
1990     45            .
1990     46            .
1990     47            .
1990     48            .
1990     49            .
1990     50            .
1990     51            .
1990     52            .
1990     53            .
1990     54            .
1990     55+           .
1991     12-        0.21
1991     13        20.26
1991     14       180.34
1991     15       632.62
1991     16      1694.12
1991     17      3173.77
1991     18      5387.47
1991     19      8153.76
1991     20     10619.16
1991     21     12900.25
1991     22     15425.59
1991     23     19020.07
1991     24     24342.22
1991     25     30042.60
1991     26            .
1991     27            .
1991     28            .
1991     29            .
1991     30            .
1991     31            .
1991     32            .
1991     33            .
1991     34            .
1991     35            .
1991     36            .
1991     37            .
1991     38            .
1991     39            .
1991     40            .
1991     41            .
1991     42            .
1991     43            .
1991     44            .
1991     45            .
1991     46            .
1991     47            .
1991     48            .
1991     49            .
1991     50            .
1991     51            .
1991     52            .
1991     53            .
1991     54            .
1991     55+           .
1992     12-        0.19
1992     13        20.57
1992     14       187.07
1992     15       638.77
1992     16      1555.14
1992     17      2922.70
1992     18      5015.00
1992     19      7761.01
1992     20     10173.45
1992     21     12336.61
1992     22     15169.80
1992     23     19525.10
1992     24     24158.77
1992     25            .
1992     26            .
1992     27            .
1992     28            .
1992     29            .
1992     30            .
1992     31            .
1992     32            .
1992     33            .
1992     34            .
1992     35            .
1992     36            .
1992     37            .
1992     38            .
1992     39            .
1992     40            .
1992     41            .
1992     42            .
1992     43            .
1992     44            .
1992     45            .
1992     46            .
1992     47            .
1992     48            .
1992     49            .
1992     50            .
1992     51            .
1992     52            .
1992     53            .
1992     54            .
1992     55+           .
1993     12-        0.19
1993     13        20.08
1993     14       175.31
1993     15       562.62
1993     16      1433.44
1993     17      2680.34
1993     18      4597.52
1993     19      7179.69
1993     20      9538.74
1993     21     12090.97
1993     22     15759.92
1993     23     19291.73
1993     24            .
1993     25            .
1993     26            .
1993     27            .
1993     28            .
1993     29            .
1993     30            .
1993     31            .
1993     32            .
1993     33            .
1993     34            .
1993     35            .
1993     36            .
1993     37            .
1993     38            .
1993     39            .
1993     40            .
1993     41            .
1993     42            .
1993     43            .
1993     44            .
1993     45            .
1993     46            .
1993     47            .
1993     48            .
1993     49            .
1993     50            .
1993     51            .
1993     52            .
1993     53            .
1993     54            .
1993     55+           .
1994     12-        0.19
1994     13        17.43
1994     14       140.58
1994     15       499.12
1994     16      1314.84
1994     17      2503.21
1994     18      4425.62
1994     19      6924.83
1994     20      9474.93
1994     21     12956.91
1994     22     15919.68
1994     23            .
1994     24            .
1994     25            .
1994     26            .
1994     27            .
1994     28            .
1994     29            .
1994     30            .
1994     31            .
1994     32            .
1994     33            .
1994     34            .
1994     35            .
1994     36            .
1994     37            .
1994     38            .
1994     39            .
1994     40            .
1994     41            .
1994     42            .
1994     43            .
1994     44            .
1994     45            .
1994     46            .
1994     47            .
1994     48            .
1994     49            .
1994     50            .
1994     51            .
1994     52            .
1994     53            .
1994     54            .
1994     55+           .
1995     12-        0.17
1995     13        15.65
1995     14       130.48
1995     15       472.58
1995     16      1260.13
1995     17      2537.48
1995     18      4461.70
1995     19      6969.36
1995     20     10412.28
1995     21     13235.03
1995     22            .
1995     23            .
1995     24            .
1995     25            .
1995     26            .
1995     27            .
1995     28            .
1995     29            .
1995     30            .
1995     31            .
1995     32            .
1995     33            .
1995     34            .
1995     35            .
1995     36            .
1995     37            .
1995     38            .
1995     39            .
1995     40            .
1995     41            .
1995     42            .
1995     43            .
1995     44            .
1995     45            .
1995     46            .
1995     47            .
1995     48            .
1995     49            .
1995     50            .
1995     51            .
1995     52            .
1995     53            .
1995     54            .
1995     55+           .
1996     12-        0.17
1996     13        16.45
1996     14       146.48
1996     15       496.19
1996     16      1226.93
1996     17      2503.65
1996     18      4528.03
1996     19      7814.21
1996     20     10683.04
1996     21            .
1996     22            .
1996     23            .
1996     24            .
1996     25            .
1996     26            .
1996     27            .
1996     28            .
1996     29            .
1996     30            .
1996     31            .
1996     32            .
1996     33            .
1996     34            .
1996     35            .
1996     36            .
1996     37            .
1996     38            .
1996     39            .
1996     40            .
1996     41            .
1996     42            .
1996     43            .
1996     44            .
1996     45            .
1996     46            .
1996     47            .
1996     48            .
1996     49            .
1996     50            .
1996     51            .
1996     52            .
1996     53            .
1996     54            .
1996     55+           .
1997     12-        0.17
1997     13        14.75
1997     14       137.50
1997     15       482.27
1997     16      1286.31
1997     17      2592.78
1997     18      5102.25
1997     19      7979.01
1997     20            .
1997     21            .
1997     22            .
1997     23            .
1997     24            .
1997     25            .
1997     26            .
1997     27            .
1997     28            .
1997     29            .
1997     30            .
1997     31            .
1997     32            .
1997     33            .
1997     34            .
1997     35            .
1997     36            .
1997     37            .
1997     38            .
1997     39            .
1997     40            .
1997     41            .
1997     42            .
1997     43            .
1997     44            .
1997     45            .
1997     46            .
1997     47            .
1997     48            .
1997     49            .
1997     50            .
1997     51            .
1997     52            .
1997     53            .
1997     54            .
1997     55+           .
1998     12-        0.15
1998     13        14.98
1998     14       140.94
1998     15       502.04
1998     16      1274.61
1998     17      2776.74
1998     18      4920.72
1998     19            .
1998     20            .
1998     21            .
1998     22            .
1998     23            .
1998     24            .
1998     25            .
1998     26            .
1998     27            .
1998     28            .
1998     29            .
1998     30            .
1998     31            .
1998     32            .
1998     33            .
1998     34            .
1998     35            .
1998     36            .
1998     37            .
1998     38            .
1998     39            .
1998     40            .
1998     41            .
1998     42            .
1998     43            .
1998     44            .
1998     45            .
1998     46            .
1998     47            .
1998     48            .
1998     49            .
1998     50            .
1998     51            .
1998     52            .
1998     53            .
1998     54            .
1998     55+           .
1999     12-        0.15
1999     13        13.01
1999     14       146.40
1999     15       514.82
1999     16      1386.44
1999     17      2649.29
1999     18            .
1999     19            .
1999     20            .
1999     21            .
1999     22            .
1999     23            .
1999     24            .
1999     25            .
1999     26            .
1999     27            .
1999     28            .
1999     29            .
1999     30            .
1999     31            .
1999     32            .
1999     33            .
1999     34            .
1999     35            .
1999     36            .
1999     37            .
1999     38            .
1999     39            .
1999     40            .
1999     41            .
1999     42            .
1999     43            .
1999     44            .
1999     45            .
1999     46            .
1999     47            .
1999     48            .
1999     49            .
1999     50            .
1999     51            .
1999     52            .
1999     53            .
1999     54            .
1999     55+           .
2000     12-        0.13
2000     13        18.77
2000     14       171.18
2000     15       577.94
2000     16      1317.36
2000     17            .
2000     18            .
2000     19            .
2000     20            .
2000     21            .
2000     22            .
2000     23            .
2000     24            .
2000     25            .
2000     26            .
2000     27            .
2000     28            .
2000     29            .
2000     30            .
2000     31            .
2000     32            .
2000     33            .
2000     34            .
2000     35            .
2000     36            .
2000     37            .
2000     38            .
2000     39            .
2000     40            .
2000     41            .
2000     42            .
2000     43            .
2000     44            .
2000     45            .
2000     46            .
2000     47            .
2000     48            .
2000     49            .
2000     50            .
2000     51            .
2000     52            .
2000     53            .
2000     54            .
2000     55+           .
2001     12-        0.18
2001     13        20.08
2001     14       179.46
2001     15       515.43
2001     16            .
2001     17            .
2001     18            .
2001     19            .
2001     20            .
2001     21            .
2001     22            .
2001     23            .
2001     24            .
2001     25            .
2001     26            .
2001     27            .
2001     28            .
2001     29            .
2001     30            .
2001     31            .
2001     32            .
2001     33            .
2001     34            .
2001     35            .
2001     36            .
2001     37            .
2001     38            .
2001     39            .
2001     40            .
2001     41            .
2001     42            .
2001     43            .
2001     44            .
2001     45            .
2001     46            .
2001     47            .
2001     48            .
2001     49            .
2001     50            .
2001     51            .
2001     52            .
2001     53            .
2001     54            .
2001     55+           .
2002     12-        0.19
2002     13        22.35
2002     14       156.40
2002     15            .
2002     16            .
2002     17            .
2002     18            .
2002     19            .
2002     20            .
2002     21            .
2002     22            .
2002     23            .
2002     24            .
2002     25            .
2002     26            .
2002     27            .
2002     28            .
2002     29            .
2002     30            .
2002     31            .
2002     32            .
2002     33            .
2002     34            .
2002     35            .
2002     36            .
2002     37            .
2002     38            .
2002     39            .
2002     40            .
2002     41            .
2002     42            .
2002     43            .
2002     44            .
2002     45            .
2002     46            .
2002     47            .
2002     48            .
2002     49            .
2002     50            .
2002     51            .
2002     52            .
2002     53            .
2002     54            .
2002     55+           .
2003     12-        0.22
2003     13        16.60
2003     14            .
2003     15            .
2003     16            .
2003     17            .
2003     18            .
2003     19            .
2003     20            .
2003     21            .
2003     22            .
2003     23            .
2003     24            .
2003     25            .
2003     26            .
2003     27            .
2003     28            .
2003     29            .
2003     30            .
2003     31            .
2003     32            .
2003     33            .
2003     34            .
2003     35            .
2003     36            .
2003     37            .
2003     38            .
2003     39            .
2003     40            .
2003     41            .
2003     42            .
2003     43            .
2003     44            .
2003     45            .
2003     46            .
2003     47            .
2003     48            .
2003     49            .
2003     50            .
2003     51            .
2003     52            .
2003     53            .
2003     54            .
2003     55+           .
2004     12-        0.17
2004     13            .
2004     14            .
2004     15            .
2004     16            .
2004     17            .
2004     18            .
2004     19            .
2004     20            .
2004     21            .
2004     22            .
2004     23            .
2004     24            .
2004     25            .
2004     26            .
2004     27            .
2004     28            .
2004     29            .
2004     30            .
2004     31            .
2004     32            .
2004     33            .
2004     34            .
2004     35            .
2004     36            .
2004     37            .
2004     38            .
2004     39            .
2004     40            .
2004     41            .
2004     42            .
2004     43            .
2004     44            .
2004     45            .
2004     46            .
2004     47            .
2004     48            .
2004     49            .
2004     50            .
2004     51            .
2004     52            .
2004     53            .
2004     54            .
2004     55+           .
