Germany, Live births by calendar year, age, birth cohort and birth order (Lexis triangles)
Last modified: 04/02/2019
Year   Age    Cohort           Total             B1             B2             B3             B4            B5p
2013    43      1970         1597.28         477.09         534.46         300.42         146.34         138.97
2013    43      1969         1059.76         305.06         325.31         219.63         101.40         108.36
2013    44      1969          912.24         265.94         273.69         188.37          87.60          96.64
2013    44      1968          542.86         170.55         158.88         103.50          51.99          57.93
2013    45      1968          455.14         143.45         133.12          87.50          42.01          49.07
2013    45      1967          263.17          79.61          78.51          55.75          21.35          27.95
2013    46      1967          223.83          68.39          66.49          45.25          17.65          26.05
2013    46      1966          152.71          47.93          43.78          24.03          12.07          24.90
2013    47      1966          123.29          41.07          34.22          18.97           8.93          20.10
2013    47      1965           58.75          23.99          14.67           9.61           2.64           7.85
2013    48      1965           50.25          21.01          12.33           8.39           2.36           6.15
2013    48      1964           37.89          15.29           9.52           6.69           2.77           3.61
2013    49      1964           35.11          13.71           8.48           6.31           3.23           3.39
2013    49      1963           25.96           8.85           5.16           4.65           4.21           3.09
2013    50      1963           24.04           8.15           4.84           4.35           3.79           2.91
2013    50      1962           17.41           6.32           4.17           3.26           1.69           1.96
2013    51      1962           15.52           5.76           3.91           2.90           1.31           1.64
2013    51      1961           10.66           4.13           2.90           1.95           0.74           0.95
2013    52      1961            9.01           3.58           2.54           1.61           0.57           0.72
2013    52      1960            5.18           2.16           1.55           0.87           0.28           0.32
2013    53      1960            4.21           1.80           1.29           0.68           0.21           0.23
2013    53      1959            2.30           1.02           0.74           0.35           0.10           0.09
2013    54      1959            1.64           0.74           0.53           0.24           0.07           0.06
2013    54      1958            0.78           0.36           0.26           0.11           0.03           0.02
2013    55+        .            0.28           0.13           0.09           0.04           0.01           0.01
2014    12-        .            0.18           0.17           0.01           0.00           0.00           0.00
2014    13      2001            0.89           0.84           0.04           0.00           0.00           0.00
2014    13      2000           18.14          17.83           0.31           0.00           0.00           0.00
2014    14      2000           46.79          46.16           0.63           0.00           0.00           0.00
2014    14      1999          113.44         112.24           1.20           0.00           0.00           0.00
2014    15      1999          164.56         162.76           1.80           0.00           0.00           0.00
2014    15      1998          341.15         334.86           6.14           0.15           0.00           0.00
2014    16      1998          470.85         459.14          10.86           0.85           0.00           0.00
2014    16      1997          829.86         796.83          31.02           2.01           0.00           0.00
2014    17      1997         1085.14        1030.17          51.98           2.99           0.00           0.00
2014    17      1996         1544.89        1409.82         125.17           9.90           0.00           0.00
2014    18      1996         1826.11        1632.18         178.83          15.10           0.00           0.00
2014    18      1995         2589.18        2257.38         307.12          23.61           1.07           0.00
2014    19      1995         3057.82        2622.62         395.88          32.39           6.93           0.00
2014    19      1994         3817.72        3156.23         572.87          80.47           7.77           0.38
2014    20      1994         4383.28        3536.77         717.13         117.53           9.23           2.62
2014    20      1993         5032.88        3789.51        1047.98         165.54          24.95           4.91
2014    21      1993         5691.12        4162.49        1279.02         206.46          37.05           6.09
2014    21      1992         6463.53        4561.29        1551.35         285.83          54.85          10.21
2014    22      1992         7223.47        5003.71        1790.65         347.17          69.15          12.79
2014    22      1991         8049.36        5371.65        2119.03         447.65          94.64          16.40
2014    23      1991         9080.64        5977.35        2429.97         536.35         116.36          20.60
2014    23      1990        10867.98        7028.49        2926.08         713.35         164.41          35.65
2014    24      1990        11909.02        7651.51        3217.92         805.65         188.59          45.35
2014    24      1989        13214.86        8444.28        3599.62         897.31         209.34          64.32
2014    25      1989        14477.14        9194.72        3969.38         999.69         234.66          78.68
2014    25      1988        16480.51       10254.79        4603.94        1220.66         294.07         107.04
2014    26      1988        17902.49       11023.21        5065.06        1352.34         334.93         126.96
2014    26      1987        18791.26       11303.34        5508.36        1426.22         392.98         160.37
2014    27      1987        20108.74       11949.66        5984.64        1555.78         438.02         180.63
2014    27      1986        21314.05       12341.05        6508.44        1785.23         489.28         190.06
2014    28      1986        22480.95       12839.95        6975.56        1930.77         527.72         206.94
2014    28      1985        22811.69       12645.46        7367.00        2006.79         550.73         241.70
2014    29      1985        24326.31       13303.54        7973.00        2174.21         601.27         274.30
2014    29      1984        24796.44       13245.62        8273.75        2293.70         662.77         320.60
2014    30      1984        25820.56       13597.38        8737.25        2441.30         699.23         345.40
2014    30      1983        25878.32       13220.29        9066.69        2577.57         674.79         338.98
2014    31      1983        27026.68       13504.71        9663.31        2780.43         716.21         362.02
2014    31      1982        26850.49       12627.52       10053.90        2985.96         784.87         398.24
2014    32      1982        27223.51       12455.48       10382.10        3135.04         827.13         423.76
2014    32      1981        25580.24       11137.94       10030.15        3139.07         829.73         443.34
2014    33      1981        25746.76       10908.06       10241.85        3261.93         869.27         465.66
2014    33      1980        23973.19        9576.78        9819.52        3230.40         887.68         458.81
2014    34      1980        23733.81        9233.22        9805.48        3299.60         919.32         476.19
2014    34      1979        20832.31        7715.18        8675.90        3080.97         884.32         475.94
2014    35      1979        20453.69        7422.82        8504.10        3125.03         904.68         497.06
2014    35      1978        17683.61        6233.40        7232.57        2894.63         835.86         487.15
2014    36      1978        17515.39        6049.60        7141.43        2947.37         868.14         508.85
2014    36      1977        14755.84        4850.61        6017.73        2588.88         829.03         469.59
2014    37      1977        14246.16        4588.39        5804.27        2552.12         831.97         469.41
2014    37      1976        11747.61        3652.53        4792.66        2192.69         710.10         399.63
2014    38      1976        11365.39        3492.47        4594.34        2157.31         709.90         411.37
2014    38      1975         8971.01        2711.58        3493.58        1751.98         611.33         402.54
2014    39      1975         8650.99        2608.42        3325.42        1696.02         608.67         412.46
2014    39      1974         6808.33        2074.48        2575.51        1318.89         498.84         340.62
2014    40      1974         6367.67        1929.52        2373.49        1243.11         487.16         334.38
2014    40      1973         4572.86        1347.13        1634.31         920.46         399.08         271.87
2014    41      1973         4198.14        1228.87        1481.69         855.54         368.92         263.13
2014    41      1972         3052.74         889.80        1063.29         640.98         248.04         210.63
2014    42      1972         2849.26         834.20         982.71         592.02         233.96         206.37
2014    42      1971         1959.05         590.76         659.60         381.60         173.00         154.09
2014    43      1971         1689.95         501.24         561.40         328.40         156.00         142.91
2014    43      1970         1056.47         285.38         341.03         212.13         108.54         109.39
2014    44      1970          878.53         242.62         276.97         174.87          91.46          92.61
2014    44      1969          536.06         168.95         159.03         101.37          54.52          52.18
2014    45      1969          462.94         152.05         133.97          86.63          45.48          44.82
2014    45      1968          296.83         104.89          81.44          54.97          26.40          29.13
2014    46      1968          248.17          88.11          68.56          46.03          20.60          24.87
2014    46      1967          135.05          45.48          39.76          25.92           9.31          14.58
2014    47      1967          114.95          39.52          34.24          21.08           7.69          12.42
2014    47      1966           80.74          30.47          24.41          12.04           5.40           8.42
2014    48      1966           67.26          26.53          19.59           9.96           4.60           6.58
2014    48      1965           35.26          15.43           8.52           5.96           2.60           2.75
2014    49      1965           30.74          13.57           7.48           5.04           2.40           2.25
2014    49      1964           23.02           9.83           6.49           3.10           2.15           1.46
2014    50      1964           21.98           9.17           6.51           2.90           1.85           1.54
2014    50      1963           18.09           6.91           5.68           2.50           0.92           2.07
2014    51      1963           16.88           6.30           5.40           2.33           0.75           2.11
2014    51      1962           11.68           4.33           3.84           1.61           0.44           1.46
2014    52      1962            9.96           3.74           3.33           1.37           0.36           1.16
2014    52      1961            5.92           2.33           2.05           0.80           0.20           0.54
2014    53      1961            4.80           1.94           1.68           0.65           0.16           0.38
2014    53      1960            2.61           1.11           0.93           0.34           0.08           0.15
2014    54      1960            1.85           0.80           0.66           0.24           0.06           0.09
2014    54      1959            0.90           0.40           0.32           0.11           0.03           0.04
2014    55+        .            0.33           0.14           0.12           0.04           0.01           0.01
2015    12-        .            0.19           0.17           0.02           0.00           0.00           0.00
2015    13      2002            0.95           0.87           0.08           0.00           0.00           0.00
2015    13      2001           19.19          18.56           0.64           0.00           0.00           0.00
2015    14      2001           49.66          48.40           1.27           0.00           0.00           0.00
2015    14      2000          124.39         122.14           2.08           0.17           0.00           0.00
2015    15      2000          180.61         176.86           2.92           0.83           0.00           0.00
2015    15      1999          350.26         341.28           8.50           0.48           0.00           0.00
2015    16      1999          480.74         465.72          14.50           0.52           0.00           0.00
2015    16      1998          803.76         762.35          39.46           1.81           0.14           0.00
2015    17      1998         1031.24         963.65          63.54           3.19           0.86           0.00
2015    17      1997         1507.64        1358.54         136.82          10.87           1.40           0.00
2015    18      1997         1903.36        1680.46         202.18          19.13           1.60           0.00
2015    18      1996         2701.92        2301.88         360.19          38.11           1.75           0.00
2015    19      1996         3179.08        2656.12         467.81          52.89           2.25           0.00
2015    19      1995         3911.54        3138.91         674.70          89.10           8.13           0.71
2015    20      1995         4463.46        3498.09         830.30         116.90          13.87           4.29
2015    20      1994         5091.65        3777.40        1111.84         172.93          27.54           1.94
2015    21      1994         5725.35        4137.60        1328.16         219.07          38.46           2.06
2015    21      1993         6399.85        4404.59        1624.45         310.32          53.35           7.14
2015    22      1993         7223.15        4869.41        1889.55         385.68          66.65          11.86
2015    22      1992         7946.33        5196.39        2143.33         494.88          88.86          22.87
2015    23      1992         8942.67        5771.61        2435.67         591.12         112.14          32.13
2015    23      1991         9939.43        6269.35        2733.34         717.45         174.32          44.97
2015    24      1991        11333.57        7118.65        3111.66         830.55         216.68          56.03
2015    24      1990        13517.55        8606.51        3639.14         946.54         250.70          74.66
2015    25      1990        14919.45        9469.49        4036.86        1045.46         280.30          87.34
2015    25      1989        16338.44       10074.26        4619.89        1202.69         331.89         109.70
2015    26      1989        17877.56       10896.74        5132.11        1348.31         372.11         128.30
2015    26      1988        19523.99       11656.31        5716.85        1570.44         418.13         162.27
2015    27      1988        21196.01       12512.69        6294.15        1740.56         461.87         186.73
2015    27      1987        22093.31       12725.52        6807.66        1845.68         502.11         212.35
2015    28      1987        23677.69       13478.48        7406.34        2004.32         550.89         237.65
2015    28      1986        24423.94       13603.88        7820.50        2132.12         602.45         264.99
2015    29      1986        25667.06       14104.12        8330.50        2289.88         648.55         294.01
2015    29      1985        25328.45       13466.82        8459.06        2401.69         661.50         339.38
2015    30      1985        26915.55       14076.18        9121.94        2613.31         725.50         378.62
2015    30      1984        26659.16       13497.03        9294.26        2678.85         798.19         390.84
2015    31      1984        27581.84       13688.97        9802.74        2833.15         846.81         410.16
2015    31      1983        26586.80       12621.98        9909.48        2857.52         804.15         393.67
2015    32      1983        27577.20       12729.02       10504.52        3070.48         855.85         417.33
2015    32      1982        26690.39       11468.46       10572.52        3280.44         928.22         440.76
2015    33      1982        26936.61       11232.54       10829.48        3433.56         973.78         467.24
2015    33      1981        24670.60        9800.77       10140.75        3306.95         940.78         481.35
2015    34      1981        24738.40        9589.23       10244.25        3421.05         969.22         514.65
2015    34      1980        22616.08        8361.57        9435.38        3346.03         925.68         547.42
2015    35      1980        22287.92        8049.43        9298.62        3422.97         949.32         567.58
2015    35      1979        18966.25        6544.48        7840.98        3172.57         903.41         504.82
2015    36      1979        18413.75        6211.52        7593.02        3168.43         925.59         515.18
2015    36      1978        15216.79        4901.97        6276.83        2687.82         854.56         495.60
2015    37      1978        14921.21        4736.03        6101.17        2700.18         874.44         509.40
2015    37      1977        12242.13        3830.28        4836.41        2373.41         767.81         434.23
2015    38      1977        11762.87        3641.72        4615.59        2313.59         752.19         439.77
2015    38      1976         9498.94        2865.71        3742.70        1863.38         606.03         421.13
2015    39      1976         9128.06        2739.29        3563.30        1794.62         605.97         424.87
2015    39      1975         7027.96        2110.90        2647.34        1389.97         542.72         337.03
2015    40      1975         6664.04        1998.10        2475.66        1317.03         534.28         338.97
2015    40      1974         4950.22        1482.67        1793.65         968.02         402.84         303.04
2015    41      1974         4482.78        1328.33        1604.35         880.98         376.16         292.96
2015    41      1973         2941.13         837.39        1028.98         593.64         269.49         211.63
2015    42      1973         2605.87         742.61         898.02         525.36         244.51         195.37
2015    42      1972         1744.83         513.25         580.11         341.40         170.30         139.76
2015    43      1972         1599.17         474.75         523.89         316.60         150.70         133.24
2015    43      1971         1077.33         323.69         345.32         226.30          85.67          96.35
2015    44      1971          929.67         283.31         289.68         192.70          74.33          89.65
2015    44      1970          586.92         185.94         165.73         111.43          53.29          70.53
2015    45      1970          487.08         156.06         138.27          88.57          44.71          59.47
2015    45      1969          291.45          93.85          89.82          49.44          25.82          32.53
2015    46      1969          249.55          83.15          78.18          38.56          22.18          27.47
2015    46      1968          155.15          56.76          49.79          17.45          14.01          17.14
2015    47      1968          130.85          51.24          39.21          14.55          11.99          13.86
2015    47      1967           73.26          34.47          16.19           9.50           6.68           6.42
2015    48      1967           64.74          30.53          13.81           8.50           6.32           5.58
2015    48      1966           50.43          20.92          11.48           6.52           6.70           4.81
2015    49      1966           44.57          19.08          10.52           5.48           5.30           4.19
2015    49      1965           26.52          13.40           6.85           2.68           1.62           1.98
2015    50      1965           24.48          12.60           6.15           2.32           1.38           2.02
2015    50      1964           20.71          10.18           4.41           1.74           1.30           3.08
2015    51      1964           19.35           9.40           3.98           1.57           1.21           3.20
2015    51      1963           13.37           6.49           2.74           1.08           0.82           2.24
2015    52      1963           11.49           5.64           2.42           0.94           0.69           1.79
2015    52      1962            6.55           3.32           1.51           0.57           0.37           0.77
2015    53      1962            5.27           2.70           1.26           0.48           0.29           0.53
2015    53      1961            2.90           1.51           0.76           0.28           0.15           0.20
2015    54      1961            2.03           1.06           0.55           0.20           0.10           0.12
2015    54      1960            0.98           0.51           0.28           0.10           0.05           0.04
2015    55+        .            0.35           0.18           0.10           0.04           0.02           0.02
2016    12-        .            0.22           0.20           0.01           0.00           0.00           0.00
2016    13      2003            1.06           1.01           0.04           0.00           0.00           0.00
2016    13      2002           21.40          21.08           0.32           0.00           0.00           0.00
2016    14      2002           54.35          53.72           0.62           0.00           0.00           0.00
2016    14      2001          129.80         128.64           1.16           0.00           0.00           0.00
2016    15      2001          186.26         184.42           1.84           0.00           0.00           0.00
2016    15      2000          397.33         386.15          11.04           0.14           0.00           0.00
2016    16      2000          551.86         528.03          22.96           0.86           0.00           0.00
2016    16      1999          905.70         842.91          59.81           2.97           0.00           0.00
2016    17      1999         1167.72        1069.47          93.22           5.03           0.00           0.00
2016    17      1998         1745.50        1544.00         182.09          18.99           0.25           0.17
2016    18      1998         2167.28        1878.68         254.00          32.03           1.75           0.83
2016    18      1997         3198.89        2653.02         477.35          61.53           7.00           0.00
2016    19      1997         3904.52        3169.12         638.88          85.52          11.01           0.00
2016    19      1996         4635.13        3628.80         846.98         138.68          20.68           0.00
2016    20      1996         5085.80        3894.64         991.39         173.42          26.35           0.00
2016    20      1995         5948.82        4272.65        1374.58         257.44          40.17           3.99
2016    21      1995         6491.66        4533.01        1588.00         310.75          49.88          10.02
2016    21      1994         7231.56        4851.55        1880.48         410.73          75.86          12.93
2016    22      1994         7869.45        5172.29        2103.28         482.56          95.23          16.10
2016    22      1993         8536.77        5371.20        2396.48         602.73         137.94          28.42
2016    23      1993         9445.82        5860.80        2675.47         702.69         169.22          37.63
2016    23      1992        10582.43        6513.26        2952.41         847.17         213.72          55.88
2016    24      1992        11730.02        7167.14        3280.74         966.41         246.52          69.22
2016    24      1991        13008.65        7772.89        3750.01        1119.99         277.32          88.44
2016    25      1991        14577.85        8683.96        4211.43        1257.76         317.99         106.71
2016    25      1990        17504.85       10556.86        4938.23        1437.98         419.74         152.04
2016    26      1990        18954.42       11404.91        5353.62        1553.96         465.71         176.21
2016    26      1989        20456.61       12053.85        5933.50        1754.81         503.28         211.17
2016    27      1989        21944.85       12799.37        6454.71        1907.33         546.25         237.18
2016    27      1988        23967.96       13654.82        7296.21        2112.69         624.44         279.80
2016    28      1988        25506.91       14351.89        7896.47        2273.67         676.22         308.66
2016    28      1987        26302.96       14402.27        8425.83        2416.09         717.80         340.97
2016    29      1987        27607.80       14913.61        8984.21        2575.46         764.95         369.58
2016    29      1986        28113.34       14801.05        9404.93        2708.88         800.85         397.64
2016    30      1986        29019.06       15026.85        9861.39        2853.83         847.98         429.00
2016    30      1985        28521.98       14179.42       10004.08        2949.77         905.67         483.05
2016    31      1985        29646.62       14422.16       10600.40        3137.07         963.27         523.72
2016    31      1984        28558.27       13294.06       10671.07        3142.22         931.65         519.27
2016    32      1984        28850.18       13064.10       11022.54        3260.70         962.30         540.54
2016    32      1983        27379.04       11582.47       10952.26        3297.22         988.17         558.92
2016    33      1983        27841.98       11440.07       11300.34        3473.79        1039.84         587.95
2016    33      1982        26470.26       10346.63       10898.40        3583.95        1050.40         590.89
2016    34      1982        26298.27       10035.41       10876.02        3693.18        1088.65         605.01
2016    34      1981        24076.00        8788.72        9982.02        3602.93        1116.23         586.10
2016    35      1981        23796.54        8502.75        9846.98        3693.16        1145.86         607.79
2016    35      1980        21459.28        7379.77        8767.66        3609.18        1071.46         631.20
2016    36      1980        20689.13        6942.18        8440.82        3592.83        1072.56         640.74
2016    36      1979        17091.30        5401.60        7012.71        3124.77         987.03         565.19
2016    37      1979        16260.35        5039.75        6654.17        3022.90         976.89         566.64
2016    37      1978        13297.18        4029.92        5386.61        2507.15         841.62         531.88
2016    38      1978        12871.04        3864.05        5156.77        2455.16         849.16         545.90
2016    38      1977        10530.26        3114.20        4073.90        2065.28         780.73         496.16
2016    39      1977         9939.82        2926.49        3800.06        1969.76         751.97         491.55
2016    39      1976         7850.18        2305.60        2962.45        1583.45         577.89         420.79
2016    40      1976         7290.84        2139.88        2711.22        1475.32         548.61         415.81
2016    40      1975         5198.52        1530.28        1847.96        1044.29         426.29         349.68
2016    41      1975         4733.46        1379.01        1666.41         952.19         404.07         331.79
2016    41      1974         3315.87         929.03        1165.69         675.13         310.08         235.94
2016    42      1974         2948.38         824.13        1031.53         596.16         278.17         218.38
2016    42      1973         1964.08         562.37         676.82         384.50         177.66         162.73
2016    43      1973         1706.65         486.72         583.30         329.67         155.48         151.49
2016    43      1972         1100.57         300.86         372.00         206.47         104.07         117.17
2016    44      1972          967.84         273.19         317.06         180.61          94.01         102.98
2016    44      1971          585.72         191.87         171.49         108.60          60.87          52.90
2016    45      1971          504.50         166.16         145.54          93.45          52.18          47.17
2016    45      1970          349.66         103.67         104.21          66.70          34.35          40.72
2016    46      1970          290.47          92.34          84.80          51.33          26.67          35.33
2016    46      1969          166.83          71.19          41.64          20.54          12.16          21.30
2016    47      1969          144.23          63.82          37.36          17.47           9.85          15.72
2016    47      1968           95.31          38.81          31.73          13.70           6.04           5.04
2016    48      1968           84.73          35.20          28.28          12.31           4.97           3.97
2016    48      1967           55.62          26.70          16.29           7.63           2.63           2.37
2016    49      1967           52.40          25.30          14.71           7.38           2.38           2.63
2016    49      1966           46.18          20.09          11.65           7.22           2.01           5.21
2016    50      1966           42.84          17.91          10.35           6.78           1.99           5.80
2016    50      1965           28.49          11.27           6.53           4.47           1.80           4.43
2016    51      1965           24.98           9.78           5.70           3.90           1.70           3.91
2016    51      1964           16.35           6.50           3.85           2.52           1.18           2.30
2016    52      1964           13.69           5.53           3.32           2.10           0.99           1.75
2016    52      1963            7.58           3.20           1.97           1.14           0.52           0.74
2016    53      1963            6.07           2.62           1.63           0.90           0.40           0.51
2016    53      1962            3.18           1.42           0.91           0.46           0.19           0.20
2016    54      1962            2.21           1.00           0.65           0.31           0.13           0.12
2016    54      1961            1.08           0.50           0.33           0.15           0.06           0.05
2016    55+        .            0.38           0.18           0.12           0.05           0.02           0.02
2017    12-        .            0.17           0.17           0.00           0.00           0.00           0.00
2017    13      2004            0.81           0.81           0.00           0.00           0.00           0.00
2017    13      2003           15.54          15.54           0.00           0.00           0.00           0.00
2017    14      2003           39.48          39.48           0.00           0.00           0.00           0.00
2017    14      2002          102.05         101.64           0.41           0.00           0.00           0.00
2017    15      2002          149.98         147.39           2.59           0.00           0.00           0.00
2017    15      2001          329.17         314.19          14.69           0.29           0.00           0.00
2017    16      2001          457.92         430.90          25.32           1.71           0.00           0.00
2017    16      2000          765.50         712.88          49.53           2.95           0.14           0.00
2017    17      2000          981.71         906.32          70.48           4.05           0.86           0.00
2017    17      1999         1481.57        1290.49         174.63          14.72           1.73           0.00
2017    18      1999         1860.83        1574.85         258.42          25.29           2.27           0.00
2017    18      1998         2753.44        2253.51         439.52          55.54           4.87           0.00
2017    19      1998         3312.29        2657.08         569.59          78.48           7.13           0.00
2017    19      1997         4074.49        3120.92         818.84         117.79          16.31           0.64
2017    20      1997         4723.56        3525.88        1016.35         153.26          23.70           4.36
2017    20      1996         5597.24        3920.26        1383.43         251.61          34.87           7.06
2017    21      1996         6030.15        4103.69        1565.88         309.49          43.15           7.94
2017    21      1995         6743.37        4365.45        1865.69         430.04          69.69          12.50
2017    22      1995         7254.30        4610.60        2036.71         502.12          89.36          15.51
2017    22      1994         8050.23        5034.75        2229.91         613.83         146.83          24.91
2017    23      1994         8834.80        5466.46        2452.56         702.39         180.28          33.10
2017    23      1993         9845.91        5925.81        2813.28         848.49         198.25          60.07
2017    24      1993        10987.59        6572.61        3155.31         954.81         227.89          76.97
2017    24      1992        12428.75        7476.51        3555.99        1011.56         299.47          85.23
2017    25      1992        13815.39        8289.27        3954.76        1125.80         346.74          98.83
2017    25      1991        15464.75        9118.63        4440.17        1373.01         395.72         137.22
2017    26      1991        17277.17       10143.53        4975.75        1550.48         445.54         161.88
2017    26      1990        20349.91       11961.59        5912.81        1755.55         530.26         189.70
2017    27      1990        21804.13       12744.17        6414.39        1870.06         566.09         209.42
2017    27      1989        22996.27       13111.61        7076.50        1981.82         575.47         250.87
2017    28      1989        24467.42       13787.40        7642.94        2135.87         618.91         282.30
2017    28      1988        26643.67       14653.47        8437.59        2464.62         742.89         345.10
2017    29      1988        28205.90       15281.84        9075.10        2662.23         803.60         383.13
2017    29      1987        28507.52       14895.36        9637.09        2755.74         803.53         415.80
2017    30      1987        29639.44       15218.96       10205.82        2919.20         847.99         447.47
2017    30      1986        29829.69       14838.66       10525.63        3078.45         909.86         477.08
2017    31      1986        30341.52       14757.58       10894.40        3224.58         957.72         507.23
2017    31      1985        28734.46       13189.71       10738.61        3274.40         985.20         546.54
2017    32      1985        29396.50       13106.12       11204.44        3469.70        1035.43         580.81
2017    32      1984        27802.77       11675.37       11034.54        3531.45         999.95         561.45
2017    33      1984        27741.89       11321.08       11183.51        3640.72        1022.68         573.90
2017    33      1983        25679.32        9939.60       10599.01        3560.34        1013.33         567.05
2017    34      1983        25814.84        9723.47       10735.93        3697.82        1065.32         592.31
2017    34      1982        24119.14        8584.49       10087.06        3720.46        1121.70         605.42
2017    35      1982        23732.60        8246.23        9931.70        3775.72        1152.00         626.95
2017    35      1981        21392.35        7150.51        8924.56        3587.04        1095.78         634.46
2017    36      1981        20834.71        6819.88        8668.93        3578.07        1109.89         657.93
2017    36      1980        18044.69        5663.55        7448.87        3218.75        1058.45         655.07
2017    37      1980        17149.52        5272.50        7040.31        3133.21        1046.19         657.32
2017    37      1979        13863.26        4081.24        5622.37        2682.35         902.81         574.49
2017    38      1979        13094.97        3812.49        5252.48        2580.42         879.72         569.85
2017    38      1978        10665.09        3090.00        4145.38        2152.73         756.74         520.25
2017    39      1978        10212.41        2951.54        3927.22        2061.88         749.71         522.06
2017    39      1977         8126.73        2348.54        3078.73        1602.80         648.44         448.21
2017    40      1977         7453.13        2142.85        2799.69        1470.64         608.92         431.04
2017    40      1976         5413.27        1529.47        2001.88        1083.87         449.46         348.58
2017    41      1976         4882.97        1373.77        1778.38         987.42         413.78         329.62
2017    41      1975         3333.74         937.80        1163.82         692.88         295.27         243.96
2017    42      1975         2975.02         832.34        1019.32         618.30         275.89         229.17
2017    42      1974         2016.39         552.85         666.48         411.24         212.96         172.86
2017    43      1974         1739.06         479.23         563.59         349.86         187.15         159.24
2017    43      1973         1054.44         298.42         327.14         203.03         111.99         113.86
2017    44      1973          915.79         265.62         280.90         177.01          93.06          99.20
2017    44      1972          628.60         194.42         190.67         128.92          54.12          60.47
2017    45      1972          553.54         178.61         166.35         108.11          46.91          53.56
2017    45      1971          327.74         117.03          96.03          49.71          29.29          35.69
2017    46      1971          273.33          99.99          78.98          43.30          23.73          27.33
2017    46      1970          169.49          62.15          46.33          36.83          12.71          11.46
2017    47      1970          139.55          51.86          38.67          30.17          10.30           8.55
2017    47      1969           82.85          31.97          25.54          14.76           6.49           4.09
2017    48      1969           73.17          29.04          22.46          12.24           5.52           3.91
2017    48      1968           50.27          20.96          13.69           7.76           3.50           4.35
2017    49      1968           47.74          21.04          13.31           6.24           2.50           4.65
2017    49      1967           39.48          19.90          12.67           2.51           0.51           3.90
2017    50      1967           37.53          19.10          11.33           2.49           0.49           4.11
2017    50      1966           28.60          13.26           6.21           3.80           1.10           4.23
2017    51      1966           25.84          11.51           5.13           4.02           1.27           3.90
2017    51      1965           17.05           7.27           3.19           3.15           1.11           2.33
2017    52      1965           14.36           6.10           2.69           2.78           1.00           1.79
2017    52      1964            8.16           3.55           1.64           1.61           0.58           0.78
2017    53      1964            6.57           2.90           1.37           1.29           0.46           0.55
2017    53      1963            3.46           1.57           0.80           0.65           0.23           0.22
2017    54      1963            2.43           1.12           0.58           0.44           0.15           0.13
2017    54      1962            1.14           0.54           0.29           0.20           0.07           0.05
2017    55+        .            0.41           0.19           0.10           0.07           0.02           0.02
